Symbol,Date,Open,High,Low,Close,Volume,AGRX SMA,AGRX spanTwelveEMA,AGRX spanTwntySixEMA,AGRX_x,AGRX_y
AGRX,2021-03-05,2.28,2.29,2.1702,2.18,156080,2.18,2.768608375193541,2.933944633584675,-0.1653362583911337,-0.04147800900454056
AGRX,2021-03-04,2.35,2.35,2.2,2.23,477865,2.23,2.875628079774185,2.994260204271449,-0.1186321244972639,-0.010513446657892262
AGRX,2021-03-03,2.65,2.7,2.6019,2.6019,250054,2.6019,2.993015003369491,3.0554010206131648,-0.0623860172436736,0.01651622280195065
AGRX,2021-03-02,2.87,2.88,2.71,2.761,616332,2.761,3.064126822163944,3.0916811022622177,-0.0275542800982737,0.03624178281335672
AGRX,2021-03-01,2.91,2.98,2.9,2.92,98924,2.92,3.1192407898301155,3.118135590443195,0.0011051993869206,0.052190798541264335
AGRX,2021-02-26,2.99,3.06,2.95,2.95,103547,2.95,3.1554663879810456,3.1339864376786504,0.0214799503023952,0.06496219832985026
AGRX,2021-02-25,3.1335,3.19,3.07,3.07,106385,3.07,3.192823913068508,3.1487053526929425,0.0441185603755656,0.075832760336714
AGRX,2021-02-24,2.97,3.115,2.96,3.105,223484,3.105,3.215155533626419,3.155001780908378,0.0601537527180409,0.0837613103270011
AGRX,2021-02-23,3.08,3.0856,2.81,2.87,808813,2.87,3.235183812467586,3.159001923381048,0.0761818890865377,0.08966319972924114
AGRX,2021-02-22,3.34,3.36,3.31,3.3581,77959,3.3581,3.3015808692798743,3.182122077251532,0.1194587920283423,0.09303352738991696
AGRX,2021-02-19,3.37,3.4388,3.35,3.3693,118670,3.3693,3.291304663694397,3.1680438434316547,0.1232608202627418,0.08642721123031061
AGRX,2021-02-18,3.48,3.55,3.42,3.43,78530,3.43,3.2771236934570145,3.1519433509061874,0.1251803425508271,0.07721880897220267
AGRX,2021-02-17,3.61,3.66,3.44,3.4678,209880,3.4678,3.24932800135829,3.1296988189786825,0.1196291823796076,0.06522842557754654
AGRX,2021-02-16,3.38,3.4,3.36,3.3918,125465,3.3918,3.2096058197870705,3.102650724496977,0.1069550952900932,0.05162823637703126
AGRX,2021-02-16,3.38,3.4,3.36,3.3918,125465,3.3918,3.1764796052029016,3.079518782456735,0.0969608227461664,0.03779652164876575
AGRX,2021-02-12,3.33,3.35,3.27,3.34,145597,3.34,3.1373304425125204,3.0545362850532736,0.0827941574592467,0.02300544637441557
AGRX,2021-02-11,3.46,3.5,3.38,3.45,193214,3.45,3.100481432060252,3.0316991878575354,0.0687822442027163,0.008058268603207762
AGRX,2021-02-10,3.74,3.74,3.342,3.3546,759390,3.3546,3.0369326015257525,2.9982351228861384,0.0386974786396141,-0.007122725296669396
AGRX,2021-02-09,3.14,3.275,3.13,3.2392,428113,3.2392,2.979174892712253,2.96972593271703,0.0094489599952232,-0.018577776280740282
AGRX,2021-02-08,3.0,3.03,2.97,3.005,227883,3.005,2.931897600478117,2.948168007334392,-0.0162704068562749,-0.025584460349731157
AGRX,2021-02-05,3.02,3.02,2.97,2.9723,168019,2.9723,2.9186062551105025,2.943621447921144,-0.025015192810641,-0.02791297372309522
AGRX,2021-02-04,3.0,3.0,2.96,2.9896,151274,2.9896,2.9088437560396847,2.9413271637548357,-0.0324834077151505,-0.02863741895120866
AGRX,2021-02-03,2.85,2.92,2.85,2.9,223931,2.9,2.894160802592355,2.9374653368552224,-0.0433045342628672,-0.02767592176022307
AGRX,2021-02-02,2.8,2.8691,2.8,2.82,165401,2.82,2.8930991303364197,2.9404625638036404,-0.047363433467221,-0.023768768634562017
AGRX,2021-02-01,2.83,2.83,2.73,2.765,210681,2.765,2.9063898813066773,2.950099568907932,-0.0437096876012543,-0.017870102426397368
AGRX,2021-01-29,2.82,2.84,2.76,2.8,143907,2.8,2.932097132453346,2.9649075344205658,-0.0328104019672199,-0.011410206132683003
AGRX,2021-01-28,2.82,2.87,2.81,2.825,139241,2.825,2.9561147928994087,2.978100137174211,-0.0219853442748023,-0.006060157174048762
AGRX,2021-01-27,2.9,2.9,2.83,2.8697,187503,2.8697,2.979953846153846,2.990348148148148,-0.0103943019943018,-0.0020788603988603606
AGRX,2021-01-26,3.0,3.0,2.967,3.0,334704,3.0,3.0,3.0,0.0,0.0
