Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-05,4.5,4.5,4.33,4.37,73823,4.37,5.572145886214984,6.219212082319578,-0.6470661961045936,-0.3817612406651594
TCDA,2021-03-04,4.6,4.63,4.35,4.365,299189,4.365,5.7907178655268,6.367149048905144,-0.5764311833783449,-0.3154350018053009
TCDA,2021-03-03,5.14,5.21,4.93,4.955,121357,4.955,6.049939295622581,6.527320972817556,-0.477381677194975,-0.2501859564120401
TCDA,2021-03-02,4.8,5.04,4.79,4.94,212247,4.94,6.24901916755396,6.65310665064296,-0.4040874830890004,-0.19338702621630638
TCDA,2021-03-01,5.23,5.23,4.9199,5.0001,337852,5.0001,6.487022652563771,6.790155182694397,-0.3031325301306262,-0.14071191199813288
TCDA,2021-02-26,5.19,5.59,5.0,5.125,849626,5.125,6.757372225757184,6.933359597309948,-0.1759873715527646,-0.10010675746500952
TCDA,2021-02-25,7.78,7.78,7.4501,7.49,63179,7.49,7.054167175894854,7.078028365094744,-0.0238611891998905,-0.08113660394307072
TCDA,2021-02-24,7.08,7.3397,7.01,7.3397,121262,7.3397,6.974924844239372,7.045070634302324,-0.0701457900629511,-0.09545545762886574
TCDA,2021-02-23,7.0,7.04,6.81,6.955,105735,6.955,6.908602088646531,7.021500285046509,-0.1128981963999775,-0.10178287452034415
TCDA,2021-02-22,6.9,6.935,6.829,6.89,30498,6.89,6.900166104764082,7.02682030785023,-0.1266542030861472,-0.0990040440504358
TCDA,2021-02-19,6.63,6.85,6.5614,6.63,43851,6.63,6.9020144874484615,7.037765932478248,-0.1357514450297863,-0.09209150429150792
TCDA,2021-02-18,6.9,6.9,6.73,6.73,25684,6.73,6.951471666984546,7.070387207076508,-0.1189155400919617,-0.08117651910693832
TCDA,2021-02-17,6.8,6.86,6.57,6.63,77898,6.63,6.991739242799918,7.097618183642629,-0.1058789408427109,-0.07174176386068247
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,6.865,7.057510014218085,7.135027638334039,-0.0775176241159538,-0.06320746961517534
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,6.865,7.092511834985009,7.156629849400762,-0.0641180144157527,-0.059629930989980706
TCDA,2021-02-12,7.06,7.06,6.86,6.86,69074,6.86,7.133877623164101,7.179960237352823,-0.0460826141887222,-0.0585079101335377
TCDA,2021-02-11,7.3,7.39,7.21,7.26,81005,7.26,7.1836735546484825,7.205557056341049,-0.0218835016925664,-0.06161423411974155
TCDA,2021-02-10,7.31,7.4067,7.28,7.34,37729,7.34,7.169796019130025,7.201201620848333,-0.0314056017183075,-0.0715469172265353
TCDA,2021-02-09,7.38,7.39,7.18,7.3611,130398,7.3611,7.13884984079003,7.190097750516199,-0.0512479097261691,-0.08158224610359224
TCDA,2021-02-08,7.4,7.41,7.19,7.25,64137,7.25,7.098440720933672,7.176417570557495,-0.0779768496238233,-0.089165830197948
TCDA,2021-02-05,7.29,7.29,7.04,7.11,155938,7.11,7.070884488376159,7.170530976202095,-0.0996464878259359,-0.09196307534147917
TCDA,2021-02-04,6.99,7.38,6.89,7.13,357646,7.13,7.063772577171824,7.175373454298263,-0.1116008771264382,-0.09004222222036495
TCDA,2021-02-03,6.92,7.1,6.9,7.01,79457,7.01,7.051731227566701,7.179003330642124,-0.1272721030754233,-0.0846525584938466
TCDA,2021-02-02,7.0,7.0,6.75,6.89,58090,6.89,7.05931872348792,7.192523597093494,-0.1332048736055746,-0.07399767234845242
TCDA,2021-02-01,6.8,6.8,6.6,6.7899,55430,6.7899,7.090103945940268,7.216725484860973,-0.1266215389207046,-0.059195872034172085
TCDA,2021-01-29,6.89,6.955,6.79,6.8499,108211,6.8499,7.144686481565772,7.250871523649851,-0.1061850420840784,-0.04233945531253895
TCDA,2021-01-28,6.88,7.03,6.83,6.88,24724,6.88,7.19828402366864,7.282949245541839,-0.0846652218731991,-0.026378058619654077
TCDA,2021-01-27,6.86,6.86,6.45,6.63,131234,6.63,7.256153846153847,7.315185185185186,-0.059031339031339,-0.011806267806267812
TCDA,2021-01-26,7.21,7.4,7.21,7.37,50169,7.37,7.37,7.37,0.0,0.0
