Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.515,2.582395427995294,2.811574107402129,-0.2291786794068353,-0.22915320956843563
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.4095,2.594649142176256,2.8353000359942997,-0.2406508938180432,-0.22914684210883568
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.4095,2.628312622571939,2.8693640388738437,-0.2410514163019042,-0.22627082918153368
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.27,2.668096735766837,2.9061531619837506,-0.2380564262169136,-0.22257568240144093
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.7404779604517167,2.957045414942451,-0.21656745449073436,-0.21870549644757276
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.7882921350793013,2.9954090481378466,-0.20711691305854574,-0.21924000693678233
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.8270725232755383,3.0290417719888754,-0.20196924871333666,-0.22227078040634157
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7900000000000005,2.8538129820529083,3.0569651137479847,-0.2031521316950764,-0.2273461633295927
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.7300000000000004,2.865415342426165,3.0783223228478236,-0.21290698042165926,-0.23339467123822177
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7550000000000003,2.8900363137763767,3.1061881086756498,-0.21615179489927305,-0.2385165939423625
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.87,2.914588370826627,3.1342831573697016,-0.2196947865430752,-0.24410779370313485
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.76,2.9226953473405586,3.155425809959278,-0.232730462618719,-0.2502110454931499
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.835,2.952276319584297,3.18705987475602,-0.23478355517172303,-0.25458119121175743
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.915,2.9735992867814423,3.2152246647365024,-0.2416253779550597,-0.259530600221766
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.9078,2.9842537025598865,3.2392426379154218,-0.25498893535553524,-0.26400690578844244
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.890000000000001,2.9981543757525935,3.265758048948656,-0.2676036731960627,-0.2662613983966692
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.9100000000000006,3.0178188077076102,3.2958186928645485,-0.2779998851569383,-0.26592582969682077
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.8450000000000006,3.0374222272908122,3.326684188293712,-0.2892619610029001,-0.2629073158317914
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.7400000000000007,3.0724080867982324,3.365218923357209,-0.292810836558977,-0.25631865453901426
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.7300000000000004,3.1328459207615467,3.415236437225785,-0.28239051646423885,-0.24719560903402366
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9150000000000005,3.2060906336272827,3.470055352203848,-0.26396471857656545,-0.23839688217646995
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1517000000000013,3.2590162033776977,3.514459780380156,-0.25544357700245834,-0.23200492307644607
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0800000000000014,3.2785282403554614,3.543480562810569,-0.2649523224551076,-0.22614525959494297
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0700000000000003,3.3146242840564537,3.5805590078354137,-0.26593472377896044,-0.2164434938799018
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0367,3.3591014266121726,3.6214037284622473,-0.26230230185007475,-0.20407068640513726
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.23,3.4177198678143865,3.6681800267392273,-0.25046015892484075,-0.18951278254390286
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.36,3.4518507528715467,3.703234428878365,-0.25138367600681777,-0.17427593844866837
LIVX,2020-08-03,3.07,3.09,2.95,3.08,100867,3.08,3.4685508897572834,3.7306931831886345,-0.26214229343135154,-0.15499900405913092
LIVX,2020-07-31,3.16,3.205,3.14,3.15,58296,3.1499999999999995,3.5391965060767885,3.7827486378437256,-0.2435521317669367,-0.12821318171607587
LIVX,2020-07-30,3.1,3.13,2.7,2.94,237748,2.94,3.60995950718166,3.833368528871224,-0.2234090216895641,-0.09937844420336053
LIVX,2020-07-29,3.25,3.28,3.1,3.13,103589,3.1300000000000003,3.7317703266692335,3.9048380111809218,-0.1730676845116874,-0.06837079983180974
LIVX,2020-07-28,3.31,3.36,3.25,3.29,58940,3.29,3.8411831133363683,3.966825052075395,-0.1256419387390273,-0.0421965786618401
LIVX,2020-07-27,3.61,3.66,3.34,3.4301,156515,3.4301000000000004,3.941398224852072,4.020971056241426,-0.07957283138935534,-0.021335238642543414
LIVX,2020-07-24,3.88,3.88,3.6,3.675,168643,3.675,4.034361538461538,4.068240740740742,-0.03387920227920205,-0.006775840455840765
LIVX,2020-07-23,4.08,4.18,3.8,4.0997,214114,4.099700000000001,4.0997,4.0997,0.0,0.0
