Symbol,Date,Open,High,Low,Close,Volume,RMED SMA,RMED spanTwelveEMA,RMED spanTwntySixEMA,RMED_x,RMED_y
RMED,2020-08-19,0.2965,0.318,0.295,0.314,734523,0.3139999999999998,0.3212274105071347,0.34077763594888744,-0.01955022544175272,-0.019966341662938612
RMED,2020-08-18,0.3,0.3088,0.3,0.3021,333420,0.30209999999999976,0.3225414851447956,0.3429198468247984,-0.020378361680002843,-0.020070370718235087
RMED,2020-08-17,0.315,0.315,0.301,0.304,922603,0.30399999999999977,0.3262581188074857,0.3461854345707823,-0.01992731576329665,-0.019993372977793144
RMED,2020-08-14,0.3112,0.3247,0.3112,0.3139,759317,0.3138999999999998,0.3303050494997558,0.34956026933644496,-0.019255219836689152,-0.020009887281417265
RMED,2020-08-13,0.33,0.33,0.314,0.32,760053,0.3199999999999998,0.3332877857724387,0.3524130908833605,-0.019125305110921864,-0.020198554142599294
RMED,2020-08-12,0.317,0.33,0.3103,0.3151,2203941,0.31509999999999977,0.33570374682197296,0.35500613815402937,-0.01930239133205641,-0.020466866400518674
RMED,2020-08-11,0.39,0.39,0.37151,0.37809899999999996,2477025,0.3780989999999997,0.33944988260778625,0.35819862920635176,-0.018748746598565517,-0.02075798516763424
RMED,2020-08-10,0.331,0.3438,0.325,0.326,1449419,0.3259999999999997,0.33242277035465645,0.3566065995428599,-0.024183829188203443,-0.02126029480990142
RMED,2020-08-07,0.34299999999999997,0.355,0.332,0.3401,5008161,0.3400999999999997,0.33359054678277583,0.3590551275062887,-0.025464580723512875,-0.02052941121532591
RMED,2020-08-06,0.299,0.3199,0.297,0.3164,3602228,0.3163999999999996,0.33240700983418964,0.3605715377067918,-0.02816452787260215,-0.01929561883827917
RMED,2020-08-05,0.3,0.3,0.293,0.294,631939,0.2939999999999996,0.3353173752585878,0.3641052607233352,-0.02878788546474736,-0.017078391579698423
RMED,2020-08-04,0.2999,0.2999,0.2911,0.2959,959728,0.2958999999999997,0.3428296253056037,0.3697136815812019,-0.0268840562755982,-0.014151018108436171
RMED,2020-08-03,0.3,0.3,0.2821,0.2867,1058410,0.2866999999999997,0.3513622844520771,0.3756187761076981,-0.024256491655620997,-0.010967758566645662
RMED,2020-07-31,0.3,0.3,0.285,0.2891,1705548,0.28909999999999964,0.3631190634433639,0.382732278196314,-0.019613214752950026,-0.0076455752944018275
RMED,2020-07-30,0.3395,0.37,0.2895,0.29145,8002689,0.29144999999999965,0.376577074978521,0.39022286045201904,-0.01364578547349804,-0.004653665429764764
RMED,2020-07-29,0.365,0.371,0.3626,0.368,201571,0.3679999999999997,0.3920547249746157,0.39812468928818057,-0.006069964313564824,-0.0024056354188314445
RMED,2020-07-28,0.3977,0.3977,0.3695,0.3786,514331,0.3785999999999997,0.3964283113336368,0.40053466443123503,-0.004106353097598271,-0.0014895531951480854
RMED,2020-07-27,0.3963,0.4,0.39,0.391,72079,0.3909999999999997,0.3996698224852071,0.4022894375857339,-0.002619615100526773,-0.000835353219535553
RMED,2020-07-24,0.4,0.4,0.3801,0.3806,241402,0.3805999999999997,0.40124615384615386,0.4031925925925926,-0.0019464387464387391,-0.00038928774928774783
RMED,2020-07-23,0.415,0.415,0.402,0.405,68850,0.40499999999999975,0.405,0.405,0.0,0.0
