Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140099999999999,0.4855870052040859,0.4899280915823222,-0.004341086378236325,-0.011336342448231859
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208759999999997,0.4804191879684651,0.488001538908908,-0.00758235094044285,-0.013085156465730743
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5240999999999997,0.4730634039627315,0.4853715820216206,-0.01230817805888912,-0.0144608578470527
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4525999999999997,0.4637840228650463,0.4822733085833503,-0.018489285718303942,-0.014999027794093593
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4549999999999997,0.4658174815677821,0.4846471732700183,-0.01882969170223625,-0.014126463313040977
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4491999999999997,0.4677842963982879,0.4870189471316198,-0.019234650733331915,-0.012950656215742158
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4363999999999997,0.4711632593797948,0.4900444629021494,-0.018881203522354558,-0.011379657586344719
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.4239999999999997,0.47748385199430293,0.4943360199343213,-0.01685216794001831,-0.009504271102342244
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4699999999999997,0.4872081887205398,0.499962901529067,-0.012754712808527193,-0.007667296892923212
AEZS,2020-07-30,0.475,0.4799,0.47,0.473445,250418,0.4734449999999997,0.4903369503060925,0.5023599336513924,-0.012022983345299887,-0.006395442914022201
AEZS,2020-07-29,0.47200000000000003,0.475,0.462,0.462,220907,0.4619999999999996,0.4934082139981094,0.5046731283435038,-0.011264914345394395,-0.004988557806202765
AEZS,2020-07-28,0.4681,0.4895,0.461,0.467,431833,0.4669999999999996,0.4991187983614019,0.5080869786109841,-0.008968180249582125,-0.003419468671404871
AEZS,2020-07-27,0.4854,0.4895,0.47,0.4829,281156,0.4828999999999995,0.5049585798816568,0.5113739368998628,-0.006415357018205947,-0.0020322907768605437
AEZS,2020-07-24,0.48,0.4801,0.442,0.4593,653612,0.4592999999999995,0.5089692307692308,0.5136518518518518,-0.004682621082620964,-0.0009365242165241928
AEZS,2020-07-23,0.5008,0.52,0.5008,0.518,424872,0.5179999999999996,0.518,0.518,0.0,0.0
