Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.66,2.9251532848288733,2.5973731852619637,0.32778009956690995,0.22753377188802618
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.1,2.7915447911613955,2.5123630400829207,0.2791817510784749,0.20247218996830532
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999988,2.7354620259180127,2.465352083289554,0.2701099426284585,0.18329479969076293
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.979999999999998,2.6691823942667416,2.4145802499527185,0.2546021443140241,0.161591013956339
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999999,2.6126701023152408,2.3693466699489347,0.2433234323663056,0.13833823136691797
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999999,2.514973757281648,2.3068944035448498,0.2080793537367982,0.11209193111707094
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999994,2.4449689858783112,2.2594459558284377,0.18552303004987314,0.08809507546213911
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.411326983310731,2.2298016322947127,0.1815253510160182,0.06373808681520549
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.3588409802763186,2.1921857628782897,0.1666552173980289,0.03429127076500231
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.2877211585083765,2.1475606239085527,0.1401605345998238,0.0012002841067456568
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.2018522782371717,2.0985654738212367,0.10328680441593496,-0.03353977851652388
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.073098147007567,2.033650711726936,0.03944743528063066,-0.06774642424963859
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.908206901008943,1.9579427686650908,-0.0497358676561479,-0.09454488913220599
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.8252445193742053,1.9254181901582983,-0.10017367078409277,-0.10574714450122057
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.8025253410786064,1.9234356453709625,-0.12091030429235584,-0.10714051293050245
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.8247844940019893,1.9429024970006392,-0.11811800299864972,-0.10369806509003904
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.8429271292750784,1.9603346967606905,-0.11740756748561165,-0.1000930806128863
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.8616411527796384,1.9779614725015453,-0.11632031972190715,-0.09576445889470483
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.8819395441941176,1.9961983903016691,-0.11425884610755155,-0.09062549368790429
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.905928552229412,2.015894261525803,-0.10996570929639128,-0.08471715558299248
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.9342791980893048,2.0371658024478667,-0.10288660435856256,-0.07840501715464282
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.9677845068328144,2.0601390666436967,-0.09235455981088236,-0.07228462035366305
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.9801089626205988,2.0729501919751927,-0.09284122935459392,-0.06726713548935823
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,2.021946955824344,2.098786207333208,-0.07683925150886406,-0.0608736120230493
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,2.0528282205196797,2.1185211039198646,-0.06569288340018531,-0.056882202151595604
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,2.067887896977803,2.1304027922334536,-0.06251489525565067,-0.05467953183944828
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,2.0638675146101306,2.1336350156121298,-0.06976750100199869,-0.052720690985397674
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,2.050025244539245,2.1331258168611003,-0.08310057232185475,-0.0484589884812473
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,2.070938925364563,2.1489758822099883,-0.07803695684542511,-0.03979859252109533
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,2.1129278208853925,2.173693952786788,-0.060766131901394786,-0.030239001440012882
GMHIW,2020-07-29,1.9837,1.9837,1.95,1.96,600,1.9600000000000009,2.133460151955464,2.1875894690097297,-0.05412931705426649,-0.02260721882466729
GMHIW,2020-07-28,2.01,2.01,2.01,2.01,100,2.0100000000000007,2.164998361401912,2.2057966265305087,-0.04079826512859697,-0.014726694267267715
GMHIW,2020-07-27,2.08,2.08,2.0499,2.0499,3200,2.049900000000001,2.1931798816568047,2.2214603566529494,-0.02828047499614472,-0.008208801551935513
GMHIW,2020-07-24,2.06,2.06,2.05,2.05,50000,2.0500000000000007,2.2192307692307693,2.2351851851851854,-0.015954415954416046,-0.0031908831908832092
GMHIW,2020-07-23,2.25,2.25,2.205,2.25,950,2.250000000000001,2.25,2.25,0.0,0.0
