Symbol,Date,Open,High,Low,Close,Volume,QTNT SMA,QTNT spanTwelveEMA,QTNT spanTwntySixEMA,QTNT_x,QTNT_y
QTNT,2021-03-17,4.08,4.1,4.08,4.1,5471,4.1,4.282935256902203,4.567686995727387,-0.2847517388251841,-0.26993828452339585
QTNT,2021-03-16,4.12,4.16,4.12,4.155,9866,4.155,4.316196212702604,4.605101955385578,-0.2889057426829744,-0.26623492094794876
QTNT,2021-03-15,4.2,4.2,4.2,4.2,5477,4.2,4.345504615012168,4.641110111816424,-0.2956054968042556,-0.2605672155141923
QTNT,2021-03-12,4.24,4.24,4.115,4.2,5343,4.2,4.371959999559835,4.676398920761738,-0.3044389212019025,-0.2518076451916765
QTNT,2021-03-11,3.98,4.04,3.97,3.97,20461,3.97,4.40322545402526,4.714510834422677,-0.3112853803974174,-0.23864982618911998
QTNT,2021-03-10,4.3,4.35,4.3,4.3426,3702,4.3426,4.481993718393489,4.774071701176491,-0.2920779827830024,-0.2204909376370456
QTNT,2021-03-09,4.17,4.19,4.1,4.1,5279,4.1,4.507338030828668,4.80858943727061,-0.301251406441942,-0.20259417635055638
QTNT,2021-03-08,3.89,3.96,3.89,3.96,48362,3.96,4.581399490979335,4.865276592252259,-0.2838771012729246,-0.17792986882770995
QTNT,2021-03-05,4.0,4.11,4.0,4.11,19499,4.11,4.694381216611941,4.937698719632441,-0.2433175030205001,-0.15144306071640629
QTNT,2021-03-04,4.51,4.51,4.51,4.51,2669,4.51,4.800632346905021,5.003914617203036,-0.2032822702980148,-0.1284744501403828
QTNT,2021-03-03,4.55,4.55,4.465,4.5002,4411,4.5002,4.853474591796843,5.043427786579279,-0.1899531947824355,-0.10977249510097478
QTNT,2021-03-02,4.62,4.62,4.61,4.61,4880,4.61,4.917706335759905,5.086886009505621,-0.1691796737457158,-0.08972732018060937
QTNT,2021-03-01,4.59,4.59,4.54,4.572,7123,4.572,4.9736529422617055,5.125036890266071,-0.1513839480043657,-0.06986423178933275
QTNT,2021-02-26,4.65,4.65,4.53,4.5301,32275,4.5301,5.0466807499456525,5.169279841487357,-0.1225990915417041,-0.0494843027355745
QTNT,2021-02-25,4.7,4.7,4.69,4.7,9114,4.7,5.140604522663043,5.220414228806345,-0.079809706143302,-0.031205605534042086
QTNT,2021-02-24,4.94,5.1,4.94,4.96,11577,4.96,5.2207144358745055,5.262047367110853,-0.0413329312363472,-0.01905458038172709
QTNT,2021-02-23,5.15,5.26,5.07,5.13,16016,5.13,5.268117060578961,5.2862111564797205,-0.0180940959007598,-0.013484992668072038
QTNT,2021-02-22,5.46,5.46,5.32,5.32,5730,5.32,5.293229253411498,5.298708048998098,-0.0054787955866002,-0.012332716859900087
QTNT,2021-02-19,5.23,5.25,5.22,5.22,10326,5.22,5.288361844940861,5.297004692917946,-0.008642847977085,-0.014046197178225046
QTNT,2021-02-18,5.35,5.36,5.3208,5.3208,5705,5.3208,5.300791271293745,5.303165068351382,-0.0023737970576371,-0.015397034478510048
QTNT,2021-02-17,5.37,5.39,5.35,5.375,39702,5.375,5.29715332061988,5.301754273819492,-0.0046009531996125,-0.018652843833728262
QTNT,2021-02-16,5.35,5.45,5.35,5.45,17415,5.45,5.282999378914404,5.295894615725052,-0.0128952368106478,-0.022165816492257198
QTNT,2021-02-16,5.35,5.45,5.35,5.45,17415,5.45,5.2526356296261145,5.283566184983056,-0.0309305553569414,-0.02448346141265953
QTNT,2021-02-12,5.13,5.13,5.05,5.05,5679,5.05,5.216751198649045,5.270251479781701,-0.0535002811326554,-0.02287168792658905
QTNT,2021-02-11,5.08,5.095,5.08,5.095,2105,5.095,5.247069598403417,5.287871598164236,-0.0408019997608191,-0.015214539625072437
QTNT,2021-02-10,5.11,5.11,5.11,5.11,5605,5.11,5.274718616294948,5.303301326017375,-0.0285827097224276,-0.00881767459113577
QTNT,2021-02-09,5.16,5.22,5.14,5.22,26829,5.22,5.304667455621302,5.318765432098765,-0.0140979764774629,-0.003876415808313034
QTNT,2021-02-08,5.22,5.25,5.22,5.25,17443,5.25,5.320061538461538,5.326666666666666,-0.0066051282051278,-0.001321025641025564
QTNT,2021-02-05,5.36,5.37,5.33,5.3328,16921,5.3328,5.3328,5.3328,0.0,0.0
