Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-03-02,1.56,1.625,1.56,1.62,803044,1.62,1.65864075397422,1.7311757968291723,-0.0725350428549522,-0.06887806316432811
NGD,2021-03-01,1.66,1.68,1.61,1.63,1406721,1.63,1.6656663456058969,1.7400698605755065,-0.0744035149696096,-0.06796381824167207
NGD,2021-02-26,1.61,1.62,1.55,1.55,1307139,1.55,1.67215113571606,1.7488754494215466,-0.0767243137054867,-0.06635389405968768
NGD,2021-02-25,1.67,1.74,1.66,1.7,566279,1.7,1.69436043311898,1.7647854853752705,-0.0704250522562905,-0.06376128914823798
NGD,2021-02-24,1.68,1.69,1.62,1.6381,837215,1.6381,1.6933350573224308,1.769968324205292,-0.0766332668828611,-0.06209534837122487
NGD,2021-02-23,1.72,1.72,1.58,1.64,2165365,1.64,1.7033777950174185,1.7805177901417153,-0.0771399951242968,-0.05846086874331581
NGD,2021-02-22,1.56,1.62,1.54,1.6094,1466085,1.6094,1.7149010304751309,1.7917592133530524,-0.0768581828779215,-0.05379108714807056
NGD,2021-02-19,1.62,1.62,1.55,1.585,784206,1.585,1.7340830360160635,1.8063479504212965,-0.0722649144052327,-0.04802431321560781
NGD,2021-02-18,1.63,1.66,1.61,1.63,1172389,1.63,1.761189042564439,1.824055786455,-0.0628667438905612,-0.041964162918201514
NGD,2021-02-17,1.7,1.7,1.63,1.675,2568131,1.675,1.7850415957579733,1.8395802493714,-0.0545386536134269,-0.03673851767511163
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,1.72,1.8050491586230597,1.8527466693211123,-0.047697510698053,-0.03228848369053287
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,1.72,1.82051264200907,1.863366402866801,-0.0428537608577312,-0.028436226938652928
NGD,2021-02-12,1.74,1.76,1.72,1.7481,616212,1.7481,1.8387876678289008,1.8748357150961452,-0.0360480472672446,-0.024831843458883392
NGD,2021-02-11,1.82,1.84,1.7901,1.8213,713933,1.8213,1.8552763347068828,1.884974572303837,-0.0296982375969541,-0.022027792506793133
NGD,2021-02-10,1.83,1.85,1.8081,1.815,934379,1.815,1.861453850108134,1.890068538088144,-0.0286146879800097,-0.02011018123425289
NGD,2021-02-09,1.89,1.9,1.835,1.8513,813424,1.8513,1.8699000046732492,1.8960740211351956,-0.0261740164619459,-0.017984054547813613
NGD,2021-02-08,1.9,1.9,1.86,1.89,1014446,1.89,1.8732818237047493,1.8996559428260111,-0.0263741191212618,-0.01593656406928042
NGD,2021-02-05,1.79,1.8,1.75,1.77,2374632,1.77,1.8702421552874309,1.900428418252092,-0.0301862629646612,-0.013327175306285056
NGD,2021-02-04,1.82,1.83,1.69,1.7293,4047201,1.7293,1.8884680017033275,1.9108626917122595,-0.022394690008932,-0.00911240339169102
NGD,2021-02-03,1.89,1.92,1.83,1.855,2038136,1.855,1.91740763837666,1.92538770704924,-0.0079800686725803,-0.00579183173738077
NGD,2021-02-02,1.98,2.0,1.91,1.94,2475378,1.94,1.9287544817178703,1.9310187236131795,-0.0022642418953087,-0.005244772503580976
NGD,2021-02-01,2.05,2.08,1.935,1.935,2528083,1.935,1.926709842030211,1.9303002215022336,-0.0035903794720228,-0.005989905155648931
NGD,2021-01-29,1.99,2.02,1.92,1.995,2263241,1.995,1.925202540581158,1.9299242392224123,-0.0047216986412541,-0.006589786576555494
NGD,2021-01-28,1.89,1.96,1.88,1.94,1650511,1.94,1.912512093414096,1.9247181783602048,-0.0122060849461091,-0.007056808560380772
NGD,2021-01-27,1.87,1.87,1.78,1.805,1545968,1.805,1.907514292216659,1.9234956326290216,-0.0159813404123625,-0.005769489463948775
NGD,2021-01-26,1.9,1.93,1.88,1.93,532746,1.93,1.9261532544378697,1.9329752832393436,-0.0068220288014737,-0.003216526726845333
NGD,2021-01-25,1.93,1.95,1.88,1.89,903614,1.89,1.9254538461538464,1.9332133058984908,-0.0077594597446446,-0.0023151512081881712
NGD,2021-01-22,1.9,1.91,1.855,1.8813,1309636,1.8813,1.9319,1.9366703703703705,-0.00477037037037,-0.0009540740740741072
NGD,2021-01-21,2.01,2.02,1.93,1.9411,938403,1.9411,1.9411,1.9411,0.0,0.0
