Symbol,Date,Open,High,Low,Close,Volume,LMNL SMA,LMNL spanTwelveEMA,LMNL spanTwntySixEMA,LMNL_x,LMNL_y
LMNL,2021-01-15,5.1,5.2899,5.01,5.21,100023,5.21,4.683888569837107,4.52606165685232,0.15782691298478646,0.06888069986237778
LMNL,2021-01-14,5.0,5.0599,4.81,4.9,280493,4.9,4.588231946171126,4.471346589400507,0.11688535677061918,0.04664414658177561
LMNL,2021-01-13,5.35,5.3879,5.1,5.1,642820,5.1,4.531546845474967,4.437054316552547,0.09449252892242033,0.029083844034564717
LMNL,2021-01-12,5.59,5.62,4.8516,5.1,1580353,5.1,4.428191726470415,4.384018661876751,0.044173064593664435,0.012731672812600812
LMNL,2021-01-11,4.13,4.2907,4.12,4.2907,89049,4.290699999999998,4.306044767646855,4.326740154826892,-0.020695387180037272,0.004871324867334907
LMNL,2021-01-08,4.24,4.24,4.14,4.22,54720,4.22,4.308834725400828,4.329623367213043,-0.020788641812214514,0.01126300287917773
LMNL,2021-01-07,4.24,4.29,4.17,4.2,65169,4.2,4.3249864936555245,4.338393236590087,-0.013406742934562564,0.01927591405202579
LMNL,2021-01-06,4.22,4.4799,4.22,4.32,96930,4.319999999999999,4.347711310683802,4.349464695517294,-0.0017533848334920776,0.02744657829867288
LMNL,2021-01-05,4.28,4.28,4.22,4.2599,55247,4.259899999999998,4.352749730808129,4.351821871158677,0.0009278596494519675,0.03474656908171412
LMNL,2021-01-04,4.24,4.4,4.17,4.26,82644,4.259999999999998,4.36963150004597,4.359175620851372,0.010455879194599229,0.043201246439779656
LMNL,2021-01-04,4.24,4.4,4.17,4.26,82644,4.259999999999998,4.389564500054329,4.367109670519481,0.022454829534847683,0.05138758825107498
LMNL,2020-12-31,4.35,4.35,4.22,4.22,32785,4.219999999999997,4.413121681882387,4.37567844416104,0.037443237721348055,0.058620777930131804
LMNL,2020-12-30,4.35,4.4184,4.32,4.395,41268,4.394999999999997,4.448234714951913,4.388132719693924,0.06010199525798932,0.06391516298232795
LMNL,2020-12-29,4.36,4.3955,4.163,4.2001,74329,4.200099999999997,4.457913754034079,4.3875833372694375,0.07033041676464169,0.06486845491341262
LMNL,2020-12-28,4.72,4.8246,4.5,4.52,126475,4.519999999999997,4.504788982040275,4.402582004250993,0.10220697778928224,0.06350296445060534
LMNL,2020-12-28,4.72,4.8246,4.5,4.52,126475,4.519999999999996,4.502023342411236,4.393188564591074,0.10883477782016192,0.053826961115936114
LMNL,2020-12-24,4.95,5.01,4.76,4.8369,94321,4.836899999999996,4.498754859213277,4.383043649758359,0.11571120945491843,0.04007500693987966
LMNL,2020-12-23,4.72,4.9199,4.7,4.89,142231,4.889999999999997,4.437273924524782,4.346735141739028,0.090538782785754,0.021165956311119963
LMNL,2020-12-22,5.25,5.37,4.8,4.9,551282,4.899999999999999,4.354960092620197,4.303273953078151,0.05168613954204648,0.003822749692461454
LMNL,2020-12-21,4.5592,4.83,4.4,4.5088,273611,4.508799999999997,4.255861927642051,4.255535869324404,0.00032605831764787036,-0.008143097769934582
LMNL,2020-12-18,4.1,4.15,4.03,4.13,28295,4.129999999999996,4.209873187213333,4.235274738870355,-0.025401551657021848,-0.010260386791829973
LMNL,2020-12-17,4.11,4.17,4.08,4.14,45285,4.139999999999996,4.224395584888485,4.243696717979983,-0.019301133091498283,-0.006475095575532002
LMNL,2020-12-16,4.2,4.23,4.1163,4.16,29018,4.1599999999999975,4.239740236686392,4.251992455418382,-0.012252218731990894,-0.0032685861965404328
LMNL,2020-12-15,4.24,4.34,4.17,4.2,52700,4.1999999999999975,4.254238461538462,4.259351851851852,-0.005113390313390197,-0.0010226780626780396
LMNL,2020-12-14,4.3,4.337,4.21,4.2641,35922,4.264099999999998,4.2641,4.2641,0.0,0.0
