Symbol,Date,Open,High,Low,Close,Volume,REAXF SMA,REAXF spanTwelveEMA,REAXF spanTwntySixEMA,REAXF_x,REAXF_y
REAXF,2021-01-21,0.9316,0.9389,0.9,0.9389,9807,0.9389,0.8724352094754684,0.9131361220956248,-0.0407009126201564,-0.04494982986087344
REAXF,2021-01-20,0.85,0.85,0.81,0.85,83600,0.85,0.8603507021073716,0.9110750118632748,-0.05072430975590314,-0.046012059171052694
REAXF,2021-01-19,0.7978,0.88,0.7816,0.8,111381,0.7999999999999999,0.8622326479450756,0.9159610128123368,-0.05372836486726118,-0.044833996524840075
REAXF,2021-01-19,0.7978,0.88,0.7816,0.8,111381,0.8,0.8735476748441803,0.9252378938373236,-0.05169021899314341,-0.0426104044392348
REAXF,2021-01-15,0.86,0.86,0.86,0.86,1733,0.8600000000000001,0.8869199793613041,0.9352569253443096,-0.048336945983005634,-0.04034045080075767
REAXF,2021-01-14,0.86462,0.86462,0.8489,0.8489,2770,0.8489000000000001,0.8918145210633592,0.9412774793718544,-0.04946295830849512,-0.0383413270051957
REAXF,2021-01-13,0.88,0.9,0.8288,0.8288,121718,0.8288000000000002,0.8996171612566972,0.9486676777216028,-0.04905051646490555,-0.03556091917937085
REAXF,2021-01-12,0.86721,0.86793,0.8573,0.8678,28375,0.8678000000000001,0.9124930087579151,0.9582570919393312,-0.045764083181416115,-0.03218851985798717
REAXF,2021-01-11,0.8467,0.8702,0.81224,0.8538,20744,0.8538,0.9206190103502632,0.9654936592944776,-0.044874648944214335,-0.028794629027129932
REAXF,2021-01-08,0.845,0.845,0.845,0.845,2380,0.8449999999999999,0.9327679213230384,0.9744291520380356,-0.04166123071499739,-0.024774624047858802
REAXF,2021-01-07,0.8711,0.8711,0.8523,0.8523,13875,0.8522999999999998,0.9487257251999544,0.9847834842010784,-0.03605775900112418,-0.02055297238107421
REAXF,2021-01-06,0.8779,0.8967,0.8763,0.88874,9397,0.88874,0.9662576752363096,0.9953821629371647,-0.02912448770085518,-0.016676775726061743
REAXF,2021-01-05,0.92,0.96,0.8341,0.96,53300,0.96,0.9803517980065478,1.0039135359721378,-0.023561737965590246,-0.013564847732363383
REAXF,2021-01-04,0.8624,0.9,0.85415,0.9,23559,0.8999999999999999,0.9840521249168293,1.007426618849909,-0.023374493933079776,-0.011065625174056723
REAXF,2021-01-04,0.8624,0.9,0.85415,0.9,23559,0.8999999999999998,0.999334329447162,1.0160207483579018,-0.016686418910739853,-0.00798840798430096
REAXF,2020-12-31,1.03,1.03,0.946,0.99,53981,0.9899999999999995,1.017395116619373,1.0253024082265338,-0.007907291607160527,-0.005813905252691264
REAXF,2020-12-30,0.9975,1.015,0.99,1.0144,38150,1.0143999999999995,1.0223760469138048,1.0281266008846566,-0.005750553970851779,-0.005290558664073892
REAXF,2020-12-29,1.07,1.15199,0.9990000000000001,1.0287,192673,1.0286999999999995,1.0238262372617692,1.029224728955429,-0.005398491693659802,-0.005175559837379419
REAXF,2020-12-28,1.02,1.05,1.02,1.03,7005,1.0299999999999996,1.022940098582091,1.029266707271863,-0.006326608689772417,-0.005119826873309323
REAXF,2020-12-28,1.02,1.05,1.02,1.03,7005,1.0299999999999996,1.0216564801424708,1.0292080438536124,-0.007551563711141406,-0.004818131419193605
REAXF,2020-12-24,0.6885,1.03,0.6885,1.0,20500,0.9999999999999992,1.020139476532011,1.0291446873619017,-0.009005210829890364,-0.0041347733462065986
REAXF,2020-12-23,0.9933,1.06,0.981,0.9949899999999999,99287,0.9949899999999992,1.023801199537831,1.0314762623508535,-0.007675062813022215,-0.002917163975285602
REAXF,2020-12-22,1.0165,1.0165,1.0,1.0,6675,0.9999999999999992,1.0290395994538009,1.034395163338922,-0.00535556388512104,-0.0017276892658513923
REAXF,2020-12-21,1.04,1.05,1.0,1.02,14643,1.0199999999999991,1.0343195266272192,1.0371467764060358,-0.002827249778816654,-0.0008207206110339804
REAXF,2020-12-18,1.0276,1.04,1.0,1.02,66424,1.0199999999999991,1.036923076923077,1.0385185185185186,-0.0015954415954415602,-0.00031908831908831207
REAXF,2020-12-17,1.0658,1.0658,1.0,1.04,61365,1.0399999999999991,1.04,1.04,0.0,0.0
