Symbol,Date,Open,High,Low,Close,Volume,SSFT SMA,SSFT spanTwelveEMA,SSFT spanTwntySixEMA,SSFT_x,SSFT_y
SSFT,2020-09-29,0.09,0.0999,0.09,0.09,75300,0.09000000000000005,0.09878071715046062,0.10074489471459834,-0.0019641775641377197,-0.0006092750507517481
SSFT,2020-09-28,0.0999,0.0999,0.092,0.0929,67930,0.09290000000000008,0.1003772111778171,0.1016044862917662,-0.0012272751139491,-0.000270549422405255
SSFT,2020-09-25,0.095,0.1,0.09,0.1,29192,0.10000000000000007,0.1017367041192384,0.1023008451951075,-0.0005641410758691068,-3.136799951929376e-05
SSFT,2020-09-24,0.1,0.10035,0.095,0.095,37950,0.09500000000000006,0.10205246850455446,0.1024849128107161,-0.00043244430616164176,0.00010182526956815948
SSFT,2020-09-23,0.1,0.10099999999999999,0.1,0.10099999999999999,118000,0.10100000000000006,0.10333473550538257,0.1030837058355734,0.0002510296698091663,0.0002353926635006098
SSFT,2020-09-22,0.1011,0.1039,0.1011,0.1038,14000,0.10380000000000007,0.10375923286999757,0.10325040230241926,0.0005088305675782917,0.00023148341192347064
SSFT,2020-09-21,0.10655,0.107,0.105,0.107,23800,0.10700000000000008,0.10375182066454257,0.1032064344866128,0.0005453861779297631,0.0001621466230097619
SSFT,2020-09-18,0.1099,0.1099,0.1031,0.105,117034,0.10500000000000008,0.10316124260355032,0.10290294924554184,0.00025829335800847675,6.633673427976161e-05
SSFT,2020-09-17,0.1065,0.1065,0.1038,0.1038,9309,0.1038000000000001,0.1028269230769231,0.10273518518518518,9.173789173791412e-05,1.834757834758283e-05
SSFT,2020-09-16,0.11095,0.11095,0.10265,0.10265,24320,0.1026500000000001,0.10265,0.10265,0.0,0.0
