Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.33975,0.3391226121394137,0.3595401205133565,-0.020417508373942742,-0.023228102832855264
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3419,0.3390085416193072,0.361123330154425,-0.02211478853511784,-0.02393075144758338
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3295,0.33848282191372664,0.36266119656677903,-0.024178374653052337,-0.02438474217569978
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,0.3190000000000001,0.3401160622616769,0.3653140922921213,-0.02519803003044435,-0.024436334056361624
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.3228480000000001,0.3439553463092546,0.369019219675491,-0.025063873366236392,-0.024245910062840926
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.3212010000000001,0.34779304563820995,0.3727129172495303,-0.02491987161132031,-0.02404141923699206
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.327,0.3526279630269754,0.37683387062949264,-0.024205907602517233,-0.023821806143409983
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,0.3476000000000001,0.3572875926682436,0.3808205802798521,-0.02353298761160844,-0.02372578077863317
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3490000000000001,0.3590489731533788,0.38347822670224013,-0.02442925354886144,-0.023773979070389337
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3537000000000001,0.36087605918126586,0.3862364848384193,-0.025360425657153574,-0.02361016045077134
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.3451000000000001,0.3621807972142233,0.38883940362549296,-0.026658606411269714,-0.023172594149175805
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.3454490000000001,0.3652863967077184,0.3923385559155324,-0.027052159207814064,-0.02230109108365234
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,0.33780000000000004,0.36889319610912175,0.3960897203887751,-0.0271965242796533,-0.02111332405261192
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,0.3410500000000001,0.3745465044925984,0.40075289801987707,-0.02620639352727866,-0.019592523995851558
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,0.3368900000000001,0.3806367780367072,0.4055291298614672,-0.024892351824760017,-0.017939056612994782
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,0.3418,0.3885907376797448,0.4110202602503846,-0.022429522570639737,-0.01620073281005347
DNN,2020-10-12,0.3551,0.3595,0.35,0.35,741517,0.35,0.3970981445306075,0.41655788107041536,-0.01945973653980781,-0.01464353536990689
DNN,2020-10-09,0.3701,0.3771,0.37005,0.37240100000000004,639472,0.3724010000000001,0.4056614435361726,0.4218825115560486,-0.016221068019876,-0.013439485077431645
DNN,2020-10-08,0.38,0.3898,0.36,0.3787,4499253,0.3787,0.4117087969063858,0.4258410324805325,-0.014132235574146725,-0.012744089341820558
DNN,2020-10-07,0.4198,0.42100000000000004,0.41,0.4186,46804,0.4186,0.4177103963439105,0.4296123150789751,-0.011901918735064632,-0.012397052783739015
DNN,2020-10-06,0.4294,0.43,0.42200000000000004,0.4238,130600,0.4238,0.4175486502246215,0.4304933002852931,-0.012944650060671579,-0.01252083629590761
DNN,2020-10-05,0.42,0.4245,0.4101,0.4102,84915,0.4102000000000001,0.4164120411745527,0.4310287643081165,-0.014616723133563825,-0.012414882854716616
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,0.3971000000000001,0.4175415032062896,0.43269506545276587,-0.015153562246476291,-0.011864422785004826
DNN,2020-10-01,0.426,0.426,0.41,0.4121,77539,0.4121000000000001,0.4212581401528877,0.4355426706889871,-0.014284530536099403,-0.011042137919636959
DNN,2020-09-30,0.41,0.4109,0.395,0.3993,331595,0.3993000000000001,0.4229232565443217,0.4374180843441061,-0.01449482779978428,-0.010231539765521346
DNN,2020-09-29,0.4236,0.425,0.4191,0.42,59840,0.42000000000000015,0.4272183940978349,0.4404675310916346,-0.013249136993799704,-0.009165717756955584
DNN,2020-09-28,0.42,0.4344,0.4068,0.4181,84202,0.4181000000000002,0.4285308293883504,0.4421049335789654,-0.013574104190615057,-0.008144862947744554
DNN,2020-09-25,0.41100000000000003,0.4188,0.397,0.397,59956,0.3970000000000001,0.43042734382259584,0.4440253282652826,-0.013597984442686784,-0.006787552637026941
DNN,2020-09-24,0.42,0.42,0.4,0.4059,117921,0.40590000000000015,0.43650504269943147,0.4477873545265053,-0.011282311827073788,-0.0050849446856119805
DNN,2020-09-23,0.423,0.423,0.4,0.405499,154976,0.4054990000000002,0.4420695959175099,0.4511383428886256,-0.00906874697111576,-0.0035356029002465146
DNN,2020-09-22,0.42,0.4249,0.42,0.4249,73531,0.4249000000000002,0.4487187951752389,0.4547894903197157,-0.006070695144476779,-0.002152316882529217
