Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-11-03,1.27,1.29,1.2,1.24,141032,1.24,1.3340357381915668,1.1957513037035326,0.1382844344880343,0.13071759088765755
JFU,2020-11-02,1.32,1.32,1.2597,1.29,185819,1.2900000000000005,1.351133145135488,1.1922114079998152,0.1589217371356728,0.12882587998756337
JFU,2020-10-30,1.59,1.63,1.52,1.5547,426024,1.5547000000000004,1.3622482624328496,1.1843883206398005,0.17785994179304931,0.12130191570053601
JFU,2020-10-29,1.51,1.82,1.5,1.7369,604098,1.7369000000000008,1.3272570374206405,1.1547633862909843,0.1724936511296562,0.10716240917740774
JFU,2020-10-28,1.544,1.56,1.41,1.4801,465947,1.4801000000000004,1.252776498769848,1.108192457194263,0.14458404157558502,0.0908295986893456
JFU,2020-10-27,1.45,1.4622,1.36,1.42,428355,1.4200000000000002,1.2114449530916385,1.0784398537698041,0.13300509932183455,0.07739098796778575
JFU,2020-10-26,1.37,1.38,1.3,1.3336,431411,1.3336,1.1735258536537545,1.0511150420713882,0.12241081158236633,0.06348746012927359
JFU,2020-10-23,1.4,1.48,1.38,1.425,440410,1.4250000000000005,1.1444214634089829,1.0285162454370993,0.11590521797188336,0.0487566222660004
JFU,2020-10-22,1.58,1.605,1.41,1.4501,2070843,1.4501000000000006,1.0934071840287976,0.9967975450720672,0.09660963895673036,0.031969473339529604
JFU,2020-10-21,1.48,1.9,1.47,1.655,9167208,1.6550000000000007,1.0285539447613063,0.9605333486778326,0.06802059608347377,0.01580943193522941
JFU,2020-10-20,1.06,1.08,1.01,1.02,482573,1.0200000000000011,0.9146546619906348,0.9049760165720592,0.009678645418575549,0.0027566408981683195
JFU,2020-10-19,0.9194,0.9195,0.9008,0.9195,100841,0.9195000000000008,0.8955009641707501,0.8957740978978238,-0.00027313372707371547,0.001026139768066484
JFU,2020-10-16,0.9079999999999999,0.9079999999999999,0.8611,0.8771,117889,0.8771000000000007,0.8911375031108866,0.8938760257296497,-0.0027385226187631733,0.0013509581418515338
JFU,2020-10-15,0.855,0.87,0.8301,0.8507,88874,0.8507000000000007,0.8936897764037751,0.8952181077880218,-0.001528331384246795,0.0023733283320052103
JFU,2020-10-14,0.89,0.9042,0.85,0.8673,164638,0.8673000000000006,0.9015060993862796,0.8987795564110634,0.002726542975216017,0.003348743261068184
JFU,2020-10-13,0.9079,0.915899,0.89,0.8909999999999999,28137,0.8910000000000007,0.9077253901837848,0.9012979209239486,0.006427469259836283,0.003504293332531198
JFU,2020-10-12,0.92,0.93,0.88,0.9101,113441,0.9101000000000008,0.9107663702172004,0.9021217545978644,0.008644615619335827,0.0027734993507049265
JFU,2020-10-09,0.9390000000000001,0.958,0.92,0.9302,39984,0.9302000000000008,0.9108875284385094,0.9014834949656936,0.00940403347281582,0.0013057202835471454
JFU,2020-10-08,0.96,0.96,0.932,0.9412,35172,0.9412000000000008,0.9073761699727838,0.8991861745629491,0.008189995409834783,-0.0007188580137700235
JFU,2020-10-07,0.9603,0.9603,0.932,0.9494809999999999,47654,0.9494810000000008,0.901226382695108,0.8958250685279849,0.005401314167123194,-0.002946071369671197
JFU,2020-10-06,0.9098,0.924,0.9,0.9081,84534,0.9081000000000008,0.8924528159124004,0.8915325940102238,0.0009202219021766657,-0.005032917753869767
JFU,2020-10-05,0.865,0.89,0.865,0.8807,56090,0.8807000000000006,0.8896078733510187,0.8902072015310416,-0.0005993281800229512,-0.0065212026678813755
JFU,2020-10-02,0.96,0.96,0.92,0.9299,351943,0.9299000000000004,0.8912274866875675,0.8909677776535249,0.00025970903404259893,-0.00800167128984598
JFU,2020-10-01,0.872,0.93,0.872,0.92,158810,0.9200000000000004,0.8841961206307616,0.8878531998658069,-0.003657079235045324,-0.010067016370818124
JFU,2020-09-30,0.99,1.01,0.9289,0.9857,734917,0.9857000000000004,0.8776863243818092,0.8852814558550715,-0.007595131473262295,-0.011669500654761324
JFU,2020-09-29,0.8591,0.8798,0.823,0.8601,58970,0.8601000000000003,0.8580474742694109,0.8772479723234772,-0.019200498054066317,-0.01268809295013608
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8497000000000005,0.8576742877729402,0.8786198101093553,-0.020945522336415112,-0.011059991674153521
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.8000000000000006,0.8591241582771111,0.8809333949181037,-0.021809236640992657,-0.008588609008588122
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7431000000000005,0.8698740052365859,0.887408066511552,-0.01753406127496615,-0.005283452100486987
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750510000000006,0.8929238243705105,0.8989527118324762,-0.006028887461965615,-0.0022207998068671953
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8696000000000006,0.8961734288015125,0.9008648487790742,-0.004691419977561728,-0.00126877789309259
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8739000000000005,0.9010049613108784,0.9033660366814,-0.0023610753705217698,-0.0004131173719753054
JFU,2020-09-18,0.91,0.9372,0.905,0.9062,138041,0.9062000000000004,0.9059331360946744,0.905723319615912,0.00020981647876228138,7.387212766128305e-05
JFU,2020-09-17,0.9197,0.9197,0.89,0.9079999999999999,79131,0.9080000000000004,0.9058846153846152,0.9056851851851851,0.0001994301994301395,3.98860398860057e-05
JFU,2020-09-16,0.91,0.929,0.8904,0.9055,131558,0.9055000000000004,0.9055,0.9055,0.0,0.0
