Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-12-15,2.85,2.86,2.7901,2.8328,46859,2.8328,3.043652733173337,2.936825497284495,0.1068272358888418,0.17075973040861422
NCTY,2020-12-14,2.69,2.8,2.65,2.765,58861,2.765,3.0819895937503072,2.9451475370672546,0.13684205668305216,0.1867428540385573
NCTY,2020-12-11,3.21,3.34,3.13,3.21,139620,3.2099999999999995,3.139624065341272,2.9595593400326354,0.1800647253086365,0.19921805337743345
NCTY,2020-12-10,3.12,3.15,3.02,3.125,58309,3.1249999999999987,3.1268284408578664,2.9395240872352466,0.1873043536226202,0.20400638539463267
NCTY,2020-12-09,3.31,3.42,3.2601,3.364,113533,3.363999999999999,3.1271608846502064,2.9246860142140663,0.2024748704361401,0.2081818933376359
NCTY,2020-12-08,3.34,3.37,3.2,3.2345,38298,3.2345,3.0840992273138803,2.889540895351192,0.19455833196268868,0.20960864906300983
NCTY,2020-12-07,3.1,3.14,2.99,3.06,19558,3.0599999999999987,3.0567536322800404,2.8619441669792867,0.1948094653007537,0.2133712283380902
NCTY,2020-12-04,3.29,3.31,3.1,3.15,65641,3.149999999999999,3.0561633836036837,2.84609970033763,0.2100636832660543,0.2180116690974243
NCTY,2020-12-03,3.07,3.15,3.0476,3.14,54404,3.1399999999999992,3.039102180622536,2.82178767636464,0.2173145042578959,0.21999866555526693
NCTY,2020-12-02,3.02,3.02,2.85,2.8688,50966,2.868799999999999,3.0207571225539063,2.7963306904738108,0.2244264320800955,0.22066970587960968
NCTY,2020-12-01,2.98,3.0,2.91,2.93,31961,2.93,3.0483856902909805,2.7905331457117155,0.257852544579265,0.21973052432948822
NCTY,2020-11-30,3.27,3.27,2.93,3.0,270459,3.0,3.069910361252977,2.7793757973686533,0.2905345638843237,0.210200019267044
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,3.0826213360262447,2.761725861158145,0.3208954748680997,0.19011638311272405
NCTY,2020-11-27,3.56,3.67,3.43,3.5691,314616,3.5691,2.9941706698491983,2.6971359300507967,0.2970347397984012,0.15742161017388015
NCTY,2020-11-25,3.57,3.6899,3.51,3.67,110863,3.6699999999999986,2.889638064367233,2.6273788044548603,0.2622592599123732,0.12251832776774976
NCTY,2020-11-24,3.96,3.96,3.28,3.5298,569989,3.529799999999998,2.7477540760703665,2.543969108811249,0.20378496725911746,0.08758309473159401
NCTY,2020-11-23,3.55,4.09,3.5,3.5798,2294035,3.5797999999999988,2.6055639080831603,2.465102637516149,0.1404612705670112,0.058532626599713145
NCTY,2020-11-20,2.63,2.74,2.61,2.6369,231276,2.6368999999999985,2.428430073189189,2.375926848517441,0.052503224671748505,0.03805046560788863
NCTY,2020-11-19,2.42,2.42,2.38,2.38,20864,2.379999999999998,2.3905264501326786,2.355048996398836,0.0354774537338427,0.03443727584192376
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.309999999999998,2.3924403501568015,2.3530529161107427,0.03938743404605916,0.034177231368944024
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.369999999999998,2.4074295047307657,2.356497149399602,0.05093235533116358,0.03287468069966535
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.437599999999998,2.4142348692272684,2.3554169213515705,0.05881794787569782,0.02836026204179079
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999973,2.409986663632226,2.348842275059696,0.0611443885725298,0.02074584058331403
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999997,2.359075147928994,2.3215496570644714,0.037525490864522386,0.010646203586009975
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999997,2.3217615384615384,2.3021296296296296,0.019631908831908795,0.003926381766381759
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.283899999999997,2.2839,2.2839,0.0,0.0
