Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-15,8.0635,8.07,7.01,7.2988,668188,7.2988,7.287221345853955,6.567302839160875,0.7199185066930793,0.6464871582177291
RUBY,2020-12-14,6.44,8.81,6.44,8.81,516583,8.810000000000002,7.285116136009218,6.508783066293745,0.7763330697154736,0.6281293210988912
RUBY,2020-12-11,7.67,7.75,7.39,7.39,26529,7.390000000000002,7.00786452437453,6.324685711597244,0.6831788127772862,0.5910783839447458
RUBY,2020-12-10,7.56,7.58,7.04,7.5093,35409,7.509300000000002,6.938385346988081,6.239460568525024,0.6989247784630575,0.5680532767366107
RUBY,2020-12-09,8.12,8.165,7.9,8.06,31447,8.060000000000002,6.834582682804097,6.137873414007026,0.6967092687970702,0.5353354013049989
RUBY,2020-12-08,7.55,7.7932,7.55,7.69,25327,7.690000000000002,6.611779534223023,5.9841032871275885,0.627676247095434,0.49499193443198086
RUBY,2020-12-07,7.13,7.19,7.13,7.155,5452,7.155000000000002,6.415739449536298,5.847631550097796,0.5681078994385036,0.4618208562661175
RUBY,2020-12-04,6.82,7.0,6.65,6.925,3721,6.9250000000000025,6.281328440361081,5.7430420741056185,0.5382863662554627,0.43524909547302115
RUBY,2020-12-03,6.59,6.79,6.59,6.79,8893,6.790000000000003,6.1642972476994595,5.648485440034069,0.5158118076653917,0.40948977777741075
RUBY,2020-12-02,6.54,6.54,6.3005,6.345,7703,6.3450000000000015,6.050533110917544,5.5571642752367945,0.4933688356807506,0.38290927030541566
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.3500000000000005,5.996993676538918,5.494137417255738,0.5028562592831802,0.3552943789615821
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.932810708636903,5.425668410636196,0.5071422980007068,0.31840390888118253
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.800449019298157,5.326857883487092,0.4735911358110654,0.27121931160130147
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.6314397500796405,5.214606514166058,0.4168332359135816,0.22062635554886045
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.431701522821393,5.093375035299344,0.3383264875220489,0.17157463545767992
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.2447381633343735,4.984045038123292,0.2606931252110813,0.1298866724415877
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.08923601121335,4.894768641173156,0.19446737004019446,0.09718505924921425
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,4.967278922343049,4.825550132467008,0.14172878987604245,0.0728644815514694
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.904965999132696,4.786794143064369,0.11817185606832847,0.05564840447032637
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.849505271702277,4.752937674509519,0.09656759719275954,0.04001754157082606
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.7712335029208734,4.7107726884702785,0.06046081445059315,0.025880027665342906
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.740548685270123,4.6924345035479025,0.04811418172222126,0.017234830969029898
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.705193900773782,4.673029263831734,0.03216463694204918,0.009514993280732277
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.657047337278106,4.649271604938272,0.007775732339835528,0.003852582365403272
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.667692307692309,4.6533333333333315,0.014358974358975376,0.00287179487179543
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.64,4.64,0.0,0.0
