Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-12-15,0.81,0.81,0.7215,0.7215,511365,0.7215,0.7315489369849933,0.6772668276878302,0.05428210929716315,0.04722095622543897
REI,2020-12-14,0.8454,0.85,0.81,0.81,433929,0.81,0.7333760164368104,0.6737281739028567,0.05964784253395373,0.045455667957507925
REI,2020-12-11,0.8465,0.8465,0.8051,0.8051,362287,0.8050999999999999,0.7194443830616851,0.6628264278150852,0.05661795524659985,0.04190762431339648
REI,2020-12-10,0.77,0.78,0.7501,0.7777,495209,0.7776999999999997,0.7038706345274459,0.651444542040292,0.052426092487153915,0.0382300415800956
REI,2020-12-09,0.77,0.83,0.76,0.8151,936564,0.8150999999999998,0.6904471135324362,0.6413441054035153,0.049103008128920884,0.03468102885333102
REI,2020-12-08,0.76,0.76,0.7202,0.7361,498289,0.7360999999999996,0.6677829523565155,0.6274436338357965,0.040339318520719036,0.031075534034433548
REI,2020-12-07,0.73,0.81,0.7,0.7252,729229,0.7251999999999996,0.6553616709667911,0.6187511245426601,0.036610546424130974,0.028759587912862174
REI,2020-12-04,0.66,0.7,0.66,0.6968,349887,0.6967999999999998,0.6426637929607532,0.610235214506073,0.03242857845468017,0.026796848285044972
REI,2020-12-03,0.6432,0.6592,0.64,0.6526,189804,0.6525999999999997,0.6328208462263447,0.6033100316665588,0.02951081455978588,0.02538891574263617
REI,2020-12-02,0.63,0.63,0.612,0.615051,79332,0.6150509999999999,0.6292246364493165,0.5993668341998836,0.029857802249432908,0.024358441038348742
REI,2020-12-01,0.6597,0.6633,0.6301,0.6376,354602,0.6375999999999997,0.6318016612582832,0.5981121009358743,0.033689560322408885,0.022983600735577696
REI,2020-11-30,0.71,0.71,0.665,0.6686,278360,0.6685999999999996,0.6307474178506983,0.5949530690107443,0.035794348839954034,0.020307110838869897
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6238651301871889,0.5890613145316039,0.03480381565558499,0.016435301338598864
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6099315174939506,0.5801462196941323,0.02978529779981831,0.011843172759352332
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6358999999999996,0.5934645206746689,0.5705179172696628,0.02294660340500609,0.007357641499235836
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7145999999999996,0.5857489789791541,0.5652873506512359,0.0204616283279182,0.0034604010227932704
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6380999999999996,0.5623215206117277,0.5533423387033347,0.008979181908392975,-0.0007899058034879622
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.6199999999999996,0.5485436152684054,0.5465617257996015,0.0019818894688039546,-0.0032321777314581962
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5550999999999996,0.5355515453172065,0.5406866638635696,-0.00513511854636306,-0.004535694531523734
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5348999999999996,0.5319972808294259,0.5395335969726551,-0.007536316143229248,-0.0043858385278139015
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102319999999997,0.5314695137075033,0.5399042847304675,-0.008434771022964194,-0.003598219123960064
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5075999999999998,0.5353308798361402,0.5422780675089051,-0.0069471876727646995,-0.0023890811492090318
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5040999999999998,0.5403728579881657,0.5450523129096174,-0.00467945492145172,-0.0012495545183200873
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5398999999999998,0.5469679230769231,0.5483284979423868,-0.001360574865463704,-0.00039207941753717897
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5402999999999998,0.548253,0.5490027777777777,-0.0007497777777777381,-0.00014995555555554765
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496989999999997,0.5496989999999999,0.5496989999999999,0.0,0.0
