Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.48,3.3482073570478867,3.71385004100946,-0.36564268396157296,-0.1642145104688594
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,3.506063240147503,3.8125580442902165,-0.306494804142714,-0.1138574670956809
NBRV,2020-12-11,2.44,2.5,2.31,2.4734,1328513,2.4734,3.688983829265231,3.9175626878334335,-0.2285788585682038,-0.06569813283392273
NBRV,2020-12-10,3.42,3.5,3.39,3.49,48869,3.49,3.9099990709498185,4.033095702860108,-0.12309663191029108,-0.02497795140035278
NBRV,2020-12-09,3.68,3.7,3.61,3.64,70323,3.640000000000001,3.9863625383952392,4.076543359088918,-0.0901808206936785,-0.0004482812728685351
NBRV,2020-12-08,3.85,3.85,3.75,3.76,74696,3.76,4.049337545376192,4.111466827816031,-0.06212928243983917,0.021984853582333954
NBRV,2020-12-07,3.85,3.97,3.8,3.8299,76545,3.8299,4.1019443718082265,4.139584174041313,-0.037639802233086606,0.04301338758787723
NBRV,2020-12-04,3.75,3.84,3.75,3.8,71547,3.8,4.151406984864268,4.164358907964618,-0.012951923100350092,0.06317668504311819
NBRV,2020-12-03,3.88,4.2299,3.72,3.88,147695,3.88,4.2152991639304975,4.193507620601788,0.02179154332871036,0.08220883707898526
NBRV,2020-12-02,3.7,3.998,3.64,3.943,225702,3.9430000000000014,4.276262648281499,4.218588230249932,0.057674418031568024,0.09731316051655418
NBRV,2020-12-01,4.303,4.3999,4.291,4.356,14557,4.356,4.336855857059954,4.240635288669925,0.09622056839002813,0.10722284613780095
NBRV,2020-11-30,4.34,4.34,4.211,4.274,34474,4.273999999999999,4.333375103798127,4.231406111763518,0.10196899203460763,0.10997341557474391
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.344170577215967,4.227998600704598,0.11617197651136735,0.11197452145977774
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.3287470458006885,4.211918488760968,0.11682855703972005,0.11092515769688012
NBRV,2020-11-25,4.413,4.5089999999999995,4.35,4.35,31327,4.3500000000000005,4.310519235946267,4.1945519678618455,0.1159672680844226,0.10944930786117013
NBRV,2020-11-24,4.499,4.5,4.301,4.466,54892,4.466000000000001,4.3033409152092235,4.1821161252907935,0.12122478991843175,0.10781981780535724
NBRV,2020-11-23,4.16,4.2,4.066,4.091,28119,4.091000000000002,4.273766536156356,4.1594054153140565,0.11436112084229945,0.10446857477708904
NBRV,2020-11-20,4.4,4.431,4.303999999999999,4.353,11059,4.3530000000000015,4.306996815457511,4.164877848539182,0.14211896691833115,0.10199543826078644
NBRV,2020-11-19,4.51,4.51,4.39,4.397,15796,4.397000000000004,4.29863260008615,4.149828076422315,0.14880452366383512,0.0919645560964007
NBRV,2020-11-18,4.593999999999999,4.6,4.452,4.513999999999999,12387,4.514000000000003,4.280747618283632,4.1300543225361,0.15069329574753176,0.07775456420454208
NBRV,2020-11-17,4.75,4.75,4.44201,4.518,14696,4.518000000000004,4.238338094335202,4.099338668338988,0.1389994259962135,0.059519881318794654
NBRV,2020-11-16,4.8,4.8389999999999995,4.7,4.8,26868,4.800000000000005,4.18749047512342,4.065845761806108,0.12164471331731265,0.03964999514943994
NBRV,2020-11-13,4.5,4.687,4.3,4.55,39125,4.550000000000005,4.076125106964042,4.007113422750597,0.06901168421344561,0.01915131560747198
NBRV,2020-11-12,4.188,4.271,4.16,4.18101,29918,4.181010000000005,3.989966035502959,3.963682496570645,0.026283538932314162,0.006686223455978571
NBRV,2020-11-11,4.105,4.105,3.91,4.05,30951,4.050000000000005,3.9552307692307695,3.946296296296296,0.008934472934473359,0.0017868945868946718
NBRV,2020-11-10,4.25,4.2585,3.855,3.938,69152,3.9380000000000046,3.938,3.938,0.0,0.0
