Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-12-15,1.15,1.15,1.11,1.1238,83494,1.1238,1.1683175037583182,1.1144593722701377,0.05385813148818075,0.05010916864831878
SFET,2020-12-14,1.23,1.25,1.19,1.2,147309,1.2,1.1764115953507397,1.1137121220517483,0.06269947329899117,0.04917192793835335
SFET,2020-12-11,1.2,1.26,1.19,1.2195,106668,1.2195000000000005,1.1721227945054196,1.1068090918158884,0.06531370268953117,0.04579004159819383
SFET,2020-12-10,1.26,1.26,1.18,1.23,237597,1.2300000000000004,1.1635087571427687,1.0977938191611594,0.06571493798160932,0.04090912632535949
SFET,2020-12-09,1.3,1.32,1.26,1.2987,211736,1.2987000000000006,1.1514194402596358,1.087217324694052,0.06420211556558386,0.03470767341129703
SFET,2020-12-08,1.35,1.35,1.3,1.32,315418,1.3200000000000005,1.1246411566704786,1.0702987106695758,0.05434244600090255,0.02733406287272533
SFET,2020-12-07,1.3981,1.45,1.3358,1.36,1532924,1.3600000000000003,1.0891213669742021,1.050322607523142,0.038798759451059935,0.020581967090680966
SFET,2020-12-04,1.03,1.0494,1.03,1.035,11194,1.0350000000000004,1.0398707064240569,1.0255484161249933,0.0143222902990634,0.016027769000586167
SFET,2020-12-03,1.06,1.06,1.04,1.0455,13000,1.0455000000000008,1.040756289410249,1.0247922894149926,0.015963999995256332,0.0164541386759668
SFET,2020-12-02,1.01,1.06,1.01,1.03,150540,1.0300000000000007,1.0398937965757489,1.023135672568192,0.01675812400755672,0.01657667334614442
SFET,2020-12-01,1.04,1.065,1.03,1.06,91689,1.0600000000000007,1.0416926686804302,1.022586526373647,0.01910614230678287,0.01653131068079129
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0197000000000007,1.0383640629859632,1.0195934484835392,0.018770614502423788,0.01588760277429334
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0600000000000007,1.041757528983411,1.0195849243622224,0.02217260462118853,0.015166849842260667
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.060000000000001,1.0384407160713038,1.0163517183112,0.02208899776010376,0.0134154111475287
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0750000000000006,1.0345208462660864,1.0128598557760962,0.021660990489990258,0.011247014494384935
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0884000000000007,1.0271610001326477,1.0078886442381838,0.01927235589446385,0.008643520495483604
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0501000000000005,1.0160266365204018,1.0014477357772384,0.014578900743163368,0.00598631164573854
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0700000000000007,1.0098314795241112,0.9975555546394174,0.012275924884693869,0.003838164371382332
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.050000000000001,0.9988917485284949,0.9917599990105708,0.00713174951792428,0.0017287242430544477
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087000000000008,0.9895993391700396,0.9871007989314164,0.002498540238623281,0.0003779679243370174
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.994900000000001,0.9861264917464104,0.9853728628459296,0.0007536289004808072,-0.00015217515423452085
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902000000000012,0.984531308427576,0.984610691873604,-7.938344602809179e-05,-0.00037862616791335284
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.986700000000001,0.9835006372325898,0.9841635472234924,-0.0006629099909024605,-0.0004534368483846958
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.983700000000001,0.9829189349112424,0.9839606310013717,-0.0010416960901291628,-0.00040106856275522683
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.9700000000000008,0.982776923076923,0.9839814814814816,-0.0012045584045584645,-0.00024091168091171513
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851000000000008,0.9851,0.9851,0.0,0.0
