Symbol,Date,Open,High,Low,Close,Volume,AEG SMA,AEG spanTwelveEMA,AEG spanTwntySixEMA,AEG_x,AEG_y
AEG,2021-06-24,4.18,4.2,4.18,4.19,19065,4.19,4.358631143615294,4.506233418279489,-0.1476022746641954,-0.11082843629571525
AEG,2021-06-23,4.17,4.17,4.1672,4.17,21909,4.17,4.389291351545348,4.531532091741848,-0.1422407401965006,-0.1016349767035952
AEG,2021-06-22,4.18,4.19,4.17,4.17,66830,4.17,4.429162506371775,4.560454659081196,-0.1312921527094213,-0.09148353583036904
AEG,2021-06-21,4.22,4.221,4.22,4.221,13739,4.221,4.476282962075733,4.591691031807691,-0.1154080697319575,-0.0815313816106062
AEG,2021-06-18,4.23,4.23,4.21,4.215,123444,4.215,4.522698046089503,4.621346314352306,-0.0986482682628029,-0.07306220958026838
AEG,2021-06-17,4.56,4.57,4.56,4.57,32526,4.57,4.578643145378504,4.65385401950049,-0.0752108741219865,-0.06666569490963474
AEG,2021-06-16,4.49,4.49,4.48,4.48,6709,4.48,4.580214626356414,4.66056234106053,-0.080347714704116,-0.064529400106547
AEG,2021-06-15,4.49,4.5,4.49,4.5,5237,4.5,4.598435467512125,4.675007328345372,-0.0765718608332468,-0.06057482145715472
AEG,2021-06-14,4.51,4.52,4.51,4.52,21431,4.52,4.616332825241603,4.689007914613002,-0.0726750893713994,-0.056575561613131674
AEG,2021-06-11,4.52,4.53,4.52,4.53,19417,4.53,4.63384788437644,4.702528547782043,-0.0686806634056029,-0.05255067967356473
AEG,2021-06-10,4.57,4.58,4.57,4.57,9557,4.57,4.6527293178994285,4.716330831604607,-0.0636015137051781,-0.04851818374055516
AEG,2021-06-09,4.52,4.53,4.52,4.525,13132,4.525,4.667771012062961,4.728037298132976,-0.0602662860700142,-0.0447473512493994
AEG,2021-06-08,4.55,4.56,4.55,4.56,29324,4.56,4.693729377892591,4.744280281983613,-0.0505509040910219,-0.04086761754424568
AEG,2021-06-07,4.62,4.62,4.61,4.61,17805,4.61,4.718043810236699,4.759022704542303,-0.0409788943056037,-0.038446795907551616
AEG,2021-06-04,4.72,4.73,4.72,4.73,20839,4.73,4.737688139370644,4.770944520905687,-0.0332563815350424,-0.037813771308038584
AEG,2021-06-03,4.74,4.74,4.73,4.7389,13384,4.7389,4.73908598289258,4.774220082578141,-0.0351340996855613,-0.03895311875128763
AEG,2021-06-02,4.77,4.77,4.77,4.77,12861,4.77,4.739119797963959,4.777045689184392,-0.0379258912204338,-0.0399078735177192
AEG,2021-06-01,4.74,4.74,4.74,4.74,29473,4.74,4.733505215775587,4.777609344319144,-0.044104128543557,-0.04040336909204074
AEG,2021-06-01,4.74,4.74,4.74,4.74,29473,4.74,4.732324345916603,4.780618091864676,-0.0482937459480723,-0.03947817922916165
AEG,2021-05-28,4.71,4.71,4.69,4.69,63844,4.69,4.730928772446895,4.783867539213849,-0.0529387667669549,-0.03727428754943375
AEG,2021-05-27,4.69,4.7,4.69,4.7,44600,4.7,4.73837036743724,4.791376942350957,-0.0530065749137174,-0.033358167745053666
AEG,2021-05-26,4.6,4.6,4.58,4.59,67824,4.59,4.745346797880374,4.798687097739033,-0.0533402998586591,-0.028446065952887956
AEG,2021-05-25,4.72,4.72,4.71,4.71,27077,4.71,4.7735916702222605,4.815382065558156,-0.0417903953358953,-0.02222250747644515
AEG,2021-05-24,4.69,4.69,4.68,4.68,12711,4.68,4.785153792080854,4.823812630802808,-0.0386588387219539,-0.0173305355115826
AEG,2021-05-21,4.7,4.7,4.7,4.7,15020,4.7,4.804272663368282,4.835317641267032,-0.03104497789875,-0.011998459708989533
AEG,2021-05-20,4.71,4.71,4.7,4.71,14550,4.71,4.8232313294352425,4.846143052568395,-0.0229117231331521,-0.007236830161549404
AEG,2021-05-19,4.73,4.73,4.7164,4.72,16545,4.72,4.843818843878013,4.857034496773866,-0.0132156528958526,-0.0033181069186487165
AEG,2021-05-18,4.87,4.88,4.87,4.88,14277,4.88,4.866331360946744,4.867997256515776,-0.0016658955690314,-0.0008437204243477226
AEG,2021-05-17,4.83,4.83,4.83,4.83,21806,4.83,4.863846153846153,4.867037037037037,-0.003190883190884,-0.0006381766381768017
AEG,2021-05-14,4.86,4.87,4.86,4.87,13247,4.87,4.87,4.87,0.0,0.0
