Symbol,Date,Open,High,Low,Close,Volume,EGLX SMA,EGLX spanTwelveEMA,EGLX spanTwntySixEMA,EGLX_x,EGLX_y
EGLX,2021-06-24,5.78,5.83,5.76,5.76,11675,5.76,5.856338885253421,6.126870293725172,-0.2705314084717507,-0.18312015146135666
EGLX,2021-06-23,5.6056,5.6199,5.5,5.5127,37833,5.5127,5.873855046208589,6.1562199172231855,-0.2823648710145967,-0.16126733720875813
EGLX,2021-06-22,5.47,5.47,5.35,5.35,10798,5.35,5.939519600064696,6.207701510601041,-0.2681819105363452,-0.13099295375729847
EGLX,2021-06-21,5.55,5.55,5.43,5.46,9022,5.46,6.04670498189464,6.276317631449124,-0.2296126495544834,-0.096695714562537
EGLX,2021-06-18,5.56,5.58,5.53,5.58,4254,5.58,6.153378614966393,6.341623041965054,-0.1882444269986605,-0.06346648081455039
EGLX,2021-06-17,5.62,5.73,5.55,5.67,6231,5.67,6.25762927223301,6.402552885322258,-0.1449236130892481,-0.03227199426852287
EGLX,2021-06-16,5.73,5.83,5.73,5.83,4821,5.83,6.364470958093557,6.461157116148039,-0.0966861580544815,-0.00410908956334154
EGLX,2021-06-15,6.05,6.1,6.02,6.02,41862,6.02,6.46164749592875,6.511649685439882,-0.0500021895111322,0.019035177559443464
EGLX,2021-06-14,6.31,6.34,6.2601,6.2601,37780,6.2601,6.541947040643068,6.550981660275072,-0.0090346196320041,0.03629451932708738
EGLX,2021-06-11,6.09,6.25,6.09,6.2,110185,6.2,6.593191957123626,6.574252193097077,0.0189397640265482,0.047626804066860255
EGLX,2021-06-10,6.5,6.64,6.5,6.6,38978,6.6,6.664681403873376,6.604192368544843,0.0604890353285325,0.05479856407693825
EGLX,2021-06-09,6.72,6.72,6.68,6.7086,1372,6.7086,6.67644165912308,6.60452775802843,0.0719139010946499,0.053375946264039444
EGLX,2021-06-08,6.85,6.91,6.79,6.91,4330,6.91,6.67059468805455,6.596201978670704,0.0743927093838454,0.04874145755638682
EGLX,2021-06-07,6.64,6.64,6.61,6.61,7776,6.61,6.627066449519013,6.571098136964361,0.0559683125546524,0.04232864459952216
EGLX,2021-06-04,6.45,6.5,6.44,6.5,2937,6.5,6.630169440340652,6.56798598792151,0.0621834524191422,0.0389187276107396
EGLX,2021-06-03,6.68,6.68,6.68,6.68,2679,6.68,6.6538366113116805,6.57342486695523,0.08041174435645,0.03310254640863893
EGLX,2021-06-02,6.98,6.98,6.98,6.98,984,6.98,6.649079631550167,6.5648988563116495,0.0841807752385177,0.021275246921686152
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.588912291832016,6.531690764816582,0.0572215270154341,0.005548864842478251
EGLX,2021-06-01,6.88,6.88,6.88,6.88,2502,6.88,6.535987253983291,6.503826026001908,0.0321612279813825,-0.007369300700760723
EGLX,2021-05-28,6.55,6.63,6.55,6.63,2193,6.63,6.473439481980252,6.473732108082061,-0.0002926261018085,-0.01725193287129654
EGLX,2021-05-27,6.27,6.27,6.27,6.27,1722,6.27,6.44497393324939,6.4612306767286265,-0.0162567434792366,-0.021491759563668528
EGLX,2021-05-26,6.62,6.62,6.5,6.5,4617,6.5,6.47678737565837,6.476529130866917,0.0002582447914534,-0.02280051358477649
EGLX,2021-05-25,6.54,6.57,6.54,6.57,1546,6.57,6.472566898505346,6.474651461336269,-0.0020845628309231,-0.028565203178833966
EGLX,2021-05-24,6.7,6.7,6.7,6.7,1107,6.7,6.4548517891426815,6.467023578243171,-0.0121717891004893,-0.03518536326581166
EGLX,2021-05-21,6.7,6.8829,6.7,6.8829,2506,6.8829,6.410279387168624,6.448385464502625,-0.0381060773340005,-0.04093875680714225
EGLX,2021-05-20,6.3,6.35,6.3,6.35,3588,6.35,6.324348366653829,6.413624301662836,-0.0892759350090068,-0.04164692667542769
EGLX,2021-05-19,5.79,5.79,5.75,5.78,4983,5.78,6.319684433318161,6.418714245795863,-0.0990298124777018,-0.02973967459203288
EGLX,2021-05-18,5.86,6.02,5.86,5.99,16342,5.99,6.417808875739645,6.469811385459533,-0.0520025097198875,-0.012417140120615643
EGLX,2021-05-17,6.39,6.39,6.34,6.3619,6832,6.3619,6.495592307692307,6.508196296296296,-0.0126039886039883,-0.002520797720797674
EGLX,2021-05-14,6.35,6.56,6.26,6.5199,15413,6.5199,6.5199,6.5199,0.0,0.0
