Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-08-24,2.64,2.65,2.56,2.575,288302,2.575,3.408377804260178,3.789446374283591,-0.3810685700234133,-0.12888106753347894
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743,2.22,3.559901041398392,3.8866020842262783,-0.3267010428278865,-0.06583419191099532
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361,2.415,3.803519412561736,4.01993025096438,-0.2164108384026448,-0.0006174791817725248
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175,3.61,4.05597748757296,4.148324671041531,-0.0923471834685711,0.05333086062344545
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,4.1370643034953165,4.191390644724853,-0.0543263412295367,0.0897503716464496
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,4.205621449585374,4.225901896302841,-0.020280446717467,0.12576954986544617
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,4.295734440419079,4.267174048007068,0.0285603924120101,0.16228204901117446
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.369504338677093,4.297347971847634,0.0721563668294589,0.1957124631609653
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.413032400254746,4.310727809595445,0.1023045906593012,0.22660148724384188
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.508129200301063,4.3443860343630805,0.1637431659379826,0.257675711389977
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.576879963992166,4.361536917112128,0.2153430468800383,0.2811588477529756
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.610858139263469,4.3592598704810985,0.2515982687823701,0.29761279797120993
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.671014164584099,4.365600660119586,0.3054135044645125,0.3091164302684199
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.65665310359939,4.334848712929153,0.3218043906702368,0.3100421617193967
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,4.66877184970837,4.314436609963485,0.3543352397448851,0.3071016044816866
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,4.673475822382619,4.288159538760564,0.3853162836220551,0.29529319566588696
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,4.632289608270368,4.239212301861409,0.3930773064089585,0.2727874236768451
ENDP,2021-07-30,4.99,4.99,4.94,4.94,50355,4.94,4.552705900683161,4.172749286010322,0.3799566146728397,0.2427149529938165
ENDP,2021-07-29,5.24,5.25,5.205,5.22,44511,5.22,4.482288791716464,4.111369228891148,0.3709195628253159,0.2084045375740607
ENDP,2021-07-28,4.92,4.94,4.885,4.93,32556,4.93,4.348159481119457,4.022678767202439,0.3254807139170177,0.16777578126124662
ENDP,2021-07-27,5.0,5.03,4.99,5.0199,54907,5.0199,4.24237029586845,3.950093068578635,0.2922772272898148,0.12834954809730384
ENDP,2021-07-26,4.95,4.95,4.9074,4.94,51342,4.94,4.101001258753623,3.864508514064926,0.236492744688697,0.08736762829917606
ENDP,2021-07-23,4.86,4.88,4.7,4.7221,117625,4.7221,3.948456033072463,3.77846919519012,0.1699868378823432,0.050086349201795805
ENDP,2021-07-22,4.59,4.6,4.42,4.4843,393773,4.4843,3.8077934936310927,3.7029787308053295,0.1048147628257631,0.020111227031658945
ENDP,2021-07-21,4.26,4.46,4.26,4.419,326708,4.419,3.684792310654928,3.640473029269756,0.0443192813851718,-0.0010646569168671193
ENDP,2021-07-20,3.5,3.55,3.45,3.55,88508,3.55,3.551300003501278,3.578190871611336,-0.0268908681100583,-0.012410641492376855
ENDP,2021-07-19,3.48,3.48,3.4,3.4233,88735,3.4233,3.5515363677742378,3.580446141340243,-0.0289097735660051,-0.008790584837956477
ENDP,2021-07-16,3.37,3.4,3.36,3.39,111108,3.39,3.574852071005917,3.593017832647462,-0.0181657616415447,-0.00376078765594432
ENDP,2021-07-15,3.58,3.6,3.58,3.6,21104,3.6,3.6084615384615386,3.609259259259259,-0.0007977207977205,-0.0001595441595441116
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,3.61,3.61,0.0,0.0
