Symbol,Date,Open,High,Low,Close,Volume,AGRX SMA,AGRX spanTwelveEMA,AGRX spanTwntySixEMA,AGRX_x,AGRX_y
AGRX,2021-03-11,2.3882,2.3905,2.3882,2.39,25695,2.39,2.5374120845837744,2.758098064136725,-0.2206859795529507,-0.1252787773861417
AGRX,2021-03-10,2.24,2.24,2.21,2.22,29715,2.22,2.5642142817808247,2.7875459092676635,-0.2233316274868388,-0.10142697684443944
AGRX,2021-03-09,2.14,2.15,2.13,2.13,34613,2.13,2.6267986966500656,2.8329495820090767,-0.206150885359011,-0.07095081418383957
AGRX,2021-03-08,2.22,2.26,2.15,2.1581,164290,2.1581,2.7171257324046234,2.889185548569803,-0.1720598161651794,-0.037150796390046696
AGRX,2021-03-05,2.28,2.28,2.2701,2.2783,16281,2.2783,2.8187667746600096,2.9476723924553867,-0.1289056177953771,-0.003423541446263518
AGRX,2021-03-04,2.35,2.35,2.3008,2.3008,21576,2.3008,2.9170334609618296,3.001222183851818,-0.0841887228899884,0.027946977641014885
AGRX,2021-03-03,2.65,2.6691,2.65,2.6691,39345,2.6691,3.0290759084094354,3.0572559585599635,-0.028180050150528,0.05598090277376572
AGRX,2021-03-02,2.87,2.88,2.84,2.84,58531,2.84,3.094526073574788,3.0883084352447607,0.0062176383300269,0.07702114100483916
AGRX,2021-03-01,2.91,2.95,2.9,2.93,11589,2.93,3.140803541497476,3.108173110064341,0.0326304314331347,0.09472201667354209
AGRX,2021-02-26,2.99,3.01,2.9601,2.9601,8129,2.9601,3.179131458133381,3.122426958869489,0.0567044992638918,0.11024491298364382
AGRX,2021-02-25,3.1335,3.19,3.13,3.15,41454,3.15,3.2189553596121776,3.1354131155790483,0.0835422440331292,0.1236300164135818
AGRX,2021-02-24,2.97,3.03,2.9623,2.97,9684,2.97,3.231492697723483,3.134246164825372,0.0972465328981107,0.13365195950869493
AGRX,2021-02-23,3.08,3.08,3.04,3.05,15001,3.05,3.2790368245822976,3.147385858011402,0.1316509665708958,0.142753316161341
AGRX,2021-02-22,3.34,3.34,3.33,3.33,8448,3.33,3.320679883597261,3.155176726652314,0.165503156944947,0.14552890355895226
AGRX,2021-02-19,3.37,3.4388,3.37,3.3982,14176,3.3982,3.318985316978581,3.141190864784499,0.1777944521940817,0.1405353402124536
AGRX,2021-02-18,3.48,3.55,3.48,3.532,13236,3.532,3.3045826473383224,3.120630133967259,0.1839525133710635,0.13122056221704656
AGRX,2021-02-17,3.61,3.66,3.56,3.6,51320,3.6,3.263234037763472,3.08772054468464,0.1755134930788324,0.11803757442854229
AGRX,2021-02-16,3.38,3.38,3.37,3.3718,19579,3.3718,3.202003862811376,3.0467381882594107,0.1552656745519649,0.10366859476596986
AGRX,2021-02-16,3.38,3.38,3.37,3.3718,19579,3.3718,3.1711318378679896,3.020733243320164,0.1503985945478256,0.09076932481947098
AGRX,2021-02-12,3.33,3.33,3.3055,3.3055,6949,3.3055,3.134646717480351,2.992647902785777,0.1419988146945741,0.0758620073873823
AGRX,2021-02-11,3.46,3.5,3.442,3.4451,16493,3.4451,3.103582484294961,2.9676197350086397,0.1359627492863215,0.059327805560584354
AGRX,2021-02-10,3.74,3.74,3.69,3.6998,25121,3.6998,3.0414883905304086,2.9294213138093306,0.112067076721078,0.04016906962915016
AGRX,2021-02-09,3.14,3.15,3.1323,3.14,38038,3.14,2.9217953706268465,2.867791018914077,0.0540043517127695,0.022194567856168176
AGRX,2021-02-08,3.0,3.0,2.99,2.99,19146,2.99,2.8821218016499097,2.846014300427203,0.0361075012227067,0.014242121892017838
AGRX,2021-02-05,3.02,3.02,3.0035,3.0035,42657,3.0035,2.862507583768075,2.8344954444613792,0.0280121393066958,0.0087757770593456
AGRX,2021-02-04,3.0,3.0,2.96,2.96,41124,2.96,2.8368725989986343,2.8209750800182896,0.0158975189803447,0.003966686497508029
AGRX,2021-02-03,2.85,2.87,2.85,2.8601,10421,2.8601,2.814485798816568,2.809853086419753,0.0046327123968148,0.0009839783767988486
AGRX,2021-02-02,2.8,2.82,2.8,2.81,36749,2.81,2.8061923076923074,2.805833333333333,0.0003589743589742,7.179487179485023e-05
AGRX,2021-02-01,2.83,2.83,2.8,2.8055,21823,2.8055,2.8055,2.8055,0.0,0.0
