Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-03-11,1.69,1.7,1.68,1.68,56650,1.68,1.6629881148483738,1.7131062935706491,-0.0501181787222753,-0.07177761067295838
NGD,2021-03-10,1.78,1.78,1.75,1.75,217783,1.75,1.6598950448208054,1.7157547970563012,-0.0558597522354957,-0.07719246866062915
NGD,2021-03-09,1.72,1.72,1.7,1.705,62877,1.705,1.6435123256973152,1.7130151808208054,-0.0695028551234901,-0.08252564776691247
NGD,2021-03-08,1.61,1.62,1.6,1.61,60682,1.61,1.6323327485513726,1.7136563952864698,-0.0813236467350972,-0.08578134592776804
NGD,2021-03-05,1.58,1.58,1.56,1.56,14710,1.56,1.636393248287986,1.7219489069093876,-0.0855556586214016,-0.08689577072593571
NGD,2021-03-04,1.6,1.6,1.58,1.5961,48190,1.5961,1.6502829297948924,1.7349048194621386,-0.0846218896672461,-0.08723079875206921
NGD,2021-03-03,1.65,1.65,1.62,1.62,95878,1.62,1.660134371575782,1.7460092050191096,-0.0858748334433276,-0.08788302602327497
NGD,2021-03-02,1.56,1.61,1.56,1.59,159624,1.59,1.667431530044106,1.7560899414206386,-0.0886584113765325,-0.08838507416826177
NGD,2021-03-01,1.66,1.67,1.65,1.67,117079,1.67,1.681509990052125,1.7693771367342896,-0.0878671466821643,-0.08831673986619408
NGD,2021-02-26,1.61,1.62,1.61,1.61,51328,1.61,1.683602715516148,1.777327307673033,-0.093724592156885,-0.08842913816220145
NGD,2021-02-25,1.67,1.68,1.66,1.679,95244,1.679,1.6969850274281748,1.7907134922868757,-0.0937284648587009,-0.08710527466353056
NGD,2021-02-24,1.68,1.69,1.64,1.65,167308,1.65,1.7002550324151158,1.7996505716698257,-0.0993955392547099,-0.08544947711473797
NGD,2021-02-23,1.72,1.72,1.65,1.66,266770,1.66,1.7093923110360458,1.811622617403412,-0.1022303063673659,-0.08196296157974499
NGD,2021-02-22,1.56,1.56,1.55,1.555,111809,1.555,1.718372731224418,1.8237524267956848,-0.1053796955712669,-0.07689612538283969
NGD,2021-02-19,1.62,1.62,1.55,1.57,146036,1.57,1.7480768641743123,1.84525262093934,-0.0971757567650273,-0.06977523283573286
NGD,2021-02-18,1.63,1.64,1.63,1.63,51967,1.63,1.7804544758423693,1.8672728306144868,-0.0868183547721175,-0.06292510185340913
NGD,2021-02-17,1.7,1.7,1.68,1.68,192829,1.68,1.807809835086437,1.8862546570636456,-0.0784448219772089,-0.05695178862373202
NGD,2021-02-16,1.74,1.74,1.73,1.735,226374,1.735,1.8310479869203344,1.9027550296287368,-0.071707042708403,-0.05157853028536284
NGD,2021-02-16,1.74,1.74,1.73,1.735,226374,1.735,1.848511257269486,1.9161754319990365,-0.0676641747295503,-0.04654640217960296
NGD,2021-02-12,1.74,1.7515,1.73,1.735,53864,1.735,1.86914966768212,1.9306694665589592,-0.0615197988768392,-0.04126695904211605
NGD,2021-02-11,1.82,1.82,1.81,1.815,128038,1.815,1.8935405163515964,1.946323023883676,-0.0527825075320795,-0.03620374908343525
NGD,2021-02-10,1.83,1.85,1.83,1.845,126527,1.845,1.907820610233705,1.9568288657943704,-0.0490082555606652,-0.032059059471274166
NGD,2021-02-09,1.89,1.9,1.88,1.89,74131,1.89,1.9192425393671055,1.96577517505792,-0.046532635690814,-0.02782176044892634
NGD,2021-02-08,1.9,1.9,1.88,1.885,140369,1.885,1.9245593647065795,1.9718371890625532,-0.0472778243559741,-0.02314404163845431
NGD,2021-02-05,1.79,1.79,1.76,1.76,311799,1.76,1.931751976471412,1.9787841641875576,-0.0470321877161459,-0.017110595959074458
NGD,2021-02-04,1.82,1.83,1.73,1.755,831672,1.755,1.9629796085571232,1.9962868973225627,-0.0333072887654395,-0.009630198019806647
NGD,2021-02-03,1.89,1.92,1.885,1.89,132452,1.89,2.0007940828402364,2.015589849108368,-0.0147957662681315,-0.0037109253333984255
NGD,2021-02-02,1.98,2.0,1.9711,1.9711,87700,1.9711,2.0209384615384614,2.025637037037037,-0.0046985754985757,-0.0009397150997151549
NGD,2021-02-01,2.05,2.08,2.02,2.03,402397,2.03,2.03,2.03,0.0,0.0
