Symbol,Date,Open,High,Low,Close,Volume,GFI SMA,GFI spanTwelveEMA,GFI spanTwntySixEMA,GFI_x,GFI_y
GFI,2021-03-11,9.57,9.7,9.56,9.65,218485,9.65,9.107561597266953,9.032097333471995,0.0754642637949558,-0.06480001266138515
GFI,2021-03-10,9.56,9.57,9.54,9.56,93777,9.56,9.008936433133671,8.982665120149756,0.0262713129839156,-0.09986608177547084
GFI,2021-03-09,9.75,9.78,9.74,9.775,114151,9.775,8.908743057339795,8.936478329761737,-0.0277352724219426,-0.13140043046531744
GFI,2021-03-08,9.09,9.11,9.0,9.0807,189547,9.0807,8.751241795037938,8.869396596142675,-0.1181548011047368,-0.15731671997616115
GFI,2021-03-05,9.01,9.01,8.96,8.96,33122,8.96,8.691340303226655,8.85249232383409,-0.1611520206074352,-0.16710719969401722
GFI,2021-03-04,8.73,8.74,8.665,8.7,88876,8.7,8.6424930856315,8.843891709740818,-0.2013986241093182,-0.16859599446566267
GFI,2021-03-03,8.43,8.43,8.38,8.4,79258,8.4,8.632037283019045,8.855403046520085,-0.2233657635010395,-0.1603953370547488
GFI,2021-03-02,8.32,8.375,8.32,8.35,67126,8.35,8.6742258799316,8.891835290241692,-0.2176094103100929,-0.1446527304431761
GFI,2021-03-01,8.36,8.43,8.33,8.43,75754,8.43,8.733176039919163,8.935182113461028,-0.2020060735418649,-0.12641356047644686
GFI,2021-02-26,8.5,8.51,8.47,8.5,56083,8.5,8.788298956268102,8.97559668253791,-0.1872977262698079,-0.10751543221009235
GFI,2021-02-25,8.54,8.58,8.52,8.56,209309,8.56,8.840716948316848,9.013644417140943,-0.1729274688240956,-0.08756985869516348
GFI,2021-02-24,8.47,8.48,8.45,8.47,98415,8.47,8.891756393465364,9.049935970512218,-0.1581795770468534,-0.06623045616293044
GFI,2021-02-23,8.78,8.79,8.74,8.74,51107,8.74,8.96843937409543,9.096330848153196,-0.1278914740577654,-0.04324317594194967
GFI,2021-02-22,8.66,8.67,8.61,8.66,169635,8.66,9.009973805749144,9.124837316005452,-0.114863510256308,-0.022081101412995723
GFI,2021-02-19,8.55,8.56,8.53,8.55,131673,8.55,9.073605406794442,9.16202430128589,-0.088418894491447,0.0011145007978323532
GFI,2021-02-18,8.64,8.66,8.63,8.65,43226,8.65,9.168806389847978,9.21098624538876,-0.0421798555407821,0.023497849620152195
GFI,2021-02-17,8.86,8.9,8.825,8.83,93065,8.83,9.263134824365792,9.25586514501986,0.0072696793459314,0.03991727591038579
GFI,2021-02-16,9.25,9.26,9.225,9.255,85288,9.255,9.341886610614118,9.28993435662145,0.0519522539926686,0.048079175051498925
GFI,2021-02-16,9.25,9.26,9.225,9.255,85288,9.255,9.35768417618032,9.292729105151166,0.0649550710291553,0.047110905316206486
GFI,2021-02-12,9.35,9.37,9.3,9.3284,51118,9.3284,9.376354026394925,9.29574743356326,0.0806065928316659,0.04264986388796972
GFI,2021-02-11,9.59,9.64,9.59,9.635,63248,9.635,9.38507294028491,9.29313522824832,0.0919377120365911,0.0331606816520461
GFI,2021-02-10,9.86,9.875,9.8,9.8032,134216,9.8032,9.33963165670035,9.265786046508184,0.0738456101921656,0.018466424055909827
GFI,2021-02-09,9.5,9.5,9.435,9.44,53156,9.44,9.25534650337314,9.222792930228838,0.0325535731443018,0.004621627521845879
GFI,2021-02-08,9.59,9.63,9.5224,9.6268,51547,9.6268,9.221773140350075,9.205416364647146,0.0163567757029294,-0.0023613588837681156
GFI,2021-02-05,9.14,9.16,9.14,9.16,24596,9.16,9.148131893140995,9.171705673818918,-0.0235737806779212,-0.0070408925304425145
GFI,2021-02-04,8.9,8.9,8.7799,8.78,135965,8.78,9.145974055530267,9.172642127724432,-0.0266680721941625,-0.0029076704935723824
GFI,2021-02-03,9.2,9.24,9.18,9.22,42262,9.22,9.212514792899407,9.204053497942386,0.0084612949570228,0.0030324299315756067
GFI,2021-02-02,9.36,9.36,9.25,9.3,97048,9.3,9.211153846153849,9.202777777777778,0.0083760683760694,0.0016752136752142379
GFI,2021-03-12,9.19,9.21,9.18,9.195,69319,9.195,9.195,9.195,0.0,0.0
