Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.39356234753234,130.9025728733991,2.490989474133244,2.646617075867038
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.64511913799276,130.81397870327103,2.831140434721732,2.6855239763004866
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.0860498903551,130.34149699953272,2.7445528908223764,2.649119861695175
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.80714987041966,129.99921675949534,2.807933110924324,2.6252616044133745
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.37399530140507,129.58399410025498,2.7900012011500905,2.579593727785637
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,131.9101762652969,129.15671362827538,2.753462637021528,2.5269918594445238
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.76293558626,128.8716507185374,2.891284867722589,2.4703741650502726
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.53983296558,128.5421827760204,2.997650189559579,2.365146489382193
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.34980259568545,128.21875739810204,3.131045197583404,2.2070205643378467
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.61431215853733,127.6446579899502,2.9696541685871267,1.976014406026457
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,130.04782346008955,127.15783062914622,2.889992830943356,1.7276044653862894
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,129.27106408919678,126.58485707947791,2.6862070097188706,1.4370073739970295
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.38693028723256,125.98094164583615,2.405988641396405,1.1247074650665692
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,127.27917215763848,125.30104897750304,1.9781231801354269,0.8043871709841101
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,126.35447618630002,124.73593289570329,1.6185432905967332,0.5109531686962773
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,125.21710822017276,124.10600752735957,1.1111006928131957,0.23405563822116324
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,124.34385516929504,123.63288812954832,0.710967039746734,0.014794374573155106
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,123.5100288364396,123.2091271799122,0.3009016565274152,-0.15924879172023607
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,123.10003407942862,123.00465735430517,0.095376725123458,-0.2742864037821453
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,122.52913118477927,122.74582994264958,-0.2166987578702901,-0.3667021860085461
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,122.35259140019367,122.68548833806156,-0.3328969378678721,-0.4042030430431065
AAPL,2021-04-01,123.64,123.79,123.53,123.773,1413080,123.773,122.14395347295616,122.62031940510649,-0.4763659321503155,-0.4220295693369115
AAPL,2021-03-31,121.65,121.75,121.22,121.3392,1744535,121.3392,121.84776319531184,122.528104957515,-0.6803417622031702,-0.4084454786335569
AAPL,2021-03-30,120.11,120.4031,120.0,120.14,1184395,120.14,121.94022923082308,122.62321735411622,-0.6829881232931285,-0.3404714077411571
AAPL,2021-03-29,121.65,121.8,121.4,121.69,1254606,121.69,122.26754363642728,122.82187474244552,-0.554331106018239,-0.25484222885316066
AAPL,2021-03-26,120.39,120.59,120.32,120.5201,997893,120.5201,122.37255157032315,122.91242472184118,-0.5398731515180089,-0.17997000956189108
AAPL,2021-03-25,119.5,119.59,119.0,119.207,1976362,119.207,122.70936094674556,123.10381069958848,-0.3944497528429167,-0.08999422407285806
AAPL,2021-03-24,122.79,122.9,122.57,122.61,879688,122.61,123.34615384615384,123.41555555555556,-0.0694017094017169,-0.013880341880343395
AAPL,2021-03-23,123.31,123.69,123.165,123.48,1028760,123.48,123.48,123.48,0.0,0.0
