Symbol,Date,Open,High,Low,Close,Volume,PHX SMA_x,PHX spanTwelveEMA_x,PHX spanTwntySixEMA_x,PHX_x,PHX_y,PHX SMA_y,PHX spanTwelveEMA_y,PHX spanTwntySixEMA_y,PHX_x,PHX_y
PHX,2021-01-20,3.21,3.28,3.1518,3.227,27845,3.2270000000000016,2.796379559362584,2.6154826204710906,0.1808969388914932,0.10315258118161516,3.2270000000000016,2.8699030980873976,2.8020055588306008,0.06789753925679687,0.10315258118161524
PHX,2021-01-19,2.92,3.11,2.92,3.1,68890,3.100000000000002,2.718084933792145,2.5665612301087783,0.15152370368336676,0.08371649175414568,3.100000000000002,2.804976388648743,2.7680060035370486,0.03697038511169426,0.08371649175414565
PHX,2021-01-19,2.92,3.11,2.92,3.1,68890,3.100000000000002,2.6486458308452625,2.5238861285174803,0.12475970232778222,0.06676468877184039,3.100000000000002,2.7513357320394234,2.7414464838200123,0.009889248219411062,0.06676468877184037
PHX,2021-01-15,2.73,2.85,2.7,2.84,50025,2.840000000000001,2.566581436453492,2.4777970187988787,0.08878441765461352,0.052265935382854914,2.840000000000001,2.6879422287738644,2.7127622025256137,-0.024819973751749824,0.0522659353828549
PHX,2021-01-14,2.58,2.67,2.58,2.67,12462,2.6700000000000017,2.516868970354128,2.4488207803027886,0.06804819005133877,0.043136314814915366,2.6700000000000017,2.6602953612782025,2.702583178727662,-0.042287817449460086,0.043136314814915346
PHX,2021-01-13,2.66,2.7167,2.62,2.63,22558,2.6300000000000017,2.489026964963969,2.431126442727012,0.0579005222369573,0.0369083460058094,2.6300000000000017,2.658530881510603,2.705189833025876,-0.04665895151527266,0.036908346005809375
PHX,2021-01-12,2.43,2.55,2.43,2.54,33063,2.5400000000000023,2.463395504048328,2.4152165581451728,0.048178945903154524,0.031660301948022426,2.5400000000000023,2.663718314512531,2.7112050196679456,-0.04748670515541464,0.03166030194802239
PHX,2021-01-11,2.38,2.43,2.35,2.41,8297,2.410000000000002,2.4494674138752957,2.4052338827967867,0.044233531078508914,0.027530640959239284,2.410000000000002,2.686212553514809,2.7249014212413813,-0.03868886772657243,0.027530640959239135
PHX,2021-01-08,2.53,2.5399,2.46,2.4831,17336,2.483100000000002,2.4566433073071674,2.4048525934205296,0.05179071388663736,0.02335491842942176,2.483100000000002,2.7364330177902287,2.7500935349406923,-0.013660517150463123,0.02335491842942169
PHX,2021-01-07,2.65,2.77,2.64,2.7437,35788,2.7437000000000027,2.4518329995448345,2.398592800894172,0.05324019865066232,0.01624596956511775,2.7437000000000027,2.7824935664793613,2.7714530177359467,0.0110405487434142,0.01624596956511766
PHX,2021-01-06,2.58,2.6499,2.5,2.605,52373,2.605000000000002,2.398766272189349,2.370984224965706,0.027782047223643414,0.006997412293731494,2.605000000000002,2.789546942202881,2.7736732591548234,0.01587368304805814,0.006997412293731494
PHX,2021-01-05,2.36,2.47,2.36,2.4568,10710,2.4568000000000025,2.361269230769231,2.3522629629629628,0.00900626780626812,0.001801253561253624,2.4568000000000025,2.8231009316943143,2.7871671198872088,0.03593381180710509,0.0018012535612536241
PHX,2021-01-04,2.37,2.39,2.29,2.3439,16595,2.3439000000000028,2.3439,2.3439,0.0,0.0,2.3439000000000028,2.8897011010932814,2.813596489478186,0.07610461161509496,0.0
PHX,2021-02-08,3.45,3.45,3.3249,3.3799,66737,,,,,,3.3799000000000023,2.9889376649284225,2.8511722086364406,0.1377654562919819,
PHX,2021-02-05,3.14,3.21,3.08,3.16,107953,,,,,,3.160000000000003,2.917853604006317,2.808873985327356,0.10897961867896157,
PHX,2021-02-04,2.98,2.99,2.95,2.96,12848,,,,,,2.9600000000000017,2.8738269865529205,2.7807839041535445,0.09304308239937598,
PHX,2021-02-03,2.76,2.839,2.76,2.8264,3982,,,,,,2.8264000000000022,2.8581591659261787,2.7664466164858283,0.0917125494403508,
PHX,2021-02-02,2.79,2.83,2.73,2.74,15675,,,,,,2.7400000000000024,2.8639335597309388,2.761650345804695,0.10228321392624418,
PHX,2021-02-01,2.8,2.8027,2.71,2.7707,6016,,,,,,2.7707000000000024,2.8864669342274736,2.763382373469071,0.1230845607584028,
PHX,2021-01-29,2.92,2.94,2.87,2.94,9053,,,,,,2.9400000000000026,2.907515467723378,2.7627969633465965,0.14471850437678135,
PHX,2021-01-28,3.03,3.06,2.917,2.96,37339,,,,,,2.9600000000000017,2.9016091891276283,2.7486207204143245,0.15298846871330385,
PHX,2021-01-27,2.96,3.0,2.85,2.85,14077,,,,,,2.8500000000000023,2.8909926780599244,2.7317103780474707,0.1592823000124537,
PHX,2021-01-26,2.83,2.93,2.81,2.93,20050,,,,,,2.930000000000003,2.8984458922526377,2.7222472082912685,0.17619868396136962,
PHX,2021-01-25,2.96,2.96,2.81,2.93,12404,,,,,,2.930000000000003,2.8927087817531167,2.705626984954569,0.18708179679854764,
PHX,2021-01-22,2.93,2.94,2.81,2.91,90200,,,,,,2.910000000000004,2.8859285602536833,2.687677143750935,0.19825141650274916,
PHX,2021-01-21,3.3,3.4186,3.26,3.35,43304,,,,,,3.350000000000003,2.8815519348452634,2.66989131525101,0.21166061959425345,
PHX,2021-01-20,3.21,3.28,3.1518,3.227,27845,,,,,,3.2270000000000034,2.7963795593625838,2.6154826204710906,0.1808969388914932,
PHX,2021-01-19,2.92,3.11,2.92,3.1,68890,,,,,,3.100000000000004,2.718084933792145,2.5665612301087783,0.15152370368336676,
PHX,2021-01-19,2.92,3.11,2.92,3.1,68890,,,,,,3.100000000000004,2.6486458308452625,2.5238861285174803,0.12475970232778222,
PHX,2021-01-15,2.73,2.85,2.7,2.84,50025,,,,,,2.840000000000003,2.566581436453492,2.4777970187988787,0.08878441765461352,
PHX,2021-01-14,2.58,2.67,2.58,2.67,12462,,,,,,2.6700000000000035,2.516868970354128,2.4488207803027886,0.06804819005133877,
PHX,2021-01-13,2.66,2.7167,2.62,2.63,22558,,,,,,2.6300000000000034,2.489026964963969,2.431126442727012,0.0579005222369573,
PHX,2021-01-12,2.43,2.55,2.43,2.54,33063,,,,,,2.540000000000004,2.4633955040483277,2.4152165581451728,0.048178945903154524,
PHX,2021-01-11,2.38,2.43,2.35,2.41,8297,,,,,,2.4100000000000037,2.449467413875296,2.4052338827967867,0.044233531078508914,
PHX,2021-01-08,2.53,2.5399,2.46,2.4831,17336,,,,,,2.483100000000004,2.4566433073071674,2.4048525934205296,0.05179071388663736,
PHX,2021-01-07,2.65,2.77,2.64,2.7437,35788,,,,,,2.7437000000000045,2.4518329995448345,2.3985928008941717,0.05324019865066232,
PHX,2021-01-06,2.58,2.6499,2.5,2.605,52373,,,,,,2.6050000000000044,2.398766272189349,2.370984224965706,0.027782047223643414,
PHX,2021-01-05,2.36,2.47,2.36,2.4568,10710,,,,,,2.4568000000000043,2.361269230769231,2.3522629629629628,0.00900626780626812,
PHX,2021-01-04,2.37,2.39,2.29,2.3439,16595,,,,,,2.3439000000000045,2.3439,2.3439,0.0,
