Symbol,Date,Open,High,Low,Close,Volume,SPPI SMA_x,SPPI spanTwelveEMA_x,SPPI spanTwntySixEMA_x,SPPI_x,SPPI_y,SPPI SMA_y,SPPI spanTwelveEMA_y,SPPI spanTwntySixEMA_y,SPPI_x,SPPI_y
SPPI,2021-02-08,3.98,3.98,3.83,3.9306,599287,3.9306,3.759522585552833,3.7011412786320057,0.05838130692082678,0.06583466164503847,3.9306,3.7644534183974954,3.7445601459346913,0.019893272462804038,0.0658346616450384
SPPI,2021-02-05,3.74,3.74,3.655,3.71,170616,3.71,3.7284176011078927,3.682784580922567,0.04563302018532678,0.06769800032609129,3.71,3.734244949015221,3.7296769576094664,0.004567991405755034,0.0676980003260912
SPPI,2021-02-04,3.79,3.8,3.7122,3.755,143738,3.755,3.7317662558547817,3.6806073473963714,0.0511589084584112,0.07321424536128264,3.755,3.7386531215634435,3.731251114218223,0.007402007345219896,0.07321424536128264
SPPI,2021-02-03,3.7618,3.81,3.71,3.8,152568,3.8,3.7275419387374695,3.67465593518808,0.052886003549389216,0.0787280795870007,3.8,3.735680961847706,3.7293512033556815,0.006329758492024329,0.0787280795870007
SPPI,2021-02-02,3.76,3.79,3.64,3.65,221963,3.65,3.714367745780645,3.664628410003127,0.049739335777518434,0.08518859859640347,3.65,3.7239865912745613,3.7236992996241347,0.0002872916504257361,0.08518859859640347
SPPI,2021-02-01,3.63,3.66,3.51,3.5524,193355,3.5523999999999987,3.726070972286216,3.6657986828033775,0.060272289482839365,0.09405091430112483,3.5523999999999987,3.7374386987790262,3.7295952435940665,0.007843455184960657,0.09405091430112483
SPPI,2021-01-29,3.6,3.69,3.55,3.68,206308,3.6799999999999993,3.757647512701893,3.6748705774276478,0.08277693527424512,0.1024955705056963,3.6799999999999993,3.771082098557032,3.743770863081592,0.027311235475440118,0.10249557050569641
SPPI,2021-01-28,3.72,3.8,3.705,3.72,173953,3.7199999999999993,3.7717652422840553,3.67446022362186,0.09730501866219532,0.1074252293135592,3.7199999999999993,3.7876424801128565,3.748872532128119,0.038769947984737214,0.10742522931355922
SPPI,2021-01-27,3.78,3.79,3.56,3.6368,529433,3.6368,3.781177104517518,3.670817041511608,0.11036006300591072,0.10995528197640014,3.6368,3.799941112860648,3.7511823346983686,0.04875877816227936,0.10995528197640017
SPPI,2021-01-26,4.02,4.03,3.94,3.9662,235835,3.9662,3.807427487157068,3.673538404832537,0.13388908232453067,0.1098540867190226,3.9662,3.8296031333807656,3.7603329214742383,0.06927021190652782,0.10985408671902262
SPPI,2021-01-25,4.05,4.06,3.91,3.9583,249976,3.9583,3.7785597575492615,3.65012547721914,0.12843428033012172,0.10384533781764546,3.9583,3.804767339449996,3.743863555192177,0.06090378425781884,0.1038453378176455
SPPI,2021-01-22,3.93,3.93,3.79,3.819,333148,3.819,3.7458797134673087,3.6254715153966712,0.12040819807063753,0.0976981021895264,3.819,3.7768523102590863,3.7267086396075513,0.05014367065153502,0.09769810218952643
SPPI,2021-01-21,4.07,4.09,3.8,3.82,575355,3.82,3.732585115915912,3.609989236628405,0.12259587928750547,0.0920205782192486,3.82,3.7691890939425563,3.719325330776155,0.04986376316640096,0.09202057821924867
SPPI,2021-01-20,4.31,4.35,4.02,4.02,905067,4.02,3.7166915006278938,3.5931883755586767,0.12350312506921712,0.08437675295218416,4.02,3.759950747386657,3.711271357238247,0.04867939014840994,0.08437675295218412
SPPI,2021-01-19,3.7664,3.86,3.72,3.78,514553,3.78,3.661544500742056,3.5590434456033715,0.10250105513868536,0.07459515992292591,3.78,3.712669065093322,3.686573065817307,0.026095999276015025,0.07459515992292587
SPPI,2021-01-19,3.7664,3.86,3.72,3.78,514553,3.779999999999999,3.6400071372406133,3.5413669212516408,0.0986402159889712,0.06761868611898615,3.779999999999999,3.7004270769284715,3.679098911082692,0.021328165845779342,0.06761868611898622
SPPI,2021-01-15,3.79,3.83,3.7,3.7508,217344,3.7508,3.6145538894661775,3.5222762749517726,0.09227761451440576,0.05986330365148966,3.7508,3.685959272733648,3.6710268239693074,0.0149324487643403,0.05986330365148963
SPPI,2021-01-14,3.75,3.79,3.71,3.78,120035,3.78,3.58978186936912,3.5039943769479147,0.08578749242120542,0.051759725935760864,3.78,3.674170049594311,3.6646449698868517,0.00952507970745886,0.05175972593576082
SPPI,2021-01-13,3.69,3.73,3.6473,3.65,208019,3.65,3.55519675470896,3.4819139271037485,0.07328282760521176,0.04325278431439972,3.65,3.6549282404296406,3.655416567477801,-0.0004883270481599311,0.04325278431439967
SPPI,2021-01-12,3.65,3.67,3.61,3.64,47741,3.64,3.53795980101968,3.4684670412720484,0.06949275974763225,0.035745273491696705,3.64,3.6558242841441206,3.655849892876025,-2.5608731903936647e-05,0.035745273491696754
SPPI,2021-01-11,3.7,3.73,3.61,3.685,160219,3.685,3.5194070375687128,3.454744404573812,0.06466263299490073,0.02730840192771304,3.685,3.658701426715779,3.6571178843061065,0.0015835424096724007,0.02730840192771299
SPPI,2021-01-08,3.78,3.79,3.71,3.715,167231,3.715,3.489299226217569,3.436323956939717,0.052975269277852455,0.017969844160916116,3.715,3.6539198679368297,3.6548873150505954,-0.0009674471137652851,0.017969844160916057
SPPI,2021-01-07,3.73,3.75,3.64,3.7,300842,3.700000000000001,3.448262721893492,3.4140298734948944,0.03423284839859697,0.009218487881682141,3.700000000000001,3.6428143893798897,3.650078300254642,-0.007263910874752977,0.009218487881682069
SPPI,2021-01-06,3.52,3.57,3.43,3.48,200841,3.4800000000000013,3.4024923076923077,3.3911522633744857,0.011340044317821985,0.0029648977524533216,3.4800000000000013,3.6324170056307774,3.646084564275014,-0.013667558644235632,0.0029648977524532327
SPPI,2021-01-05,3.46,3.5,3.43,3.4346,105044,3.434600000000002,3.3884,3.3840444444444446,0.004355555555555224,0.0008711111111110448,3.434600000000002,3.6601291884727383,3.659371329417015,0.0007578590557226762,0.0008711111111110448
SPPI,2021-01-04,3.41,3.5,3.35,3.38,254758,3.3800000000000017,3.38,3.38,0.0,0.0,3.3800000000000017,3.7011344954677816,3.6773530357703765,0.023781459697405083,0.0
SPPI,2021-02-08,3.98,3.98,3.83,3.9306,599287,,,,,,3.9306000000000014,3.759522585552833,3.7011412786320057,0.05838130692082678,
SPPI,2021-02-05,3.74,3.74,3.655,3.71,170616,,,,,,3.7100000000000017,3.7284176011078927,3.6827845809225668,0.04563302018532678,
SPPI,2021-02-04,3.79,3.8,3.7122,3.755,143738,,,,,,3.7550000000000026,3.7317662558547817,3.6806073473963714,0.0511589084584112,
SPPI,2021-02-03,3.7618,3.81,3.71,3.8,152568,,,,,,3.8000000000000025,3.7275419387374695,3.67465593518808,0.052886003549389216,
SPPI,2021-02-02,3.76,3.79,3.64,3.65,221963,,,,,,3.650000000000003,3.714367745780645,3.664628410003127,0.049739335777518434,
SPPI,2021-02-01,3.63,3.66,3.51,3.5524,193355,,,,,,3.5524000000000027,3.7260709722862164,3.6657986828033775,0.060272289482839365,
SPPI,2021-01-29,3.6,3.69,3.55,3.68,206308,,,,,,3.680000000000003,3.757647512701893,3.674870577427648,0.08277693527424512,
SPPI,2021-01-28,3.72,3.8,3.705,3.72,173953,,,,,,3.720000000000003,3.7717652422840553,3.67446022362186,0.09730501866219532,
SPPI,2021-01-27,3.78,3.79,3.56,3.6368,529433,,,,,,3.636800000000003,3.781177104517518,3.670817041511608,0.11036006300591072,
SPPI,2021-01-26,4.02,4.03,3.94,3.9662,235835,,,,,,3.9662000000000033,3.807427487157068,3.673538404832537,0.13388908232453067,
SPPI,2021-01-25,4.05,4.06,3.91,3.9583,249976,,,,,,3.9583000000000044,3.7785597575492615,3.65012547721914,0.12843428033012172,
SPPI,2021-01-22,3.93,3.93,3.79,3.819,333148,,,,,,3.819000000000005,3.7458797134673087,3.6254715153966712,0.12040819807063753,
SPPI,2021-01-21,4.07,4.09,3.8,3.82,575355,,,,,,3.820000000000004,3.7325851159159114,3.609989236628405,0.12259587928750547,
SPPI,2021-01-20,4.31,4.35,4.02,4.02,905067,,,,,,4.020000000000003,3.7166915006278938,3.5931883755586767,0.12350312506921712,
SPPI,2021-01-19,3.7664,3.86,3.72,3.78,514553,,,,,,3.780000000000003,3.6615445007420564,3.5590434456033715,0.10250105513868536,
SPPI,2021-01-19,3.7664,3.86,3.72,3.78,514553,,,,,,3.7800000000000025,3.640007137240613,3.5413669212516408,0.0986402159889712,
SPPI,2021-01-15,3.79,3.83,3.7,3.7508,217344,,,,,,3.750800000000003,3.6145538894661775,3.5222762749517726,0.09227761451440576,
SPPI,2021-01-14,3.75,3.79,3.71,3.78,120035,,,,,,3.780000000000003,3.58978186936912,3.5039943769479147,0.08578749242120542,
SPPI,2021-01-13,3.69,3.73,3.6473,3.65,208019,,,,,,3.6500000000000044,3.5551967547089602,3.4819139271037485,0.07328282760521176,
SPPI,2021-01-12,3.65,3.67,3.61,3.64,47741,,,,,,3.640000000000004,3.5379598010196798,3.4684670412720484,0.06949275974763225,
