Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5551,0.5356448462450127,0.5720356792788803,-0.03639083303386759,-0.043725747025249596
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5349,0.5321075455622878,0.5733905336211907,-0.041282988058902965,-0.0455594755230951
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102320000000001,0.5315998265736128,0.576469776310886,-0.044869949737273214,-0.04662859738914313
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076000000000003,0.5354848859506334,0.5817687984157569,-0.04628391246512353,-0.0470682593021106
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041000000000002,0.5405548652143849,0.5877023022890174,-0.04714743707463254,-0.04726434601135736
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399000000000003,0.5471830225260912,0.5943904864721388,-0.04720746394604758,-0.04729357324553855
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403000000000002,0.5485072084399261,0.5987497253899099,-0.05024251694998394,-0.0473151005704113
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496990000000002,0.5499994281562761,0.6034257034211027,-0.053426275264826566,-0.04658324647551817
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.5300000000000002,0.5500540514574173,0.6077238396947909,-0.057669788237373676,-0.04487248927819106
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965000000000002,0.5537002426314932,0.6139417468703743,-0.060241504238881076,-0.0416731645383954
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794000000000002,0.5641002867463102,0.6233370866200042,-0.05923679987369401,-0.03703107961327398
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789000000000002,0.5795003388820029,0.6348520535496045,-0.05535171466760147,-0.03147964954816897
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5144000000000001,0.5977913095878218,0.6473282178335729,-0.049536908245751084,-0.025511633268310813
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6129533658765167,0.6579624752602586,-0.04500910938374192,-0.019505314523950747
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6353085233086107,0.6713994732810793,-0.03609094997246864,-0.013129365809002955
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6580918911829035,0.6843114311435656,-0.02621953996066217,-0.007388969768136533
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6756785986707041,0.6941471456350509,-0.018468546964346744,-0.0026813272200051225
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6926747075199231,0.703102917285855,-0.010428209765931841,0.0012654777160802828
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7113428361599091,0.7121511506687234,-0.0008083145088142453,0.0041888995865833134
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7161142609162562,0.7143152427222212,0.0017990181940349406,0.005438203110432703
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7126804901737573,0.712660462139999,2.002803375833473e-05,0.006347999339532143
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7156313065689859,0.7139572191111989,0.0016740874577869658,0.007929992165975595
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7195642713997106,0.7155537966400948,0.004010474759615801,0.009493968343022753
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.725937775290567,0.7180373003713023,0.007900474919264709,0.010864841738874491
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7306719162524883,0.7194882844010064,0.011183631851481857,0.011605933443776936
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7326122646620317,0.7194473471530869,0.013164917508944772,0.011711508841850704
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7376104946005828,0.7205933749253339,0.017017119675248882,0.011348156675077187
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7364487663461433,0.7187208449193606,0.0177279214267827,0.009930915925034263
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.7350394511363512,0.7166825125129095,0.01835693862344168,0.007981664549597154
REI,2020-10-09,0.85,0.8799,0.8476,0.86,489857,0.8599999999999999,0.7301375331611423,0.7130571135139423,0.017080419647199974,0.0053878460311360225
REI,2020-10-08,0.73,0.73,0.71001,0.715,28186,0.7149999999999997,0.7065261755540772,0.7013016825950577,0.0052244929590195,0.002464702627120034
REI,2020-10-07,0.7006,0.73,0.69,0.71545,14335,0.7154499999999998,0.7049854802002731,0.7002058172026623,0.00477966299761079,0.0017747550441451676
REI,2020-10-06,0.715,0.7351,0.715,0.7340000000000001,46440,0.7339999999999999,0.7030828402366863,0.6989862825788752,0.0040965576578111396,0.001023528055778762
REI,2020-10-05,0.72,0.73,0.711,0.711,40466,0.7109999999999997,0.6974615384615385,0.6961851851851851,0.001276353276353337,0.0002552706552706674
REI,2020-10-02,0.67,0.7,0.66,0.695,98826,0.6949999999999997,0.695,0.695,0.0,0.0
