Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-11-20,0.34,0.34,0.34,0.34,28797,0.34,0.3439552596361272,0.3467719377961497,-0.002816678160022512,-0.003993891330985027
DNN,2020-11-20,0.34,0.34,0.34,0.34,28797,0.34,0.3446743977517866,0.34731369281984165,-0.0026392950680550475,-0.00428819462372567
DNN,2020-11-20,0.34,0.34,0.34,0.34,28797,0.34,0.3455242882521114,0.34789878824542897,-0.0023744999933175692,-0.0047004195126433244
DNN,2020-11-16,0.35,0.36,0.35,0.3528,58697,0.3528000000000001,0.3465287042979498,0.3485306913050633,-0.0020019870071134593,-0.005281899392474763
DNN,2020-11-20,0.34,0.34,0.34,0.34,28797,0.3400000000000001,0.34538846871575885,0.3481891466094683,-0.002800677893709469,-0.0061018774888150756
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,0.3615,0.34636819030044225,0.3488442783382258,-0.002476088037783541,-0.006927177387591477
DNN,2020-11-20,0.34,0.34,0.34,0.34,28797,0.34,0.34361695217324995,0.34783182060528384,-0.0042148684320338905,-0.00803994972504346
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.35859899999999995,0.34427457984111354,0.3484583662537065,-0.0041837864125929825,-0.008996220048295853
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.3595999999999999,0.3416701398122251,0.3476471155540031,-0.005976975741777968,-0.01019932845722157
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34679999999999994,0.3384101652326297,0.3466908847983233,-0.00828071956569365,-0.011254916636082458
DNN,2020-11-20,0.34,0.34,0.34,0.34,28797,0.34,0.33688474072947144,0.34668215558218923,-0.009797414852717791,-0.011998465903679673
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,0.3329999999999999,0.3363183299530117,0.34721672802876435,-0.010898398075752658,-0.012548728666420143
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.33975,0.33692166267174106,0.3483540662710655,-0.011432403599324459,-0.012961311314087015
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3419,0.3364074195211485,0.34904239157275074,-0.012634972051602245,-0.013343538242777652
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3295,0.3354087685249937,0.3496137828985708,-0.014205014373577076,-0.013520679790571503
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,0.3190000000000001,0.3364830900749926,0.3512228855304565,-0.014739795455463887,-0.013349596144820097
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.3228480000000001,0.3396618337249913,0.35380071637289295,-0.014138882647901753,-0.013002046317159148
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.3212010000000001,0.34271889440226233,0.3562769336827245,-0.013558039280462177,-0.012717837234473523
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.327,0.3466312388390373,0.3590830083773424,-0.012451769538305124,-0.012507786722976358
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,0.3476000000000001,0.3502005549915895,0.3616496490475298,-0.011449094055940356,-0.012521791019144165
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3490000000000001,0.3506733831718785,0.36277362097133226,-0.012100237799453795,-0.01278996525994513
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3537000000000001,0.3509776346576745,0.3638755106490389,-0.012897875991364329,-0.012962397125067976
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.3451000000000001,0.35048265914088805,0.3646895515009619,-0.014206892360073888,-0.012978527408493873
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.3454490000000001,0.3514613244392313,0.3662567156210389,-0.014795391181807616,-0.012671436170598882
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,0.33780000000000004,0.3525544743372734,0.3679213328707221,-0.015366858533448656,-0.012140447417796699
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,0.3410500000000001,0.35523710603495945,0.3703310395003798,-0.015093933465420373,-0.011333844638883693
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,0.3368900000000001,0.35781657985949755,0.3726735226604102,-0.014856942800912654,-0.010393822432249521
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,0.3418,0.3616214125612244,0.37553620447324304,-0.013914791912018665,-0.00927804234008374
DNN,2020-11-20,0.34,0.3401,0.34,0.3401,28897,0.3401,0.3652253057541742,0.3782351008311025,-0.01300979507692823,-0.008118854947100006
DNN,2020-10-09,0.3701,0.3771,0.37005,0.37240100000000004,639472,0.37240100000000004,0.3697935431640241,0.3812859088975906,-0.011492365733566543,-0.006896119914642935
DNN,2020-11-20,0.34,0.3401,0.34,0.3401,28897,0.3401,0.3693194601029376,0.38199670160939786,-0.012677241506460324,-0.005747058459912031
DNN,2020-11-20,0.34,0.3401,0.34,0.3401,28897,0.3401,0.3746320892125625,0.3853484377381497,-0.010716348525587172,-0.004014512698274972
DNN,2020-11-20,0.34,0.3401,0.34,0.3401,28897,0.3401,0.3809106508875739,0.3889683127572017,-0.00805766186962775,-0.002339053741446922
DNN,2020-11-20,0.34,0.3401,0.34,0.3401,28897,0.3401,0.3883307692307692,0.39287777777777777,-0.004547008547008569,-0.0009094017094017138
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,0.3971000000000001,0.3971,0.3971,0.0,0.0
