Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744,0.6901098776971993,0.7018118062123841,-0.0117019285151847,-0.013103075377371227
GSV,2020-11-18,0.69,0.7,0.6899,0.69,84578,0.6899999999999998,0.6929662190966901,0.7040047507093747,-0.011038531612684643,-0.01345336209291783
GSV,2020-11-17,0.68,0.69,0.6787,0.6857,33783,0.6856999999999998,0.6935055316597246,0.7051251307661247,-0.011619599106400091,-0.014057069712976126
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6889999999999998,0.6949247192342201,0.7066791412274147,-0.01175442199319465,-0.014666437364620134
GSV,2020-11-13,0.68,0.6889,0.68,0.6889,16289,0.6888999999999998,0.6960019409131692,0.708093472525608,-0.0120915316124387,-0.015394441207476503
GSV,2020-11-12,0.71,0.71,0.6851,0.7089,137383,0.7088999999999998,0.6972932028973818,0.7096289503276566,-0.012335747430274768,-0.016220168606235954
GSV,2020-11-11,0.67,0.683199,0.67,0.6772,34690,0.6771999999999999,0.6951828761514512,0.7096872663538691,-0.014504390202417894,-0.017191273900226248
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6984999999999999,0.6984524899971696,0.7122862476621786,-0.01383375766500905,-0.017862994824678336
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.6984438518148367,0.7133891474751529,-0.014945295660316216,-0.018870304114595657
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7005245521448069,0.7155002792731652,-0.014975727128358263,-0.019851556228165514
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6951835616256811,0.7143483016150184,-0.01916473998933743,-0.021070513503117328
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.6933260273758047,0.7150641657442198,-0.02173813836841509,-0.021546956881562326
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.6957489414441328,0.7178692990037574,-0.022120357559624604,-0.021499161509849134
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.6988212944339751,0.7209907629240581,-0.022169468490082944,-0.021343862497405264
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7018797116037888,0.7241100239579827,-0.02223031235419393,-0.02113746099923584
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7004214773499322,0.7252468258746213,-0.02482534852468909,-0.02086424816049632
GSV,2020-11-20,0.66,0.667,0.66,0.667,22208,0.6670000000000003,0.7004799277771926,0.727258571944591,-0.02677864416739839,-0.019873973069448124
GSV,2020-11-20,0.66,0.667,0.66,0.667,22208,0.6670000000000003,0.7065671873730457,0.7320792577001582,-0.02551207032711256,-0.018147805294960555
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7137612214408722,0.7372855983161708,-0.023524376875298625,-0.016306739036922556
GSV,2020-11-20,0.66,0.667,0.66,0.667,22208,0.6670000000000001,0.7179359889755762,0.7410044461814645,-0.02306845720588835,-0.014502329577328537
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7271970778802264,0.7469248018759816,-0.019727723995755286,-0.012360797670188581
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7303238193129948,0.7498787860260602,-0.019554966713065336,-0.010519066088796904
GSV,2020-11-20,0.66,0.667,0.66,0.667,22208,0.6670000000000003,0.7347463319153577,0.7533890889081449,-0.01864275699278739,-0.008260090932729797
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7470638468090591,0.7603002160207966,-0.013236369211737542,-0.005664424417715428
GSV,2020-11-20,0.66,0.667,0.66,0.667,22208,0.6670000000000003,0.751275455319797,0.7632122333024602,-0.011936777982663238,-0.0037714382192099265
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7665982653779418,0.7709092119666571,-0.004310946588715114,-0.0017301032783465986
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7703524954466585,0.7729059489239896,-0.002553453477331047,-0.0010848924507544416
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7706789491642329,0.7732538648379088,-0.0025749156736759593,-0.0007177521941102902
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7744023944668207,0.7750981740249415,-0.0006957795581208348,-0.000253461324218873
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7752028298244245,0.7755060279469369,-0.00030319812251244915,-0.00014288176574338258
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7751306170652289,0.7754985101826919,-0.0003678931174629918,-0.00010280267655111591
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7760634565316341,0.7759383909973073,0.0001250655343267848,-3.653006632314693e-05
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7762749940828403,0.7760214622770919,0.00025353180574838596,-7.692896648562987e-05
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7743615384615385,0.7751592592592592,-0.0007977207977206692,-0.00015954415954413383
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7759,0.7759,0.0,0.0
