Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.93,2.68698950160313,2.66226525662687,0.02472424497626013,-0.042089526238072834
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.9969,2.6428057746218814,2.64084647715702,0.0019592974648614536,-0.058792969041656075
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.805,2.5784250063713143,2.612362195329581,-0.03393718895826714,-0.07398103566828546
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.537229552984281,2.5969511709559483,-0.05972161797166686,-0.08399199734579015
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.5039985626177863,2.587107264632424,-0.08310870201463727,-0.09005959218932084
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.493798301275566,2.5892678458030183,-0.09546954452745204,-0.09179731473299162
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.492670719689305,2.5964092734672595,-0.10373855377795448,-0.0908792572843764
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.4831563050873604,2.60052201534464,-0.1173657102572796,-0.08766443316098188
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.4964574514668803,2.615763776572211,-0.11930632510533055,-0.08023911388690744
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.5049042608244947,2.6290248786979875,-0.12412061787349282,-0.07047231108230165
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.538705035519857,2.6538268689938262,-0.11512183347396875,-0.05706023438450385
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.5839241328871045,2.682933018513332,-0.09900888562622744,-0.0425448346121375
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.6264557934120325,2.7095676599943985,-0.08311186658236602,-0.028428821858615005
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.661265937668765,2.73153307279395,-0.07026713512518512,-0.014758060677677253
GLOG,2020-10-30,2.51,2.54,2.42,2.465,79440,2.464999999999999,2.7093506536085408,2.758311718617467,-0.04896106500892605,-0.0008807920658002854
GLOG,2020-10-29,2.53,2.5364,2.43,2.48,152602,2.4799999999999978,2.75377804517373,2.781776656106864,-0.02799861093313405,0.011139276169981158
GLOG,2020-10-28,2.59,2.66,2.5653,2.585,170888,2.5849999999999977,2.8035558715689537,2.805918788595413,-0.00236291702645941,0.020923747945759956
GLOG,2020-10-27,2.7,2.7433,2.67,2.69,60764,2.6899999999999986,2.8432933027633087,2.8235922916830463,0.019701011080262454,0.026745414188814796
GLOG,2020-10-26,2.87,2.87,2.78,2.78,76071,2.779999999999999,2.8711648123566373,2.83427967501769,0.03688513733894716,0.028506514965952877
GLOG,2020-10-23,3.0,3.06,2.9899,3.01,108814,3.01,2.8877402327851165,2.8386220490191056,0.049118183766011285,0.0264118593727043
GLOG,2020-10-22,2.96,3.0,2.94,2.975,66116,2.975,2.865511184200593,2.824911812940634,0.04059937125995905,0.020735278274377662
GLOG,2020-10-21,2.95,3.03,2.93,3.02,72666,3.0199999999999987,2.8456041267825185,2.812904757975885,0.032699368806634155,0.015769255027982317
GLOG,2020-10-20,2.8,2.9,2.8,2.8815,91568,2.8814999999999986,2.8138957861975222,2.796337138613956,0.017558647583566508,0.011536726583319468
GLOG,2020-10-19,2.87,2.87,2.8,2.83,51773,2.8299999999999987,2.8016041109607084,2.7895241097030725,0.01208000125763542,0.010031246333257818
GLOG,2020-10-16,2.85,2.86,2.77,2.85,103912,2.85,2.796441222044473,2.7862860384793184,0.010155183565154768,0.009519057602163306
GLOG,2020-10-15,2.72,2.8,2.6882,2.7915,84281,2.7915,2.786703262416196,2.781188921557664,0.005514340858531863,0.00936002611141544
GLOG,2020-10-14,2.75,2.8,2.75,2.7602,39743,2.7602,2.7858311283100496,2.7803640352822767,0.005467093027772929,0.010321447424636334
GLOG,2020-10-13,2.75,2.7999,2.72,2.735,50111,2.7350000000000003,2.790491333457331,2.781977158104859,0.008514175352472009,0.011535036023852184
GLOG,2020-10-12,2.79,2.8309,2.75,2.76,100086,2.76,2.800580666813209,2.785735330753248,0.014845336059961413,0.012290251191697228
GLOG,2020-10-09,2.92,2.92,2.865,2.8710000000000004,22505,2.8710000000000004,2.8079589698701564,2.7877941572135074,0.02016481265664893,0.011651479974631292
GLOG,2020-10-08,2.77,2.82,2.77,2.795,35325,2.795,2.796496964392003,2.781137689790588,0.015359274601415063,0.009523146804126881
GLOG,2020-10-07,2.77,2.8178,2.74,2.76,35190,2.76,2.7967691397360035,2.7800287049738346,0.016740434762168466,0.008064114854804835
GLOG,2020-10-06,2.99,3.025,2.9410000000000003,2.9410000000000003,92722,2.9410000000000007,2.8034544378698225,2.781631001371742,0.021823436498080717,0.005895034877963817
GLOG,2020-10-05,2.85,2.94,2.85,2.8799,72015,2.879900000000001,2.7784461538461542,2.7688814814814813,0.009564672364672509,0.001912934472934591
GLOG,2020-10-02,2.78,2.78,2.73,2.76,72948,2.7600000000000007,2.76,2.76,0.0,0.0
