Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9985130578032552,1.006323277872081,-0.007810220068825813,-0.017682439471613527
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9891517955856652,1.0028291401018474,-0.013677344516182188,-0.020150494322310458
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9855975766012408,1.0023594713099953,-0.016761894708754443,-0.021768781773842522
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9839062268923756,1.0029562290147949,-0.019050002122419363,-0.02302050354011454
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.982761904509171,1.0039767273359783,-0.02121482282680753,-0.02401312889453836
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.982045887147202,1.0053588655228567,-0.023312978375654603,-0.024712705411471123
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.9817451393557844,1.0070915747646851,-0.025346435408900803,-0.02506263717042522
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.983880619238654,1.0100589007458598,-0.02617828150720569,-0.024991687610806355
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.983658913645682,1.0120556128055285,-0.028396699159846325,-0.024695039136706492
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.9818332615812608,1.0135240618299708,-0.03169080024870996,-0.023769624130921506
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9785302182323992,1.0146059867763686,-0.03607576854396943,-0.021789330101474394
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9873538942746536,1.021374465718478,-0.03402057144382453,-0.018217720490850634
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,0.9994182386882268,1.0294044229759562,-0.029986184287729367,-0.014267007752607187
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,1.0099990093588136,1.0364588568140327,-0.026459847455219117,-0.010337213618826615
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,1.0219988292422342,1.0438555653591552,-0.021856736116921068,-0.0063065551597284875
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,1.033271343649913,1.0505640105878875,-0.01729266693797471,-0.002419009920430342
SFET,2020-10-28,0.9909,1.0,0.97,0.9998,39927,0.9998,1.0480479515862609,1.0584491314349187,-0.010401179848657849,0.0012994043339556948
SFET,2020-10-27,1.02,1.02,1.0057,1.0066,12391,1.0065999999999995,1.0568203064201265,1.063141061949712,-0.006320755529585664,0.004224550379609081
SFET,2020-10-26,1.0,1.0,0.99,0.999799,15688,0.9997989999999995,1.065951271223786,1.067664346905689,-0.0017130756819030426,0.006860876856907711
SFET,2020-10-23,1.07,1.0738,1.04,1.05,87879,1.0499999999999998,1.077978956900838,1.073093574658144,0.004885382242693971,0.009004364991610399
SFET,2020-10-22,1.06,1.0694,1.055,1.06,47787,1.0599999999999998,1.0830660399737175,1.0749410606307956,0.008124979342921891,0.010034110678839506
SFET,2020-10-21,1.06,1.08,1.06,1.08,12760,1.0799999999999996,1.0872598654234844,1.0761363454812594,0.011123519942225045,0.010511393512818908
SFET,2020-10-20,1.08,1.0895,1.06,1.06,35552,1.0599999999999996,1.0885798409550271,1.07582725311976,0.012752587835266782,0.010358361905467373
SFET,2020-10-19,1.1,1.12,1.08,1.11,32417,1.11,1.0937761756741229,1.077093433369341,0.016682742304781728,0.00975980542301741
SFET,2020-10-16,1.11,1.12,1.09,1.1,29168,1.1,1.090826389433054,1.0744609080388885,0.016365481394165826,0.008029071202576272
SFET,2020-10-15,1.12,1.16,1.08,1.1212,151826,1.1211999999999995,1.089158460239064,1.0724177806819992,0.01674067955706482,0.005944968654678938
SFET,2020-10-14,1.23,1.24,1.15,1.21,947598,1.2099999999999995,1.0833327257370755,1.0685152031365592,0.014817522600516497,0.0032460409290824667
SFET,2020-10-13,1.1,1.1,1.08,1.08,30927,1.0799999999999996,1.060302312234726,1.057196419387484,0.0031058928472420533,0.0003531705112240141
SFET,2020-10-12,1.07,1.07,1.05,1.07,19692,1.0699999999999994,1.0567209144592216,1.0553721329384826,0.0013487815207389175,-0.0003350100727804402
SFET,2020-10-09,1.09,1.09,1.06,1.0698,29595,1.0697999999999992,1.054306535269989,1.0542019035735612,0.00010463169642771497,-0.0007559579711602796
SFET,2020-10-08,1.08,1.08,1.06,1.0604,50774,1.0603999999999991,1.051489541682714,1.052954055859446,-0.0014645141767319902,-0.0009711053880572783
SFET,2020-10-07,1.04,1.09,1.04,1.04,65137,1.0399999999999996,1.0498694583522985,1.0523583803282022,-0.0024889219759034464,-0.0008477531908886001
SFET,2020-10-06,1.05,1.06,1.03,1.04,20161,1.0399999999999996,1.0516639053254435,1.053347050754458,-0.0016831454290142653,-0.0004374609946348329
SFET,2020-10-05,1.05,1.06,1.0401,1.0471,19787,1.0470999999999997,1.053784615384615,1.0544148148148147,-0.0006301994301993741,-0.00012603988603991924
SFET,2020-10-02,1.02,1.06,1.02,1.055,105899,1.0549999999999993,1.055,1.055,0.0,0.0
