Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.928045771260783,4.873759016989869,0.05428675427091445,-0.015221952205555172
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.876781366035472,4.846859738349059,0.029921627686412933,-0.03259912882467258
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.80346888713283,4.812208517416983,-0.008739630284153144,-0.04822931795244418
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.778645048429708,4.801985198810342,-0.023340150380633414,-0.05810173986951694
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.750216875416928,4.791344014715168,-0.04112713929823997,-0.06679213724173781
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.7102563073109165,4.777051535892381,-0.0667952285814657,-0.07320838672761226
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.730575635912901,4.7913356587637725,-0.06076002285087245,-0.07481167626414911
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.714316660624338,4.789042511464875,-0.0747258508405384,-0.07832458961746849
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.727828780737854,4.800965912382066,-0.07313713164421197,-0.07922427431170123
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.689234013599282,4.78983518537263,-0.10060117177334947,-0.08074605997857354
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.702003834253696,4.803502000202442,-0.10149816594874572,-0.07578228202987977
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.7132772586634575,4.816582160218637,-0.10330490155517856,-0.06935331105016329
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.681145851147723,4.810708733036127,-0.12956288188840406,-0.060865413423909234
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.663172369538218,4.8131654316790184,-0.14999306214079944,-0.04369104630778553
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.725567345817894,4.8526186662133375,-0.1270513203954442,-0.017115542349531825
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.815670499602966,4.902428159510405,-0.08675765990743932,0.010368402161946053
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.862156044985323,4.929822412271238,-0.06766636728591546,0.034649917679292395
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.898002598619019,4.951008205252936,-0.05300560663391885,0.06022898892059436
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,4.9630939801861125,4.983888861673172,-0.02079488148705977,0.0885376378092222
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.037292885674497,5.018199970607026,0.01909291506747124,0.1158707676332927
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.116800683069862,5.051655968255588,0.06514471481427275,0.14006523077474806
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.1998553527189255,5.082988445716035,0.11686690700289047,0.15879535976486667
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.28346541684964,5.110427521373318,0.17303789547632142,0.16927747295536072
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.311368219913209,5.108861723083184,0.20250649683002653,0.16833736732512053
RUBY,2020-11-20,5.37,5.37,5.37,5.37,11125,5.3699999999999966,5.2907078962610665,5.083570660929838,0.20713723533122952,0.15979508494889424
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.276291150126716,5.060656313804225,0.21563483632249086,0.14795954735331063
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.266525904695209,5.039108818908563,0.2274170857866462,0.13104072511101553
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.188166978276156,4.986437524421248,0.2017294538549077,0.10694663494210785
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.092124610690002,4.928040526374947,0.1640840843150544,0.08325093021390789
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.0434199944518205,4.893483768484944,0.1499362259668766,0.06304264168862125
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,4.9604054479885145,4.84496246996374,0.11544297802477475,0.04131924561905742
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.209999999999996,4.871388256713701,4.796559467560839,0.07482878915286051,0.02278831251762808
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,4.809822485207099,4.7634842249657074,0.046338260241393314,0.00977819335881975
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,4.759999999999998,4.726153846153847,4.722962962962963,0.0031908831908831203,0.0006381766381768017
RUBY,2020-10-02,4.92,4.92,4.72,4.72,8743,4.719999999999997,4.72,4.72,0.0,0.0
