Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-19,2.42,2.42,2.38,2.38,20864,2.38,2.3986735882011767,2.463171236156056,-0.06449764795487845,-0.09849406026289127
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.31,2.4020687860559367,2.46982493504854,-0.0677561489926033,-0.10699316333989424
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.37,2.4188085653388347,2.4826109298524233,-0.06380236451358813,-0.11680241692671696
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.4376,2.427682849945896,2.4916198042406164,-0.06393695429472103,-0.13005243002999906
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999986,2.4258797317542404,2.4959413885798662,-0.07006165682562583,-0.14658129896381866
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999999,2.3778578648004656,2.4804166996662547,-0.1025588348657891,-0.16571120949836687
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999999,2.343959294764187,2.4737060356395557,-0.12974674087536808,-0.1814993031565113
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.2838999999999987,2.3101337119940397,2.4692025184907203,-0.15906880649668054,-0.19443744372679697
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3599999999999985,2.314903477811137,2.484026719969977,-0.16912324215884,-0.20327960303432607
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.499499999999999,2.3067041101404353,2.493948857567576,-0.1872447474271408,-0.21181869325319758
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.229999999999999,2.2716503119841502,2.4935047661729817,-0.22185445418883146,-0.21796217970971177
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119,2.2792230959812683,2.5145851474668204,-0.2353620514855521,-0.21698911108993182
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.1999999999999997,2.3083545679778616,2.5462319592641656,-0.2378773912863035,-0.21239587599102672
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.1399999999999992,2.328055398519292,2.5739305160052988,-0.245875117486007,-0.20602549716720742
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2278999999999987,2.362247289159163,2.6086449572857227,-0.24639766812655986,-0.1960630920875076
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.129999999999999,2.386674069006283,2.6391045538685804,-0.25243048486229736,-0.18347944807774452
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.089999999999999,2.4333420815528797,2.679832918178067,-0.24649083662518698,-0.1662416888816063
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.120099999999999,2.495767914562495,2.727019551632313,-0.2312516370698177,-0.146179401945711
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.24,2.5640711717556757,2.7755731157628976,-0.21150194400722144,-0.1249113431646842
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.317899999999999,2.622993202983981,2.818418965023929,-0.19542576203994866,-0.10326369295404977
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.259999999999999,2.6784646944356143,2.858460482225844,-0.17999578779022984,-0.08022317568257517
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.289999999999999,2.7545491843329986,2.906337320803911,-0.1517881364709126,-0.0552800226556615
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.3999,2.839012672393544,2.955644306468224,-0.11663163407468025,-0.03115299420184872
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.36,2.9188513401014613,3.0001038509856817,-0.08125251088422081,-0.00978333423364084
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000004,3.0204606746653635,3.0513121590645365,-0.0308514843991734,0.008083959929004042
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644,3.0541807973317927,3.0686171317896997,-0.014436334457906597,0.017817821011048292
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052,3.128759124119392,3.102586502332875,0.026172621786516803,0.025881359878287123
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.12767,3.1427153285047362,3.1066334225195047,0.03608190598523109,0.025808544401229587
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112,3.145450842778324,3.104950496321065,0.04050034645725864,0.0232402040052291
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.38,3.151532814192565,3.1043865360267513,0.04714627816581407,0.0189251683922216
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.207,3.1099933258639405,3.082337458908891,0.02765586695504929,0.011869890948823594
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.14501,3.092355748748293,3.0723644556216025,0.019991293126690568,0.007923396947267168
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153,3.0827822485207097,3.0665528120713312,0.016229436449379353,0.004906422902411318
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801,3.0700153846153846,3.059637037037037,0.010378347578347658,0.0020756695156695314
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000003,3.05,3.05,0.0,0.0
