Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-19,1.57,1.58,1.49,1.51,764881,1.51,1.4151958386118924,1.385471430389548,0.029724408222344456,-0.02363529932651299
LXRX,2020-11-18,1.8,1.815,1.65,1.65,2690293,1.65,1.3979587183595092,1.3755091448207115,0.02244957353879751,-0.03697522621372735
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.3521330307885109,1.3535498764063687,-0.0014168456178578206,-0.05183142615185861
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000004,1.243429945477331,1.3058338665188782,-0.06240392104154724,-0.0644350712853588
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2101000000000004,1.2358717537459367,1.3075005758403884,-0.07162882209445165,-0.0649428588463117
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2300000000000002,1.2405575271542888,1.3152926219076195,-0.07473509475333072,-0.0632713680342767
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2350000000000003,1.2424770775459777,1.322116031660229,-0.07963895411425126,-0.06040543635451319
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2234,1.243836546190701,1.3290853141930472,-0.08524876800234615,-0.05559705691457866
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.2475522818617375,1.3375401393284911,-0.08998785746675364,-0.048184129142636783
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.2671072422002352,1.3533433504747705,-0.08623610827453533,-0.03773319706160756
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.2993085589639142,1.3744108185127522,-0.07510225954883798,-0.02560746925837562
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.335546478775535,1.3963636839937723,-0.06081720521823741,-0.013233771685760027
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.376554929461996,1.4192727787132742,-0.04271784925127831,-0.0013379133026406795
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.4268194620914498,1.444806601010336,-0.017987138918886147,0.009007070684518672
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000003,1.4907866370171678,1.4743911290911629,0.01639550792600519,0.015755623085369874
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000003,1.4863842073839255,1.4711424194184557,0.015241787965470044,0.015595651875211098
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000003,1.4811813359991852,1.4676338129719322,0.01354752302725304,0.015684117852646416
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000003,1.4750324879990369,1.4638445180096868,0.011187969989350009,0.01621826655899476
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3300000000000007,1.4677656676352255,1.4597520794504617,0.008013588184763831,0.017475840701405943
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000006,1.49281397084163,1.4701322458064987,0.02268172503513144,0.019841403830566474
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000003,1.4887801473582902,1.4665428254710189,0.02223732188727157,0.019131323529425287
LXRX,2020-11-20,1.53,1.56,1.49,1.515,152238,1.5150000000000003,1.484012901423434,1.4626662515086999,0.02134664991473389,0.018354823939963773
LXRX,2020-11-20,1.53,1.56,1.49,1.5193,160238,1.5193000000000003,1.478378883500422,1.458479551629396,0.019899331871025886,0.01760686744627119
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4550000000000003,1.4709386805004985,1.4536139157597476,0.017324764740750842,0.017033751340082514
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.5100000000000002,1.4738366224096802,1.4535030290205275,0.02033359338915264,0.01696099798991543
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4550000000000003,1.4672614628478038,1.4489832713421698,0.018278191505634037,0.016117849140106128
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4400000000000004,1.469490819729223,1.4485019330495434,0.02098888667967924,0.01557776354872415
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4950000000000006,1.474852786952718,1.4491820876935069,0.02567069925921106,0.014224982765985323
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5250000000000004,1.4711896573077576,1.4455166547089873,0.02567300259877037,0.011363553642678888
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5700000000000007,1.4614059586364407,1.4391579870857063,0.02224797155073444,0.007786191403656018
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5250000000000006,1.4416615874794299,1.4286906260525627,0.012970961426867378,0.004170746366886413
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4550000000000003,1.4265091488393264,1.4209858761367675,0.0055232727025587005,0.0019706926018912265
LXRX,2020-10-06,1.45,1.45,1.42,1.425,64192,1.4250000000000007,1.4213289940828404,1.4182647462277091,0.0030642478551312635,0.001082547576724302
LXRX,2020-10-05,1.46,1.48,1.43,1.4518,67974,1.4518000000000006,1.4206615384615386,1.4177259259259258,0.0029356125356128078,0.0005871225071225616
LXRX,2020-10-02,1.43,1.43,1.4027,1.415,60522,1.4150000000000005,1.415,1.415,0.0,0.0
