Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-11-19,4.1,4.22,4.01,4.21,182559,4.21,4.05563476926925,4.314962446300208,-0.2593276770309583,-0.21714391649454834
GSKY,2020-11-18,3.8994,4.2,3.86,4.1911,1263594,4.1911,4.027568363681842,4.323359442004223,-0.2957910783223836,-0.20659797636044586
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.47,3.9978353388967207,4.333940197364562,-0.33610485846784144,-0.18429970086996184
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.6199,4.093805400514307,4.4030554131537265,-0.30925001263942153,-0.14634841147049193
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.4199999999999995,4.179970018789635,4.465707846206025,-0.28573782741639064,-0.10562301117825998
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5399999999999987,4.318146385842296,4.549364473902508,-0.2312180880602126,-0.060594307118727306
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6000999999999985,4.459627546904533,4.630113631814709,-0.17048608491017705,-0.017938361883356197
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.9549999999999987,4.615905282705357,4.712514722359885,-0.09660943965452963,0.020198568873348793
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.334999999999999,4.736069879560874,4.773115900148676,-0.03704602058780182,0.049400571005318174
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.319999999999999,4.808991675844669,4.808165172160571,0.0008265036840979789,0.07101221890359817
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.834999999999999,4.897899253270972,4.8472183859334175,0.05068086733755628,0.08855864770847321
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.79,4.909335481138422,4.84819585680809,0.06113962433033216,0.09802809280120288
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.94,4.9310328413454085,4.852851525352738,0.07818131599267186,0.10725020991892055
GSKY,2020-11-02,4.8,4.87,4.795,4.84,26068,4.840000000000002,4.9294024488627555,4.845879647380955,0.08352280148180125,0.11451743340048293
GSKY,2020-10-30,5.02,5.06,4.945,4.98,13042,4.98,4.9456574395650765,4.846350019171432,0.09930742039364482,0.12226609138015357
GSKY,2020-10-29,4.96,4.97,4.83,4.88,24360,4.879999999999999,4.939413337667816,4.8356580207051465,0.10375531696267082,0.12800575912678075
GSKY,2020-10-28,5.08,5.09,4.95,4.96,35686,4.96,4.9502157626983285,4.832110662361557,0.11810510033677167,0.13406836966780844
GSKY,2020-10-27,5.1,5.12,5.02,5.03,33342,5.03,4.9484368104616605,4.821879515350481,0.12655729511117908,0.13805918700056763
GSKY,2020-10-26,5.27,5.27,5.095,5.19,48979,5.19,4.933607139636507,4.80522987657852,0.12837726305798736,0.14093465997291474
GSKY,2020-11-20,4.19,4.2499,4.18,4.21,41478,4.21,4.8869902559340535,4.774448266704802,0.11254198922925164,0.14407400920164656
GSKY,2020-10-22,5.2,5.25,5.13,5.24,17646,5.239999999999998,5.010079393376609,4.8196041280411865,0.19047526533542314,0.15195701419474528
GSKY,2020-10-21,5.15,5.1804,5.09,5.17,17032,5.17,4.968275646717809,4.785972458284482,0.1823031884333295,0.14232745140957603
GSKY,2020-10-20,4.88,5.115,4.88,5.08,41146,5.08,4.931598491575594,4.75525025494724,0.1763482366283542,0.1323335171536381
GSKY,2020-10-19,5.08,5.23,5.07,5.2,27270,5.200000000000001,4.904616399134793,4.729270275343019,0.1753461237917735,0.1213298372849593
GSKY,2020-10-16,5.01,5.06,4.93,5.05,29385,5.05,4.850910289886573,4.6916118973704615,0.15929839251611266,0.10782576565825573
GSKY,2020-10-15,5.06,5.06,4.961,4.97,31253,4.97,4.814712160775041,4.662940849160098,0.15177131161494373,0.09495760894379171
GSKY,2020-10-14,5.26,5.28,5.14,5.14,47576,5.14,4.786478008188684,4.638376117092905,0.14810189109577987,0.08075418327600369
GSKY,2020-10-13,5.04,5.08,5.0,5.06,37207,5.06,4.72220128240481,4.598246206460337,0.12395507594447253,0.06391725632105985
GSKY,2020-10-12,4.92,4.94,4.82,4.94,23191,4.94,4.660783333751138,4.561305902977165,0.09947743077397407,0.048907801415206675
GSKY,2020-10-09,4.85,4.9,4.73,4.85,26557,4.849999999999999,4.610016667160436,4.531010375215338,0.0790062919450989,0.036265394075515045
GSKY,2020-10-08,4.69,4.8201,4.645,4.8001,83522,4.800099999999999,4.56638333391688,4.505491205232565,0.06089212868431471,0.025580169608119298
GSKY,2020-10-07,4.55,4.72,4.5202,4.5907,67013,4.590699999999999,4.52388939462904,4.481922501651171,0.04196689297786893,0.016752179839070444
GSKY,2020-10-06,4.7,4.7769,4.7,4.7519,42490,4.751899999999999,4.51174201183432,4.473220301783265,0.038521710051055535,0.010448501554370822
GSKY,2020-10-05,4.62,4.69,4.56,4.65,11118,4.65,4.468076923076923,4.450925925925925,0.017150997150998215,0.0034301994301996434
GSKY,2020-10-02,4.37,4.46,4.37,4.435,15652,4.434999999999999,4.435,4.435,0.0,0.0
