Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-10-23,1.4,1.48,1.38,1.425,440410,1.425,1.15360208476772,1.0707306780003154,0.08287140676740458,0.009754451636613799
JFU,2020-10-22,1.58,1.605,1.41,1.4501,2070843,1.4500999999999995,1.1042570092709416,1.042389132240341,0.061867877030600926,-0.008524787146083894
JFU,2020-10-21,1.48,1.9,1.47,1.655,9167208,1.6549999999999998,1.041376465502022,1.009772262819568,0.0316042026824539,-0.02612295319025504
JFU,2020-10-20,1.06,1.08,1.01,1.02,482573,1.0199999999999998,0.9298085501387532,0.9581540438451336,-0.0283454937063804,-0.04055474215843227
JFU,2020-10-19,0.9194,0.9195,0.9008,0.9195,100841,0.9194999999999998,0.9134101047094354,0.953206367352744,-0.03979626264330871,-0.04360705427144524
JFU,2020-10-16,0.9079999999999999,0.9079999999999999,0.8611,0.8771,117889,0.8770999999999998,0.9123028510202418,0.9559028767409636,-0.043600025720721865,-0.0445597521784794
JFU,2020-10-15,0.855,0.87,0.8301,0.8507,88874,0.8506999999999998,0.9187033693875584,0.9622071068802408,-0.04350373749268222,-0.04479968379291878
JFU,2020-10-14,0.89,0.9042,0.85,0.8673,164638,0.8672999999999997,0.9310676183671144,0.97112767543066,-0.04006005706354543,-0.04512367036797787
JFU,2020-10-13,0.9079,0.915899,0.89,0.8909999999999999,28137,0.8909999999999998,0.9426617307974988,0.9794338894651128,-0.036772158667613734,-0.046389573694085924
JFU,2020-10-12,0.92,0.93,0.88,0.9101,113441,0.9101,0.9520547727606804,0.9865086006223216,-0.034453827861641195,-0.04879392745070391
JFU,2020-10-09,0.9390000000000001,0.958,0.92,0.9302,39984,0.9302,0.9596829132626225,0.9926212886721074,-0.032938375409485084,-0.05237895234796959
JFU,2020-10-08,0.96,0.96,0.932,0.9412,35172,0.9412,0.9650434429467356,0.997614991765876,-0.032571548819140365,-0.05723909658259074
JFU,2020-10-07,0.9603,0.9603,0.932,0.9494809999999999,47654,0.9494809999999998,0.9693786143915966,1.002128191107146,-0.03274957671554945,-0.06340598352345334
JFU,2020-10-26,1.37,1.38,1.3,1.31,277359,1.31,0.972996362462796,1.0063399663957178,-0.033343603932921795,-0.07107008522542929
JFU,2020-10-05,0.865,0.89,0.865,0.8807,56090,0.8807,0.911722973819668,0.9820471637073752,-0.07032418988770739,-0.08050170554855617
JFU,2020-10-02,0.96,0.96,0.92,0.9299,351943,0.9299,0.917363514514153,0.9901549368039654,-0.07279142228981239,-0.0830460844637684
JFU,2020-10-01,0.872,0.93,0.872,0.92,158810,0.92,0.9150841535167262,0.9949753317482828,-0.07989117823155645,-0.0856097500072574
JFU,2020-09-30,0.99,1.01,0.9289,0.9857,734917,0.9857,0.9141903632470402,1.0009733582881453,-0.0867829950411051,-0.0870393929511826
JFU,2020-09-29,0.8591,0.8798,0.823,0.8601,58970,0.8600999999999999,0.9011886111101384,1.0021952269511971,-0.10100661584105852,-0.08710349242870197
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8497,0.9086592676756179,1.0135628451072929,-0.10490357743167468,-0.08362771157561277
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.8000000000000002,0.9193791345257304,1.026671872715876,-0.10729273819014573,-0.07830874511159722
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7431000000000001,0.9410844317122268,1.044805622533146,-0.10372119082091924,-0.07106274684196015
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750510000000001,0.97708160111445,1.068942072335798,-0.09186047122134787,-0.0628981358472204
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8696000000000002,0.9956326194988954,1.0844533581226616,-0.08882073862376627,-0.055657552003688465
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8739,1.0185476412259673,1.101641626772475,-0.08309398554650738,-0.04736675534866901
JFU,2020-09-18,0.91,0.9372,0.905,0.9062,138041,0.9062,1.0448472123579615,1.1198609569142728,-0.07501374455631127,-0.038434947799209356
JFU,2020-09-17,0.9197,0.9197,0.89,0.9079999999999999,79131,0.908,1.0700557964230453,1.1369538334674147,-0.06689803704436947,-0.029290248609933872
JFU,2020-09-16,0.91,0.929,0.8904,0.9055,131558,0.9055,1.0995204866817807,1.1552701401448078,-0.05574965346302707,-0.01988830150132497
JFU,2020-09-15,0.9,0.9162,0.885101,0.9074,127122,0.9074,1.1347969388057408,1.1752517513563925,-0.040454812550651635,-0.010922963510899445
JFU,2020-09-14,0.9435,0.99,0.94,0.9852,279615,0.9852,1.176141836770421,1.1966798914649042,-0.020538054694482888,-0.0035400012509613963
JFU,2020-09-11,1.26,1.28,1.0,1.11,2553127,1.1100000000000003,1.210858534365043,1.213598282782096,-0.002739748417052823,0.0007095121099190324
JFU,2020-09-10,1.33,1.33,1.2726,1.3,77019,1.3,1.229196449704142,1.2218861454046641,0.00731030429947821,0.0015718272416619962
JFU,2020-09-09,1.26,1.26,1.22,1.2236,26387,1.2236,1.216323076923077,1.215637037037037,0.0006860398860399908,0.00013720797720799817
JFU,2020-09-08,1.22,1.23,1.2,1.215,33995,1.215,1.215,1.215,0.0,0.0
JFU,2020-09-08,1.22,1.23,1.2,1.215,33995,1.215,1.215,1.215,0.0,0.0
