Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-10-23,3.98,4.01,3.86,3.87,1049084,3.87,3.518600454393729,3.2372981922755306,0.2813022621181989,0.17286037988347447
RIOT,2020-10-22,4.18,4.26,4.06,4.12,2200418,4.12,3.4547096279198617,3.186682047657573,0.2680275802622889,0.14574990932479348
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.0200000000000005,3.3337477420871098,3.112016611470179,0.22173113061693075,0.11518049159041963
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.6689000000000007,3.208974604284766,3.0393779403877934,0.1695966638969728,0.08854283183379184
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.3653000000000004,3.125351805063815,2.9890161756188167,0.13633562944499822,0.06827937381799659
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.3167000000000004,3.0817248605299628,2.9589134696683215,0.12281139086164085,0.051265309911246185
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1950000000000003,3.039002107899047,2.930290547241788,0.10871156065725927,0.033378789673647415
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.4800000000000013,3.0106388547897835,2.9091137910211304,0.10152506376865268,0.014545596927744554
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3100000000000014,2.9253004647515617,2.863442894302821,0.06185757044874096,-0.007199269782482587
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.370000000000001,2.8553550947063915,2.827718325847047,0.02763676885934441,-0.024463479840288363
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000016,2.761783293743917,2.784335791914811,-0.022552498170893557,-0.03748854201519655
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.7500000000000013,2.706471165333721,2.761802655267996,-0.05533148993427517,-0.041222552976272184
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.5900000000000016,2.698556831758033,2.762746867689436,-0.06419003593140182,-0.037695318736771434
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.645400000000002,2.7182944375322213,2.77656661710459,-0.058272179572368625,-0.03107163943811361
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000002,2.7315479716289888,2.787059946472957,-0.05551197484396786,-0.02427150440454985
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.585000000000003,2.7523385119251693,2.800648742190793,-0.0483102302656242,-0.016461386794695238
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000004,2.782763695911564,2.8179006415660566,-0.035136945654493434,-0.008499175926963108
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000004,2.7941752769863935,2.825732692891341,-0.03155741590494854,-0.0018397334950807486
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000004,2.804025327347555,2.8325913083226486,-0.02856598097509355,0.005589687107385977
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.750000000000003,2.8193026595925645,2.8415986129884603,-0.022295953395895296,0.014128604128005859
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602000000000032,2.8319031431548494,2.8489265020275374,-0.017023358872687574,0.02323474350898126
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000025,2.8631218964557315,2.86402462218974,-0.0009027257340088467,0.03329926910439858
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699000000000026,2.930762241265864,2.893858591964919,0.036903649300944696,0.04184976781400032
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000023,2.941828103314202,2.8957752793221125,0.0460528239920901,0.04308629744226423
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.940100000000002,2.946705940280421,2.8942373016678813,0.05246863861253992,0.04234466580480786
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135000000000014,2.9479070203314066,2.8905682858013115,0.05733873453009464,0.03981367260287484
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.990000000000001,2.9359810240280257,2.880733748665417,0.05524727536260876,0.03543240712106978
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.029100000000001,2.9261593920331213,2.8719924485586503,0.05416694347447093,0.030478690060685033
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.0400000000000014,2.9074429178573253,2.8594238444433424,0.048019073413982934,0.024556626707238557
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.999000000000001,2.8833416301950217,2.84497775199881,0.03836387819621123,0.018691015030552465
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.8100000000000014,2.862312835685025,2.8326559721587152,0.029656863526310136,0.01377279923913766
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.1250000000000013,2.8718242603550297,2.8344684499314123,0.03735581042361735,0.00980178316734465
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.980300000000001,2.825792307692308,2.8112259259259256,0.014566381766382362,0.002913276353276473
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.797700000000001,2.7977,2.7977,0.0,0.0
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977000000000016,2.7977,2.7977,0.0,0.0
