Symbol,Date,Open,High,Low,Close,Volume,SPAQ SMA,SPAQ spanTwelveEMA,SPAQ spanTwntySixEMA,SPAQ_x,SPAQ_y
SPAQ,2020-10-23,11.15,11.2,10.66,10.8842,1647156,10.8842,12.88116530301492,13.62147723678586,-0.7403119337709398,-0.3924771845530752
SPAQ,2020-10-22,11.91,11.96,11.25,11.565,2360967,11.564999999999998,13.244249903563087,13.840459415728727,-0.5962095121656414,-0.3055184972486085
SPAQ,2020-10-21,12.34,12.45,11.81,12.16,1838452,12.159999999999998,13.549568067847282,14.022496168987026,-0.4729281011397415,-0.23284574351935072
SPAQ,2020-10-20,12.63,12.65,11.85,11.95,2082616,11.95,13.802216807455881,14.171495862505985,-0.3692790550501055,-0.1728251541142526
SPAQ,2020-10-19,13.43,13.65,13.26,13.375,647001,13.375,14.138983499720585,14.349215531506465,-0.21023203178588007,-0.1237116788802898
SPAQ,2020-10-16,14.01,14.15,13.71,13.8485,728792,13.8485,14.277889590578873,14.427152774026982,-0.14926318344810952,-0.1020815906538922
SPAQ,2020-10-15,14.99,15.0,14.23,14.4,1556714,14.4,14.355960425229574,14.473444995949139,-0.11748457071956507,-0.09028619245533787
SPAQ,2020-10-14,14.25,14.41,14.17,14.315,528682,14.315,14.34795322981677,14.479320595625072,-0.13136736580830188,-0.08348659788928106
SPAQ,2020-10-13,14.15,14.37,14.08,14.3,343498,14.300000000000002,14.353944726147091,14.49246624327508,-0.13852151712798744,-0.07151640590952585
SPAQ,2020-10-12,14.49,14.8,14.27,14.7174,595230,14.7174,14.363752858173836,14.507863542737086,-0.14411068456324827,-0.05476512810491
SPAQ,2020-10-09,13.98,14.04,13.82,13.885,264061,13.885000000000005,14.299453377841804,14.49110062615605,-0.1916472483142453,-0.03242873899032499
SPAQ,2020-10-08,13.87,13.88,13.63,13.8098,491673,13.8098,14.374808537449407,14.539588676248536,-0.16478013879912726,0.007375888340655536
SPAQ,2020-10-07,14.0,14.13,13.7,13.865,600580,13.865000000000002,14.477537362440211,14.597971770348414,-0.12043440790820804,0.05041489512560167
SPAQ,2020-10-06,14.87,15.0,14.21,14.4378,1297444,14.4378,14.588907791974792,14.656609511976292,-0.06770172000149978,0.09312722088405277
SPAQ,2020-10-05,14.59,14.775,14.3,14.3701,350856,14.370100000000004,14.61638193597021,14.674114272934395,-0.05773233696418423,0.1333344561054409
SPAQ,2020-10-02,13.86,14.6,13.53,14.39,1211385,14.390000000000004,14.661160469782974,14.698435414769149,-0.0372749449861729,0.18110115437284718
SPAQ,2020-10-01,14.38,14.44,14.23,14.285,283776,14.285000000000005,14.710462373379881,14.72311024795068,-0.012647874570799187,0.23569517921260263
SPAQ,2020-09-30,14.44,14.69,14.2845,14.38,401689,14.380000000000004,14.787819168539855,14.758159067786734,0.029660100753122975,0.29778094265845306
SPAQ,2020-09-29,14.65,14.75,14.15,14.34,669089,14.340000000000005,14.861968108274374,14.788411793209672,0.07355631506470317,0.36481115313478607
SPAQ,2020-09-28,14.15,14.51,14.11,14.1825,1172780,14.182500000000005,14.9568714006879,14.824284736666446,0.1325866640214528,0.4376248626523072
SPAQ,2020-09-25,13.3,13.8,13.27,13.5801,933234,13.580100000000007,15.097666200812972,14.875627515599762,0.22203868521320835,0.5138844123100204
SPAQ,2020-09-24,13.35,13.59,12.52,12.95,2682059,12.950000000000005,15.373587328233507,14.979269716847742,0.3943176113857661,0.5868458440842229
SPAQ,2020-09-23,15.65,15.91,14.83,14.9604,1769345,14.960400000000005,15.81423956973051,15.141611294195561,0.6726282755349491,0.6349779022588375
SPAQ,2020-09-22,16.55,16.6,16.2,16.375,527378,16.375000000000004,15.969483127863331,15.156108197731207,0.8133749301321238,0.6255653089398097
SPAQ,2020-09-21,17.05,17.2,16.4,16.73,1242206,16.730000000000004,15.895752787474846,15.058596853549705,0.8371559339251391,0.5786129036417311
SPAQ,2020-09-18,16.5,16.76,16.32,16.55,581868,16.55,15.744071476106631,14.92488460183368,0.8191868742729529,0.5139771460708786
SPAQ,2020-09-17,15.91,16.8499,15.54,16.745,1494244,16.745,15.597539017216933,14.794875369980376,0.8026636472365567,0.4376747140203604
SPAQ,2020-09-16,16.82,17.01,16.6,16.84,938001,16.84,15.38890974762001,14.638865399578805,0.7500443480412056,0.3464274807163113
SPAQ,2020-09-15,17.01,18.19,16.82,18.075,2904800,18.075,15.125075156278195,14.462774631545107,0.6623005247330873,0.24552326388508772
SPAQ,2020-09-14,16.32,17.1,16.03,16.79,3100624,16.789999999999996,14.58872518469241,14.173796602068714,0.4149285826236966,0.14132894867308782
SPAQ,2020-09-11,14.98,15.48,14.98,15.22,1306525,15.22,14.188493400091033,13.964500330234216,0.2239930698568191,0.07292904018543561
SPAQ,2020-09-10,14.82,15.2,14.61,14.975,1530269,14.975,14.000946745562132,13.864060356652953,0.13688638890917915,0.03516303276759018
SPAQ,2020-09-09,14.55,14.65,14.26,14.34,770945,14.339999999999998,13.823846153846151,13.775185185185187,0.04866096866096648,0.00973219373219294
SPAQ,2020-09-08,13.75,14.1,13.5547,13.73,727472,13.73,13.73,13.73,0.0,0.0
SPAQ,2020-09-08,13.75,14.1,13.5547,13.73,727472,13.73,13.73,13.73,0.0,0.0
