Symbol,Date,Open,High,Low,Close,Volume,FBIO SMA,FBIO spanTwelveEMA,FBIO spanTwntySixEMA,FBIO_x,FBIO_y
FBIO,2020-10-23,2.68,2.7297,2.58,2.62,73135,2.62,2.992015648489561,3.3583056009351493,-0.3662899524455878,-0.24865124470163716
FBIO,2020-10-22,2.6,2.65,2.5401,2.63,144249,2.63,3.059654857305845,3.417370049009961,-0.3577151917041155,-0.21924156776564935
FBIO,2020-10-21,2.63,2.65,2.5801,2.6235,95476,2.6235,3.137773922270544,3.480359652930757,-0.34258573066021336,-0.18462316178103272
FBIO,2020-10-20,2.62,2.6822,2.55,2.6122,153275,2.6122,3.2312782717742787,3.548908425165218,-0.3176301533909389,-0.14513251956123768
FBIO,2020-10-19,2.8,2.8129,2.7,2.705,211159,2.705,3.3438379575514214,3.623845099178435,-0.2800071416270145,-0.10200811110381226
FBIO,2020-10-16,2.74,2.81,2.7249,2.735,168967,2.7349999999999994,3.459990313469861,3.6973527071127097,-0.23736239364284906,-0.057508353473011926
FBIO,2020-10-15,2.8,2.81,2.66,2.71,353116,2.7099999999999995,3.591806734100745,3.774340923681727,-0.182534189580982,-0.012544843430552753
FBIO,2020-10-14,3.06,3.07,2.96,3.02,147661,3.02,3.752135231209972,3.8594881975762654,-0.10735296636629332,0.02995249310705456
FBIO,2020-10-13,3.1,3.11,2.85,2.9736,759925,2.973599999999999,3.885250727793603,3.926647253382366,-0.04139652558876339,0.06427885797539153
FBIO,2020-10-12,3.0,3.4,2.99,3.36,1427301,3.359999999999999,4.051005405574259,4.002891033652955,0.048114371921302634,0.09069770386643025
FBIO,2020-10-09,4.4888,4.58,4.18,4.24,531949,4.24,4.176642752042305,4.054322316345192,0.12232043569711325,0.10134353685271191
FBIO,2020-10-08,4.46,4.7,4.45,4.66,875081,4.66,4.1651232524136335,4.0394681016528065,0.12565515076082612,0.09609931214161158
FBIO,2020-10-07,4.19,4.24,4.14,4.22,69419,4.219999999999999,4.075145661943385,3.989825549785032,0.08532011215835222,0.08871035248680771
FBIO,2020-10-06,4.22,4.34,4.12,4.17,243806,4.169999999999999,4.0488085095694535,3.9714115937678343,0.07739691580161967,0.08955791256892147
FBIO,2020-10-05,4.02,4.07,3.9907,4.0211,212866,4.021099999999999,4.026773693127537,3.9555245212692616,0.0712491718582755,0.09259816176074702
FBIO,2020-10-02,3.9,4.13,3.85,4.06,231603,4.06,4.02780527369618,3.9502784829708015,0.07752679072537783,0.09793540923636489
FBIO,2020-10-01,4.05,4.08,3.967,4.03,101910,4.03,4.021951687095487,3.9415007616084665,0.08045092548701893,0.10303756386411143
FBIO,2020-09-30,3.95,4.02,3.91,4.0195,62394,4.0195,4.0204883574764825,3.934420822537144,0.08606753493933805,0.10868422345838422
FBIO,2020-09-29,3.95,3.95,3.82,3.88,105952,3.88,4.020668058835843,3.927614488340116,0.09305357049572738,0.11433839558814562
FBIO,2020-09-28,4.1,4.1,3.87,3.8895,296306,3.8895,4.0462440695332695,3.9314236474073256,0.1148204221259439,0.11965960186125019
FBIO,2020-09-25,3.8339999999999996,3.92,3.8117,3.9,114889,3.9,4.074742991266591,3.934777539199912,0.13996545206667976,0.12086939679507674
FBIO,2020-09-24,4.0,4.0,3.7,3.87,337573,3.870000000000001,4.106514444224153,3.937559742335905,0.16895470188824868,0.11609538297717609
FBIO,2020-09-23,4.42,4.45,4.28,4.2924,127081,4.2924,4.149517070446726,3.942964521722777,0.20655254872394924,0.10288055324940804
FBIO,2020-09-22,4.72,4.74,4.43,4.48,247567,4.480000000000001,4.123538355982495,3.915009683460599,0.20852867252189625,0.07696255438077272
FBIO,2020-09-21,4.75,4.75,4.59,4.7364,322218,4.7364,4.058727147979312,3.869810458137447,0.18891668984186485,0.044071024845491955
FBIO,2020-09-18,4.49,4.575,4.4601,4.54,187498,4.539999999999999,3.9355139021573686,3.8004832947884433,0.1350306073689258,0.00785960859639874
FBIO,2020-09-17,4.32,4.435,4.23,4.425,157128,4.425,3.8256073389132537,3.7413219583715183,0.0842853805417354,-0.02393314109673292
FBIO,2020-09-16,4.26,4.42,4.26,4.3909,171212,4.390899999999999,3.7166268550793,3.6866277150412405,0.029999140038059924,-0.05098777150634999
FBIO,2020-09-15,4.38,4.4,4.12,4.22,314569,4.219999999999999,3.594031737820991,3.6302859322445387,-0.036254194423547936,-0.07123449939245236
FBIO,2020-09-14,4.18,4.26,4.0618,4.22,237752,4.219999999999998,3.4802193265157166,3.583108806824102,-0.1028894803083853,-0.07997957563467857
FBIO,2020-10-26,2.6,2.69,2.59,2.645,32441,2.6449999999999987,3.3457137495185743,3.53215751137003,-0.18644376185145586,-0.07425209946625189
FBIO,2020-10-26,2.6,2.69,2.59,2.645,32441,2.644999999999999,3.473116249431042,3.603130112279632,-0.1300138628485903,-0.0462041838699509
FBIO,2020-09-09,3.76,3.92,3.7575,3.89,131531,3.8899999999999992,3.6236828402366874,3.6797805212620034,-0.056097681025316426,-0.025251764125291155
FBIO,2020-10-26,2.6,2.69,2.59,2.645,32441,2.644999999999999,3.5752615384615387,3.6629629629629634,-0.08770142450142471,-0.017540284900284944
FBIO,2020-09-08,3.66,3.77,3.6,3.7444,136791,3.7443999999999993,3.7444,3.7444,0.0,0.0
