Symbol,Date,Open,High,Low,Close,Volume,APM SMA,APM spanTwelveEMA,APM spanTwntySixEMA,APM_x,APM_y
APM,2020-10-23,2.26,2.2812,2.2,2.255,31222,2.255,2.5924854451660595,2.5477090167352454,0.044776428430814086,0.15889643445856128
APM,2020-10-22,2.29,2.31,2.26,2.31,47477,2.31,2.653846435196252,2.571125738074065,0.08272069712218721,0.18742643596549804
APM,2020-10-21,2.58,2.5899,2.56,2.569,13401,2.5689999999999995,2.7163639688682983,2.5920157971199904,0.12434817174830835,0.21360287067632575
APM,2020-10-20,2.62,2.6499,2.51,2.52,138023,2.52,2.743157417753444,2.593857060889589,0.14930035686385468,0.2359165454083302
APM,2020-10-19,2.72,2.73,2.7,2.719,74803,2.718999999999999,2.783731493708616,2.5997656257607566,0.18396586794785907,0.257570592544449
APM,2020-10-16,2.73,2.79,2.73,2.755,109870,2.7549999999999986,2.795500856201091,2.5902268758216165,0.20527398037947409,0.2759717736935963
APM,2020-10-15,2.77,2.7947,2.76,2.77,40856,2.7699999999999987,2.8028646482376534,2.5770450258873465,0.22581962235030684,0.29364622202212676
APM,2020-10-14,2.78,2.8,2.7601,2.7801,74387,2.7800999999999987,2.8088400388263173,2.5616086279583343,0.2472314108679829,0.31060287194008174
APM,2020-10-13,2.77,2.8169999999999997,2.7607,2.8169999999999997,60106,2.8169999999999984,2.8140655004311017,2.544129318195001,0.2699361822361013,0.32644573720810643
APM,2020-10-12,2.83,2.91,2.82,2.8567,175981,2.8566999999999987,2.813531955054939,2.522299663650601,0.29123229140433793,0.34057312595110784
APM,2020-10-09,2.77,2.81,2.75,2.775,114853,2.7749999999999986,2.8056832196103825,2.495547636742649,0.310135582867733,0.3529083345878003
APM,2020-10-08,2.71,2.76,2.67,2.69,121155,2.689999999999998,2.81126198681227,2.473191447682061,0.338070539130209,0.36360152251781697
APM,2020-10-07,2.7,2.99,2.7,2.835,1556594,2.834999999999998,2.8333096207781368,2.4558467634966257,0.3774628572815115,0.3699842683647189
APM,2020-10-06,2.75,2.79,2.673,2.6746,256949,2.674599999999999,2.833002279101435,2.4255145045763555,0.40748777452507934,0.36811462113552085
APM,2020-10-05,2.68,2.76,2.65,2.665,280999,2.664999999999999,2.8618026934835137,2.4055876649424643,0.4562150285410493,0.3582713327881312
APM,2020-10-02,2.8,2.8,2.71,2.7657,213671,2.765699999999999,2.8975850013896074,2.384834678137861,0.5127503232517454,0.3337854088499017
APM,2020-10-01,2.71,3.0899,2.68,3.0899,1487032,3.0898999999999988,2.9215640925513537,2.3543654523888904,0.5671986401624634,0.28904418024944056
APM,2020-09-30,3.21,3.24,2.95,2.9701,1587800,2.970099999999998,2.890957563924327,2.295522688580001,0.5954348753443255,0.2195055652711848
APM,2020-09-29,8.22,14.23,8.0,10.11,8823307,10.109999999999998,2.876568030092386,2.241556503666402,0.6350115264259841,0.12552323775289953
APM,2020-09-28,1.31,1.48,1.3,1.37,29617,1.3699999999999974,1.5613985810182742,1.6120810239597143,-0.05068244294144009,-0.001848834415371604
APM,2020-09-25,1.25,1.28,1.2,1.25,50840,1.2499999999999971,1.5961983230215968,1.6314475058764917,-0.035249182854894645,0.010359567716145518
APM,2020-09-24,1.48,1.5,1.3869,1.43,68052,1.4299999999999968,1.6591434726618872,1.6619633063466108,-0.002819833684723605,0.021761755358905614
APM,2020-09-23,1.58,1.72,1.58,1.63,76860,1.6299999999999968,1.7008059222367755,1.6805203708543397,0.02028555138243604,0.027907152619812914
APM,2020-09-22,1.63,1.75,1.63,1.72,10250,1.7199999999999966,1.7136797262798258,1.684562000522687,0.029117725757139112,0.029812552929157188
APM,2020-09-21,1.7,1.7899,1.57,1.7899,15061,1.7898999999999974,1.7125305856034303,1.6817269605645015,0.03080362503892897,0.02998625972216176
APM,2020-09-18,1.67,1.72,1.66,1.67,6928,1.6699999999999977,1.6984634193495087,1.6730731174096618,0.025390301939846927,0.029781918392970008
APM,2020-09-17,1.65,1.74,1.65,1.74,14800,1.7399999999999975,1.7036385865039647,1.6733189668024349,0.03031961970152985,0.03087982250625078
APM,2020-09-16,1.6,1.62,1.57,1.62,13475,1.6199999999999977,1.6970274204137763,1.6679844841466296,0.02904293626714693,0.031019873207431006
APM,2020-09-15,1.63,1.63,1.56,1.56,19158,1.5599999999999978,1.7110324059435542,1.67182324287836,0.039209163065194064,0.031514107442502076
APM,2020-09-14,1.7,1.7,1.55,1.55,51099,1.5499999999999976,1.7384928433878368,1.6807691023086289,0.057723741079207976,0.02959034353682902
APM,2020-10-26,2.15,2.2399,2.15,2.21,34999,2.2099999999999973,1.7727642694583523,1.6912306304933191,0.0815336389650334,0.02255699415123428
APM,2020-10-26,2.15,2.2399,2.15,2.21,34999,2.2099999999999973,1.6932668639053257,1.6497290809327847,0.04353778297254096,0.007812832947784551
APM,2020-09-09,1.61,1.61,1.54,1.54,15572,1.5399999999999974,1.5993153846153847,1.6049074074074074,-0.005592022792022755,-0.001118404558404551
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6100999999999974,1.6101,1.6101,0.0,0.0
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6100999999999974,1.6101,1.6101,0.0,0.0
