Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-23,5.05,5.05,4.9,4.91,8544,4.91,5.07884143418239,5.499904709901989,-0.4210632757195984,-0.5155086668508952
TCDA,2021-03-22,5.37,5.375,5.37,5.375,3787,5.375,5.109539876761007,5.547097086694148,-0.437557209933141,-0.5391200146337194
TCDA,2021-03-19,5.09,5.09,5.035,5.05,94513,5.05,5.061274399808463,5.560864853629679,-0.4995904538212166,-0.5645107158088639
TCDA,2021-03-18,5.01,5.01,4.96,5.0,3211,5.0,5.063324290682729,5.601734041920054,-0.5384097512373245,-0.5807407813057758
TCDA,2021-03-17,4.81,4.82,4.8,4.82,5275,4.82,5.074837798079589,5.649872765273658,-0.5750349671940693,-0.5913235388228886
TCDA,2021-03-16,5.09,5.09,5.021,5.021,4325,5.021,5.121171943184968,5.71626258649555,-0.5950906433105825,-0.5953956817300933
TCDA,2021-03-15,4.875,4.89,4.86,4.89,6557,4.89,5.139385023764053,5.771883593415194,-0.6324985696511414,-0.5954719413349709
TCDA,2021-03-12,4.9,4.9,4.85,4.85,3142,4.85,5.1847277553575175,5.84243428088841,-0.6577065255308927,-0.5862152842559283
TCDA,2021-03-11,4.95,4.95,4.84,4.84,10292,4.84,5.245587347240702,5.921829023359483,-0.6762416761187806,-0.5683424739371872
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,5.319330501284466,6.008375345228242,-0.6890448439437753,-0.5413676733917888
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.431936046972551,6.113045372846501,-0.6811093258739502,-0.5044483807537922
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.514106237331196,6.203689002674221,-0.6895827653430251,-0.4602831444737526
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.662125553209595,6.323984122888159,-0.6618585696785635,-0.4029582392564347
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.884330199247703,6.474702852719211,-0.5903726534715084,-0.3382331566509025
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.13420841729274,6.6318790809367485,-0.4976706636440084,-0.275198282445751
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.318482674982329,6.752773407411689,-0.4342907324293596,-0.2195801871461866
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,6.572752252251843,6.899395280004623,-0.3266430277527803,-0.1659025508253933
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,6.835070843570359,7.040946902404993,-0.205876058834634,-0.12571743159354654
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.112356451492243,7.179422654597393,-0.0670662031051501,-0.10567777478327466
TCDA,2021-02-24,7.08,7.08,7.03,7.03,5519,7.03,6.996239442672651,7.133696466965184,-0.1374570242925337,-0.11533066770280578
TCDA,2021-02-23,7.0,7.0,6.94,6.975,8379,6.975,6.990101159522223,7.141992184322399,-0.1518910248001761,-0.10979907855537378
TCDA,2021-02-22,6.9,6.93,6.83,6.83,14262,6.83,6.9928468248899005,7.155351559068191,-0.1625047341782908,-0.0992760919941732
TCDA,2021-02-19,6.63,6.63,6.61,6.61,4548,6.61,7.022455338506246,7.181379683793647,-0.1589243452874011,-0.0834689314481438
TCDA,2021-02-18,6.9,6.9,6.84,6.84,4958,6.84,7.097447218234654,7.227090058497138,-0.129642840262484,-0.06460507798832944
TCDA,2021-02-17,6.8,6.86,6.8,6.81,8913,6.81,7.144255803368228,7.258057263176909,-0.1138014598086805,-0.04834563741979079
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.205029585798815,7.293901844231062,-0.0888722584322465,-0.03198168182256836
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.262307692307692,7.3262139917695475,-0.0639062994618555,-0.017759037670148813
TCDA,2021-02-12,7.06,7.06,7.0,7.0,5056,7.0,7.33,7.361111111111111,-0.0311111111111106,-0.006222222222222129
TCDA,2021-02-11,7.3,7.39,7.3,7.39,6059,7.39,7.39,7.39,0.0,0.0
