Symbol,Date,Open,High,Low,Close,Volume,AGRX SMA,AGRX spanTwelveEMA,AGRX spanTwntySixEMA,AGRX_x,AGRX_y
AGRX,2021-03-23,2.05,2.0538,2.03,2.03,59771,2.03,2.212639456183924,2.5127800779518727,-0.3001406217679485,-0.29775727435813226
AGRX,2021-03-22,2.1,2.1,2.09,2.1,23408,2.1,2.245846630035547,2.5514024841880225,-0.3055558541524754,-0.2971614375056782
AGRX,2021-03-19,2.06,2.065,2.04,2.04,241454,2.04,2.272364199132919,2.5875146829230644,-0.3151504837901453,-0.29506283334397887
AGRX,2021-03-18,2.07,2.0799,2.065,2.07,28153,2.07,2.3146122353389043,2.6313158575569093,-0.3167036222180051,-0.2900409207324372
AGRX,2021-03-17,2.06,2.07,2.05,2.06,22398,2.06,2.359087187218705,2.676221126161462,-0.317133938942757,-0.2833752453610452
AGRX,2021-03-16,2.18,2.18,2.17,2.18,11490,2.18,2.4134666758039245,2.725518816254379,-0.3120521404504544,-0.27493557196561724
AGRX,2021-03-15,2.2465,2.26,2.22,2.22,48484,2.22,2.4559151623137288,2.769160321554729,-0.3132451592410001,-0.26565642984440796
AGRX,2021-03-12,2.23,2.23,2.2,2.22,43877,2.22,2.498808828188952,2.8130931472791074,-0.3142843190901554,-0.25375924749525985
AGRX,2021-03-11,2.3882,2.3905,2.3882,2.39,25695,2.39,2.549501342405125,2.860540599061436,-0.3110392566563109,-0.23862797959653592
AGRX,2021-03-10,2.24,2.24,2.21,2.22,29715,2.22,2.5785015864787844,2.898183846986351,-0.3196822605075664,-0.22052516033159214
AGRX,2021-03-09,2.14,2.15,2.13,2.13,34613,2.13,2.6436836931112904,2.952438554745259,-0.3087548616339686,-0.19573588528759855
AGRX,2021-03-08,2.22,2.26,2.15,2.1581,164290,2.1581,2.737080728222434,3.01823363912488,-0.281152910902446,-0.16748114120100605
AGRX,2021-03-05,2.28,2.28,2.2701,2.2783,16281,2.2783,2.842349951535604,3.0870443302548702,-0.2446943787192661,-0.13906319877564605
AGRX,2021-03-04,2.35,2.35,2.3008,2.3008,21576,2.3008,2.944904488178441,3.15174387667526,-0.2068393884968191,-0.11265540378974101
AGRX,2021-03-03,2.65,2.6691,2.65,2.6691,39345,2.6691,3.062014395119976,3.219819386809281,-0.1578049916893049,-0.08910940761297145
AGRX,2021-03-02,2.87,2.88,2.84,2.84,58531,2.84,3.133453376050881,3.2638769377540235,-0.1304235617031426,-0.07193551159388807
AGRX,2021-03-01,2.91,2.95,2.9,2.93,11589,2.93,3.186808535332859,3.297787092774345,-0.1109785574414861,-0.05731349906657442
AGRX,2021-02-26,2.99,3.01,2.9601,2.9601,8129,2.9601,3.233500996302469,3.327210060196293,-0.0937090638938236,-0.0438972344728465
AGRX,2021-02-25,3.1335,3.19,3.13,3.15,41454,3.15,3.283210268357464,3.3565788650119965,-0.0733685966545327,-0.03144427711760211
AGRX,2021-02-24,2.97,3.03,2.9623,2.97,9684,2.97,3.3074303171497297,3.3731051742129563,-0.0656748570632266,-0.020963197233369556
AGRX,2021-02-23,3.08,3.08,3.04,3.05,15001,3.05,3.368781283904226,3.405353588149993,-0.0365723042457664,-0.009785282275905286
AGRX,2021-02-22,3.34,3.34,3.33,3.33,8448,3.33,3.426741517341358,3.433781875201992,-0.0070403578606339,-0.003088526783439893
AGRX,2021-02-19,3.37,3.4388,3.37,3.3982,14176,3.3982,3.444330884130696,3.4420844252181517,0.0022464589125443,-0.0021005690141413787
AGRX,2021-02-18,3.48,3.55,3.48,3.532,13236,3.532,3.452718317609004,3.445595179235603,0.0071231383734007,-0.003187325995812818
AGRX,2021-02-17,3.61,3.66,3.56,3.6,51320,3.6,3.438303466265187,3.4386827935744515,-0.0003793273092647,-0.005764942088116204
AGRX,2021-02-16,3.38,3.38,3.37,3.3718,19579,3.3718,3.408904096495221,3.425777417060408,-0.0168733205651867,-0.007111345782829077
AGRX,2021-02-16,3.38,3.38,3.37,3.3718,19579,3.3718,3.415650295857988,3.43009561042524,-0.014445314567252,-0.004670852087239546
AGRX,2021-02-12,3.33,3.33,3.3055,3.3055,6949,3.3055,3.423623076923077,3.4347592592592595,-0.0111361823361826,-0.0022272364672365264
AGRX,2021-02-11,3.46,3.5,3.442,3.4451,16493,3.4451,3.4451,3.4451,0.0,0.0
