Symbol,Date,Open,High,Low,Close,Volume,ZKIN SMA,ZKIN spanTwelveEMA,ZKIN spanTwntySixEMA,ZKIN_x,ZKIN_y
ZKIN,2021-01-04,2.7665,2.7665,2.6,2.6839,115343,2.6839,2.4711598860493,2.3299807370635124,0.14117914898578746,0.0810441198287159
ZKIN,2020-12-31,2.7,3.14,2.65,3.1115,1479874,3.1115,2.4324798653309907,2.301667196028593,0.1308126693023972,0.06601036253944802
ZKIN,2020-12-30,2.4,2.47,2.38,2.4401,114856,2.4401000000000006,2.3090216590275348,2.236880571710881,0.0721410873166537,0.049809785848710604
ZKIN,2020-12-29,2.5,2.5,2.36,2.37,62436,2.37,2.2851892333961774,2.2206230174477515,0.06456621594842593,0.04422696048172482
ZKIN,2020-12-28,2.4727,2.54,2.31,2.37,331087,2.37,2.269769094013664,2.208672858843572,0.06109623517009233,0.03914214661504954
ZKIN,2020-12-28,2.4727,2.54,2.31,2.37,331087,2.37,2.2515452929252397,2.1957666875510577,0.05577860537418156,0.03365362447628884
ZKIN,2020-12-24,2.33,2.34,2.26,2.2972,50775,2.2972,2.230008073457101,2.1818280225551425,0.04818005090195854,0.028122379251815547
ZKIN,2020-12-23,2.31,2.33,2.28,2.3,16973,2.3,2.2177913595402106,2.1725982643595536,0.04519309518065695,0.023107961339279795
ZKIN,2020-12-22,2.23,2.34,2.19,2.33,110634,2.33,2.2028443340020667,2.1624061255083182,0.04043820849374935,0.017586677878935503
ZKIN,2020-12-21,2.24,2.2694,2.17,2.21,75640,2.21,2.1797251220024427,2.148998615548983,0.030726506453459642,0.011873795225232261
ZKIN,2020-12-18,2.27,2.29,2.2,2.27,177039,2.2700000000000005,2.17422059873016,2.144118504792902,0.030102093937257823,0.007160617418175415
ZKIN,2020-12-17,2.23,2.32,2.1999,2.23,36449,2.23,2.156806162135644,2.134047985176334,0.022758176959309484,0.0014252482884047012
ZKIN,2020-12-16,2.23,2.25,2.1601,2.18,30051,2.18,2.1434981916148512,2.126371823990441,0.017126367624410666,-0.003907983879321605
ZKIN,2020-12-15,2.3,2.3,2.2,2.2,24836,2.2000000000000006,2.136861499181188,2.122081569909676,0.014779929271511616,-0.009166571755254562
ZKIN,2020-12-14,2.35,2.4,2.29,2.33,74824,2.330000000000001,2.125381771759585,2.1158480955024497,0.009533676257135415,-0.015153197011946219
ZKIN,2020-12-11,2.06,2.19,2.06,2.14,91946,2.140000000000001,2.088178457534056,2.098715943142646,-0.010537485608590469,-0.021324915329216626
ZKIN,2020-12-10,2.55,2.59,2.16,2.28,1552418,2.28,2.078756358903884,2.0954132185940577,-0.016656859690173942,-0.024021772759373276
ZKIN,2020-12-09,2.03,2.03,1.99,1.99,21108,1.99,2.0421666059773167,2.0806462760815823,-0.03847967010426512,-0.025863001026673216
ZKIN,2020-12-08,1.96,2.0215,1.95,2.0185,15930,2.0184999999999995,2.051651443427738,2.087897978168109,-0.03624653474037043,-0.02270883375727513
ZKIN,2020-12-07,2.0,2.1,2.0,2.0,38403,2.0,2.0576789785964182,2.0934498164215576,-0.035770837825139346,-0.019324408511501193
ZKIN,2020-12-04,2.02,2.07,1.9601,2.0365,22075,2.0365,2.068166065613949,2.1009258017352823,-0.032759736121333205,-0.015212801183091654
ZKIN,2020-12-03,1.9807,1.9935,1.92,1.965,31689,1.965,2.0739235320892124,2.1060798658741047,-0.032156333784892244,-0.010826067448531266
ZKIN,2020-12-02,1.83,1.99,1.83,1.89,57789,1.89,2.093727810650888,2.117366255144033,-0.02363844449314545,-0.0054935008644410215
ZKIN,2020-12-01,2.18,2.2,2.04,2.08,250566,2.08,2.1307692307692307,2.135555555555556,-0.004786324786325125,-0.0009572649572650249
ZKIN,2020-11-30,2.25,2.28,2.02,2.14,121535,2.140000000000001,2.14,2.14,0.0,0.0
