Symbol,Date,Open,High,Low,Close,Volume,SSFT SMA,SSFT spanTwelveEMA,SSFT spanTwntySixEMA,SSFT_x,SSFT_y
SSFT,2020-11-17,0.0695,0.0695,0.065,0.0695,20400,0.0695,0.06921184185655356,0.07144243560094662,-0.002230593744393064,-0.0032415839133941244
SSFT,2020-11-16,0.07400000000000001,0.07400000000000001,0.0671,0.0671,11692,0.06709999999999999,0.06915944946683603,0.07159783044902235,-0.0024383809821863227,-0.0034943314556443892
SSFT,2020-11-13,0.075,0.079,0.07475,0.079,28208,0.079,0.06953389482444257,0.07195765688494413,-0.002423762060501544,-0.003758319074008906
SSFT,2020-11-12,0.07,0.0725,0.065,0.07,53400,0.07000000000000002,0.06781278479252306,0.07139426943573965,-0.0035814846432165866,-0.004091958327385743
SSFT,2020-11-11,0.06125,0.06875,0.06,0.0625,12205,0.0625,0.06741510930025453,0.07150581099059883,-0.004090701690344298,-0.004219576748428032
SSFT,2020-11-10,0.0633,0.07,0.0601,0.061979999999999986,13875,0.061979999999999986,0.06830876553666444,0.07222627586984673,-0.003917510333182286,-0.0042517955129489655
SSFT,2020-11-09,0.0779,0.0779,0.0633,0.064,20761,0.06399999999999999,0.06945945017969435,0.07304597793943446,-0.00358652775974011,-0.004335366807890635
SSFT,2020-11-06,0.07,0.08,0.06,0.08,11000,0.07999999999999999,0.07045207748509331,0.07376965617458922,-0.003317578689495907,-0.004522576569928266
SSFT,2020-11-05,0.0605,0.07,0.0605,0.07,16448,0.06999999999999999,0.0687160915732921,0.07327122866855636,-0.0045551370952642565,-0.004823826040036357
SSFT,2020-11-04,0.0625,0.065,0.06,0.065,15500,0.065,0.06848265367752703,0.07353292696204088,-0.005050273284513851,-0.004890998276229381
SSFT,2020-11-03,0.06425,0.065,0.062,0.065,46250,0.065,0.0691158634370774,0.07421556111900415,-0.005099697681926752,-0.004851179524158263
SSFT,2020-11-02,0.063,0.068,0.061,0.068,18313,0.068,0.06986420224381876,0.07495280600852447,-0.0050886037647057255,-0.004789049984716141
SSFT,2020-10-30,0.061,0.068,0.061,0.068,14665,0.068,0.07020314810633126,0.07550903048920644,-0.005305882382875189,-0.004714161539718748
SSFT,2020-10-29,0.075,0.075,0.061,0.07,50317,0.07,0.07060372048930058,0.07610975292834296,-0.00550603243904238,-0.0045662313289296375
SSFT,2020-10-28,0.0593,0.0625,0.0593,0.0625,37833,0.0625,0.07071348785099159,0.0765985331626104,-0.0058850453116188065,-0.004331281051401452
SSFT,2020-10-27,0.0626,0.0626,0.055,0.055,95564,0.05499999999999999,0.0722068492784446,0.07772641581561922,-0.005519566537174614,-0.003942839986347113
SSFT,2020-10-26,0.078,0.08,0.07,0.0705,80750,0.07050000000000001,0.0753353673290709,0.07954452908086876,-0.004209161751797863,-0.003548658348640238
SSFT,2020-10-23,0.077,0.078,0.07,0.07,59000,0.07000000000000002,0.07621452502526561,0.08026809140733826,-0.004053566382072646,-0.003383532497850831
SSFT,2020-10-22,0.07,0.076,0.0675,0.076,41500,0.07600000000000001,0.07734443866622301,0.08108953871992533,-0.003745100053702322,-0.0032160240267953776
SSFT,2020-10-21,0.077,0.077,0.07,0.07,13290,0.07000000000000002,0.07758888206008173,0.08149670181751936,-0.0039078197574376325,-0.0030837550200686413
SSFT,2020-10-20,0.078,0.078,0.07,0.078,11100,0.07800000000000001,0.07896867879827843,0.08241643796292092,-0.003447759164642502,-0.0028777388357263934
SSFT,2020-10-19,0.075,0.075,0.07,0.0725,24629,0.07250000000000002,0.07914480221614723,0.08276975299995458,-0.0036249507838073537,-0.002735233753497369
SSFT,2020-10-16,0.071,0.075,0.071,0.075,21100,0.07500000000000002,0.08035294807362854,0.08359133323995094,-0.0032383851663223967,-0.002512804495919873
SSFT,2020-10-15,0.08,0.08,0.07400000000000001,0.08,16499,0.08000000000000003,0.08132621135974281,0.08427863989914702,-0.002952428539404209,-0.0023314093283192416
SSFT,2020-10-14,0.075,0.08,0.075,0.0775,85784,0.07750000000000003,0.08156734069787787,0.08462093109107878,-0.0030535903932009108,-0.0021761545255479997
SSFT,2020-10-13,0.075,0.075,0.075,0.075,3500,0.07500000000000002,0.08230685718840111,0.08519060557836508,-0.0028837483899639693,-0.0019567955586347716
SSFT,2020-10-12,0.075,0.08,0.075,0.08,29425,0.08000000000000003,0.08363537667720132,0.08600585402463429,-0.002370477347432967,-0.001725057350802472
SSFT,2020-10-09,0.083,0.083,0.075,0.083,27200,0.08300000000000002,0.08429635425487428,0.08648632234660503,-0.0021899680917307485,-0.0015637023516448482
SSFT,2020-10-08,0.083,0.083,0.083,0.083,130,0.08300000000000002,0.08453205502848779,0.08676522813433342,-0.002233173105845629,-0.001407135916623373
SSFT,2020-10-07,0.077,0.081,0.077,0.081,19000,0.08100000000000003,0.08481061048821284,0.08706644638508007,-0.002255835896867245,-0.0012006266193178088
SSFT,2020-10-06,0.08,0.081,0.008,0.081,51381,0.08100000000000003,0.08550344875879698,0.08755176209588647,-0.002048313337089505,-0.0009368242999304534
SSFT,2020-10-05,0.08,0.085,0.08,0.081,69419,0.08100000000000003,0.08632225762403277,0.08807590306355739,-0.0017536454395246093,-0.0006589520406406938
SSFT,2020-10-02,0.078,0.087,0.078,0.08,58700,0.08000000000000003,0.08728994082840237,0.08864197530864197,-0.0013520344802396141,-0.00038527869091971144
SSFT,2020-10-01,0.09,0.09,0.081,0.081,50716,0.08100000000000003,0.08861538461538462,0.08933333333333332,-0.0007179487179487104,-0.0001435897435897393
SSFT,2020-09-30,0.09,0.09,0.086,0.09,54150,0.09000000000000004,0.09,0.09,0.0,0.0
