Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.47,4.011558085564428,4.36668087479524,-0.3551227892308111,-0.19714677340299552
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.6199,4.110023192030689,4.438415344778861,-0.3283921527481706,-0.1576527694460414
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.4199999999999995,4.1991364996726315,4.503896572361168,-0.304760072688536,-0.11496792362050887
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5399999999999987,4.340797681431293,4.5906082981500616,-0.2498106167187695,-0.06751988635350185
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6000999999999985,4.486397259873347,4.674656962002066,-0.1882597021287209,-0.021947203762185168
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.9549999999999987,4.647542216213956,4.760621518962234,-0.11307930274827792,0.01963092082944832
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.334999999999999,4.773458982798309,4.825071240479211,-0.05161225768090105,0.05280847672387988
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.319999999999999,4.853178797852547,4.8642769397175485,-0.011098141865000244,0.07891366032507534
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.834999999999999,4.9501203974621015,4.907819094894952,0.04230130256715015,0.10141661087259445
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.79,4.9710513788188475,4.913644622486549,0.0574067563322993,0.11619543794895573
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.94,5.003969811331366,4.923536192285472,0.08043361904589298,0.13089260835312005
GSKY,2020-11-02,4.8,4.87,4.795,4.84,26068,4.840000000000002,5.015600686118888,4.922219087668312,0.09338159845057704,0.1435073556799266
GSKY,2020-10-30,5.02,5.06,4.945,4.98,13042,4.98,5.04752808359505,4.928796614681776,0.1187314689132748,0.1560387949872642
GSKY,2020-10-29,4.96,4.97,4.83,4.88,24360,4.879999999999999,5.059805916975968,4.924700343856316,0.13510557311965066,0.16536562650576175
GSKY,2020-10-28,5.08,5.09,4.95,4.96,35686,4.96,5.092497901880691,4.928276371364823,0.1642215305158672,0.1729306398522893
GSKY,2020-10-27,5.1,5.12,5.02,5.03,33342,5.03,5.116588429495361,4.925738481074008,0.19084994842135306,0.17510791718639457
GSKY,2020-10-26,5.27,5.27,5.095,5.19,48979,5.19,5.132331780312699,4.9173975595599275,0.21493422075277024,0.17117240937765496
GSKY,2020-10-23,5.47,5.73,5.381,5.725,187305,5.724999999999999,5.121846649460462,4.895589364324723,0.2262572851357394,0.1602319565338759
GSKY,2020-10-22,5.2,5.25,5.13,5.24,17646,5.24,5.012182403907818,4.8292365134707005,0.18294589043711795,0.14372562438341002
GSKY,2020-10-21,5.15,5.1804,5.09,5.17,17032,5.17,4.970761022800151,4.796375434548357,0.17438558825179307,0.13392055786998303
GSKY,2020-10-20,4.88,5.115,4.88,5.08,41146,5.08,4.934535754218358,4.766485469312227,0.1680502849061325,0.1238043002745303
GSKY,2020-10-19,5.08,5.23,5.07,5.2,27270,5.200000000000001,4.908087709530787,4.741404306857204,0.16668340267358328,0.11274280411662996
GSKY,2020-10-16,5.01,5.06,4.93,5.05,29385,5.05,4.855012747627294,4.70471665140578,0.1502960962215134,0.09925765447739161
GSKY,2020-10-15,5.06,5.06,4.961,4.97,31253,4.97,4.819560519923165,4.677093983518242,0.1424665364049229,0.08649804404136115
GSKY,2020-10-14,5.26,5.28,5.14,5.14,47576,5.14,4.792207887181922,4.653661502199701,0.13854638498222105,0.0725059209504707
GSKY,2020-10-13,5.04,5.08,5.0,5.06,37207,5.06,4.728972957578637,4.614754422375676,0.11421853520295945,0.0559958049425331
GSKY,2020-10-12,4.92,4.94,4.82,4.94,23191,4.94,4.668786222592934,4.5791347761657315,0.08965144642720269,0.041440122377426294
GSKY,2020-10-09,4.85,4.9,4.73,4.85,26557,4.849999999999999,4.6194746267007405,4.550265558258988,0.06920906844175079,0.02938729136498219
GSKY,2020-10-08,4.69,4.8201,4.645,4.8001,83522,4.800099999999999,4.577560922464509,4.526286802919708,0.051274119544801884,0.019431847095789594
GSKY,2020-10-07,4.55,4.72,4.5202,4.5907,67013,4.590699999999999,4.537099272003512,4.504381747153285,0.03271752485022628,0.011471278983536743
GSKY,2020-10-06,4.7,4.7769,4.7,4.7519,42490,4.751899999999999,4.52735368509506,4.497476286925548,0.02987739816951152,0.006159717516864359
GSKY,2020-10-05,4.62,4.69,4.56,4.65,11118,4.65,4.48652708238507,4.47712238987959,0.009404692505478708,0.00023029735370234733
GSKY,2020-10-02,4.37,4.46,4.37,4.435,15652,4.434999999999999,4.45680473372781,4.463292181069959,-0.006487447342149011,-0.0020633014342419645
GSKY,2020-10-01,4.44,4.51,4.39,4.41,41567,4.409999999999998,4.46076923076923,4.465555555555556,-0.004786324786325125,-0.0009572649572652026
GSKY,2020-09-30,4.42,4.49,4.41,4.47,15195,4.469999999999999,4.47,4.47,0.0,0.0
