Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.49,3.2803024208623777,3.1534060525147263,0.1268963683476514,0.03645111864985822
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.2421755882919014,3.1264785367159047,0.1156970515759963,0.013839806225409926
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.4600000000000004,3.1371166043449734,3.0709968196531765,0.06611978469179691,-0.011624505112236781
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5200000000000005,3.0784105324076965,3.039876565225432,0.03853396718226509,-0.031060577563245203
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.275,2.9981215383000044,3.001466690443466,-0.0033451521434613163,-0.048459213749622664
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.1600000000000006,2.947779999809097,2.9795840256789434,-0.031804025869846875,-0.059737729151162884
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9910000000000005,2.909194545228932,2.965150747733259,-0.055956202504326764,-0.06672115497149199
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8150000000000013,2.894320826179647,2.963082807551919,-0.06876198137227219,-0.0694123930882833
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.9500000000000006,2.9087427945759465,2.9749294321560726,-0.0661866375801261,-0.06957499601728608
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.95,2.9012414844988457,2.9769237867285585,-0.07568230222971284,-0.07042208562657606
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.795,2.892376299862272,2.9790776896668434,-0.08670138980457143,-0.06910703147579186
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.8,2.910081081655412,2.9938039048401905,-0.08372282318477843,-0.06470844189359698
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.875,2.930095823774578,3.0093082172274057,-0.07921239345282771,-0.05995484657080161
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.87,2.9401132462790467,3.0200528746055983,-0.07993962832655166,-0.05514045985029509
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.83,2.952861109238873,3.0320571045740463,-0.0791959953351733,-0.048940667731230944
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.87,2.9751994927368504,3.0482216729399703,-0.07302218020312035,-0.04137683583024535
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.905,2.9943266732344593,3.0624794067751684,-0.06815273354070905,-0.03346549973702671
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8300000000000005,3.0105678865498158,3.075077759317181,-0.06450987276736564,-0.024793691286106125
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.870000000000001,3.043398411377055,3.0946839800625554,-0.051285568685500486,-0.014864645915791355
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8500000000000005,3.0749253952637923,3.11265869846756,-0.03773330320376767,-0.005759415223364068
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.9600000000000004,3.1158209216753905,3.1336713943449643,-0.017850472669573847,0.0022340567717368323
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035000000000001,3.1441519983436432,3.1475651058925616,-0.003413107548918326,0.007255189132064501
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115000000000001,3.1639978162243056,3.1565703143639667,0.007427501860338914,0.009922263302310209
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.1050000000000004,3.1729065100832705,3.159895939513084,0.013010570570186621,0.010545953662803031
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.2100000000000004,3.1852531482802284,3.1642876146741306,0.02096553360609832,0.009929799435957135
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.3015,3.180753720694816,3.160630623848061,0.02012309684675495,0.007170865893421949
ABUS,2020-10-12,3.16,3.21,3.1,3.135,117809,3.135,3.1587998517302376,3.149361073755906,0.009438777974331458,0.003932808155088698
ABUS,2020-10-09,3.16,3.23,3.12,3.15,104990,3.1500000000000004,3.1631270974993724,3.150509959656379,0.01261713784299312,0.0025563157002780083
ABUS,2020-10-08,3.39,3.44,3.27,3.325,279502,3.3250000000000006,3.1655138424992577,3.1505507564288884,0.01496308607036889,4.111016459911864e-05
ABUS,2020-10-07,3.1,3.22,3.09,3.185,117275,3.1850000000000005,3.1365163593173047,3.1365948169432003,-7.845762589520078e-05,-0.003689383811843436
ABUS,2020-10-06,3.26,3.3,3.16,3.2082,183186,3.2082,3.127701151920451,3.1327224022986555,-0.005021250378204556,-0.0045921153583303835
ABUS,2020-10-05,3.04,3.0687,3.01,3.05,89270,3.0500000000000003,3.1130649977241696,3.1266841944825483,-0.013619196758378305,-0.00448483160336184
ABUS,2020-10-02,3.0,3.13,2.97,3.07,218066,3.0700000000000003,3.1245313609467456,3.1328189300411515,-0.008287569094406422,-0.0022012403146076135
ABUS,2020-10-01,3.17,3.17,3.07,3.0984,99849,3.0984000000000003,3.1344461538461537,3.1378444444444438,-0.00339829059829011,-0.0006796581196580221
ABUS,2020-09-30,3.17,3.2,3.12,3.141,97948,3.141,3.141,3.141,0.0,0.0
