Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.111,0.2023753315329864,0.2057496329385383,-0.0033743014055519216,0.005361539837149742
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.21898902817534754,0.21332960357362132,0.005659424601726193,0.007545500147825151
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.22062339693450164,0.21359597185951107,0.007027425074990572,0.008017019034349883
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.2174821963771383,0.211651649608272,0.005830546768866352,0.008264417524189709
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.21773350480934528,0.2112957815769337,0.0064377232324115685,0.00887288521302056
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.2149577784110444,0.2095594441030884,0.0053983343079559995,0.009481675708172807
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.21767737448577976,0.2103241996313355,0.007353174854444255,0.010502511058227009
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.224527806210467,0.21275013560184236,0.011777670608624669,0.011289845109172695
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.22540558915782466,0.2121941464499897,0.01321144270783492,0.011167888734309708
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.2227520599137928,0.20996967816598888,0.012782381747803884,0.010657000240928395
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.2232524344435733,0.209167252419268,0.01408518202430531,0.010125654864209514
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999994,0.2256619679787684,0.20910063261280945,0.016561335365958996,0.00913577307418557
ABMC,2020-10-30,0.2566,0.268,0.2566,0.268,3700,0.2679999999999999,0.22265050761127173,0.20645068322183416,0.016199824389437567,0.0072793825012422275
ABMC,2020-10-29,0.265,0.275,0.26,0.275,9250,0.2749999999999999,0.2144051453587757,0.20152673787958086,0.012878407479194777,0.005049272029193391
ABMC,2020-10-28,0.225,0.23,0.225,0.2251,8000,0.22509999999999986,0.20338789906037125,0.1956488769099474,0.007739022150423851,0.00309198816669303
ABMC,2020-10-27,0.23,0.23,0.2198,0.23,17600,0.22999999999999984,0.1994402443440751,0.1932927870627432,0.006147457281331897,0.0019302296707603241
ABMC,2020-10-26,0.2295,0.2295,0.21,0.21975,20200,0.21974999999999986,0.1938839251339069,0.19035621002776265,0.003527715106144247,0.0008759227681174307
