Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.510232,0.5315899473851508,0.5761832926203013,-0.04459334523515057,-0.04624106617054864
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076,0.5354732105460872,0.5814593960299255,-0.04598618548383826,-0.04665299640439816
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041,0.5405410670090122,0.5873681477123195,-0.04682708070330732,-0.04681969913453814
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399,0.5471667155561053,0.594029599529305,-0.04686288397319971,-0.04681785374234584
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403,0.5484879365663062,0.5983599674916494,-0.0498720309253432,-0.046806596184632364
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496989999999999,0.5499766523056346,0.6030047648909814,-0.05302811258534679,-0.046040237499454656
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.53,0.5500271345430228,0.60726922608226,-0.05724209153923721,-0.044293268727981616
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965,0.5536684317326632,0.6134507641688408,-0.05978233243617759,-0.04105606302516771
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794,0.564062692047693,0.6228068253023481,-0.05874413325465511,-0.03637449567241524
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789,0.5794559087836372,0.6342793713265359,-0.054823462542898715,-0.030782086276855275
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5143999999999999,0.597738801289753,0.6467097210326588,-0.048970919742905794,-0.02477174221034441
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6128913106151627,0.6572944987152715,-0.044403188100108786,-0.018721947827204065
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6352351852724649,0.6706780586124932,-0.03544287334002827,-0.01230163775897788
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6580052189583676,0.6835323033014926,-0.02552708434312501,-0.006516328863715281
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6755761678598889,0.6933056875656121,-0.017729519705723118,-0.001763639993862849
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6925536529253233,0.7021941425708611,-0.009640489645537764,0.002227829934102218
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7111997716390186,0.71116967397653,3.009766248862622e-05,0.005194909829012214
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7159451846642947,0.7132552478946524,0.002689936769642243,0.006486112870643111
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7124806727850755,0.7115156677262247,0.0009650050588508873,0.0074351568958933275
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7153951587459983,0.7127208411443225,0.002674317601675802,0.009052694855153937
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7192851876089069,0.7142185084358683,0.005066679173038714,0.01064728916852347
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.7256079489923446,0.7165951891107378,0.009012759881606769,0.012042441667394686
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7302821215364073,0.7179308042395968,0.012351317296810492,0.012799862113841662
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7321515981793905,0.7177652685787645,0.014386329600625912,0.012911998318099452
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7370660705756432,0.7187767300650657,0.018289340510577512,0.012543415497467836
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7358053561348511,0.7167588684702709,0.01904648766458017,0.011106934244190417
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.7342790572502786,0.7145635779478926,0.01971547930238604,0.009122045889092979
REI,2020-10-09,0.85,0.8799,0.8476,0.86,489857,0.8599999999999999,0.7292388858412384,0.7107686641837241,0.01847022165751433,0.006473687535769712
REI,2020-10-08,0.73,0.73,0.71001,0.715,28186,0.7149999999999997,0.7054641378123726,0.698830157318422,0.0066339804939505856,0.003474554005333557
REI,2020-10-07,0.7006,0.73,0.69,0.71545,14335,0.7154499999999998,0.7037303446873494,0.6975365699038958,0.006193774783453621,0.0026846973831792993
REI,2020-10-06,0.715,0.7351,0.715,0.7340000000000001,46440,0.7339999999999999,0.7015994982668674,0.6961034954962074,0.00549600277065998,0.0018074280331107188
REI,2020-10-05,0.72,0.73,0.711,0.711,40466,0.7109999999999997,0.6957084979517524,0.6930717751359039,0.002636722815848369,0.0008852843487234035
REI,2020-10-02,0.67,0.7,0.66,0.695,98826,0.6949999999999997,0.6929282248520711,0.6916375171467763,0.0012907077052946025,0.0004474247319421343
REI,2020-10-01,0.6809,0.715,0.68,0.7051,118605,0.7050999999999997,0.6925515384615384,0.6913685185185184,0.0011830199430199473,0.00023660398860398947
REI,2020-09-30,0.69,0.6995,0.6801,0.6902699999999999,40897,0.6902699999999998,0.6902699999999999,0.6902699999999999,0.0,0.0
