Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.805740634235752,4.853249547005133,-0.04750891276938063,-0.10116015450834713
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.781329840460433,4.846309510765543,-0.06497967030510933,-0.11457296494308875
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.753389811453241,4.839214271626787,-0.08582446017354695,-0.1269712886025834
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.714006140808374,4.82875141335693,-0.11474527254855538,-0.1372579957098427
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.735007257318989,4.847171526425483,-0.11216426910649613,-0.14288617650016452
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.719554031376987,4.849345248539524,-0.12979121716253686,-0.15056665334858205
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.734018400718256,4.866092868422683,-0.13207446770442832,-0.15576051239509334
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.696549019030666,4.860172297896499,-0.16362327886583294,-0.1616820235677598
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.710648840672605,4.879466081728219,-0.16881724105561347,-0.16119670974324152
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.723494084431262,4.898623368266477,-0.17512928383521498,-0.1592915769151485
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.693220281600581,4.899313237727794,-0.2060929561272129,-0.15533215018513186
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.677442150982505,4.908858296746018,-0.23141614576351355,-0.14264194869961158
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.742431632979325,4.9559669604857,-0.21353532750637605,-0.12044839943363608
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.835601020793748,5.014044317324557,-0.17844329653080934,-0.0971766674154513
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.8857102973017,5.050367862710521,-0.16465756540882115,-0.07686001013661177
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.925839442265644,5.081197291727364,-0.15535784946171738,-0.05491062131855942
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,4.995992068132127,5.124493075065552,-0.12850100693342534,-0.02979881428276949
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.0761724441561515,5.1700525210707955,-0.09388007691464573,-0.005123266120105521
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.1627492521845415,5.21565672275646,-0.05290747057191858,0.01706593657852909
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.254158207127185,5.260109260576977,-0.005951053449791743,0.03455928836614101
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.347641517513948,5.301718001423135,0.04592351609081202,0.04468687382012419
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.387212702516482,5.315455441536987,0.07175726097949653,0.04437771325245202
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.380342284792206,5.3066918768599445,0.07365040793226196,0.037532826320691104
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.369495427481699,5.2960272270087385,0.07346820047295921,0.028503430917798382
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.3766764142965515,5.293309405169439,0.08336700912711413,0.01726223852900795
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.318344853259561,5.260974157582993,0.0573706956765685,0.0007360458794818461
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.245971190215845,5.224540090189632,0.021431100026212846,-0.013422616569789814
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.225238679345999,5.213703297404803,0.0115353819411963,-0.022136045718790482
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,5.175282075590727,5.190799561197187,-0.015517485606459937,-0.030553902633787173
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.209999999999996,5.1253333620617685,5.170063526092962,-0.04473016403119345,-0.03431300689061898
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,5.109939427891182,5.1668686081803985,-0.05692918028921845,-0.03170871760547536
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,4.759999999999998,5.080837505689577,5.158618096834831,-0.07778059114525426,-0.025403601934540027
RUBY,2020-10-02,4.92,4.92,4.72,4.72,8743,4.719999999999997,5.139171597633137,5.190507544581618,-0.05133594694848132,-0.012309354631861462
RUBY,2020-10-01,5.02,5.09,5.01,5.08,1992,5.079999999999997,5.215384615384616,5.228148148148149,-0.01276353276353248,-0.0025527065527064965
RUBY,2020-09-30,5.01,5.24,5.01,5.24,7179,5.239999999999997,5.24,5.24,0.0,0.0
