Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9856029460627674,1.0026595414275172,-0.017056595364749794,-0.022190234139828596
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9839125726196344,1.0032803047417185,-0.0193677321220842,-0.023473643833598297
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9827694040050224,1.0043267291210558,-0.0215573251160337,-0.024500121761476847
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9820547501877536,1.0057368674507403,-0.023682117262986857,-0.025235820922837715
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.9817556138582544,1.0074998168467997,-0.02574420298854529,-0.025624246837800457
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9838929981961188,1.0104998021945435,-0.02660680399842485,-0.025594257800114248
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.983673543322686,1.012531786370107,-0.028858243047421125,-0.02534112125053662
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.981850551199538,1.0140383292797155,-0.03218777808017781,-0.024461840801315488
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9785506514176356,1.0151613956220928,-0.0366107442044572,-0.02253035648159999
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9873780425844784,1.0219743072718603,-0.03459626468738186,-0.019010259550885686
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,0.9994467775998382,1.030052251853609,-0.030605474253770807,-0.015113758266761614
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,1.0100327371634452,1.0371585120018978,-0.027125774838452577,-0.011240829270009318
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,1.0220386893749809,1.0446111929620496,-0.022572503587068967,-0.0072695928778985005
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,1.0333184510795226,1.0513800883990136,-0.018061637319491064,-0.0034438652006059376
SFET,2020-10-28,0.9909,1.0,0.97,0.9998,39927,0.9998,1.048103624003072,1.0593304954709348,-0.01122687146786272,0.00021057782911534408
SFET,2020-10-27,1.02,1.02,1.0057,1.0066,12391,1.0065999999999995,1.0568861010945398,1.0640929351086097,-0.007206834014069852,0.0030699401533598597
SFET,2020-10-26,1.0,1.0,0.99,0.999799,15688,0.9997989999999995,1.0660290285662744,1.0686923699172983,-0.002663341351023973,0.0056391336952172876
SFET,2020-10-23,1.07,1.0738,1.04,1.05,87879,1.0499999999999998,1.0780708519419606,1.074203839510682,0.0038670124312785155,0.007714752456777602
SFET,2020-10-22,1.06,1.0694,1.055,1.06,47787,1.0599999999999998,1.0831746432041354,1.0761401466715366,0.0070344965325988,0.008676687463152373
SFET,2020-10-21,1.06,1.08,1.06,1.08,12760,1.0799999999999996,1.0873882146957965,1.0774313584052595,0.009956856290536777,0.009087235195790765
SFET,2020-10-20,1.08,1.0895,1.06,1.06,35552,1.0599999999999996,1.0887315264586683,1.0772258670776802,0.011505659380988131,0.008869829922104205
SFET,2020-10-19,1.1,1.12,1.08,1.11,32417,1.11,1.0939554403602445,1.0786039364438946,0.015351503916349872,0.008210872557383224
SFET,2020-10-16,1.11,1.12,1.09,1.1,29168,1.1,1.0910382476984706,1.0760922513594062,0.014945996339064347,0.0064257147176415615
SFET,2020-10-15,1.12,1.16,1.08,1.1212,151826,1.1211999999999995,1.0894088381891016,1.0741796314681586,0.015229206720942969,0.004295644312285863
SFET,2020-10-14,1.23,1.24,1.15,1.21,947598,1.2099999999999995,1.0836286269507565,1.070418001985611,0.013210624965145136,0.0015622537101215872
SFET,2020-10-13,1.1,1.1,1.08,1.08,30927,1.0799999999999996,1.0606520136690758,1.0592514421444599,0.0014005715246157011,-0.0013498391036343553
SFET,2020-10-12,1.07,1.07,1.05,1.07,19692,1.0699999999999994,1.0571341979725442,1.0575915575160169,-0.00045735954347270186,-0.002037441760696925
SFET,2020-10-09,1.09,1.09,1.06,1.0698,29595,1.0697999999999992,1.0547949612402794,1.0565988821172982,-0.0018039208770188608,-0.0024324623150029805
SFET,2020-10-08,1.08,1.08,1.06,1.0604,50774,1.0603999999999991,1.0520667723748756,1.055542792686682,-0.003476020311806493,-0.0025895976744990104
SFET,2020-10-07,1.04,1.09,1.04,1.04,65137,1.0399999999999996,1.0505516400793984,1.0551542161016167,-0.004602576022218363,-0.0023679920151721393
SFET,2020-10-06,1.05,1.06,1.03,1.04,20161,1.0399999999999996,1.0524701200938344,1.056366553389746,-0.0038964332959114953,-0.001809346013410583
SFET,2020-10-05,1.05,1.06,1.0401,1.0471,19787,1.0470999999999997,1.0547374146563495,1.0576758776609256,-0.002938463004575897,-0.001287574192785355
SFET,2020-10-02,1.02,1.06,1.02,1.055,105899,1.0549999999999993,1.0561260355029587,1.0585219478737995,-0.002395912370841025,-0.0008748519898376639
SFET,2020-10-01,1.0,1.04,1.0,1.0301,20905,1.0300999999999991,1.0563307692307693,1.0588037037037037,-0.002472934472934396,-0.0004945868945868793
SFET,2020-09-30,1.02,1.07,1.015,1.0611,245046,1.0610999999999993,1.0611,1.0611,0.0,0.0
