Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.3288880115169344,1.3162036948229676,0.012684316693966744,-0.05130452193267057
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.285,1.2159585590654678,1.2654999904088051,-0.049541431343337335,-0.0673017315893299
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2101,1.203405569804644,1.263939989641509,-0.06053441983686536,-0.07174180665082802
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2300000000000002,1.2021884006782155,1.2682471888128302,-0.06605878813461462,-0.07454365335431874
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2350000000000003,1.1971317462560729,1.2713069639178565,-0.07417521766178359,-0.07666486965924477
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2234,1.1902466092117223,1.274211521031285,-0.08396491181956245,-0.07728728265861005
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.1842187199774905,1.2782764427137878,-0.09405772273629752,-0.07561787536837189
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.1922584872461248,1.2893385581308907,-0.09708007088476588,-0.07100791352639053
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.2108509394726927,1.3052856427813622,-0.0944347033086692,-0.06448987418679669
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.2310056557404552,1.3217084942038708,-0.09070283846341587,-0.05700366690632849
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.2530066840569012,1.3386451737401803,-0.08563848968327936,-0.0485788740170567
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.280807899339974,1.3577287876393949,-0.07692088829942079,-0.039313970100501076
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.13,1.3182275174017877,1.3803470906505464,-0.062119573248758934,-0.029912240550771144
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.2000000000000002,1.3524507023839307,1.4003748579025903,-0.047924155518659584,-0.021860407376274246
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2700000000000002,1.3801690119082821,1.4164048465347976,-0.036235834626515695,-0.015344470340677912
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3250000000000002,1.400199741346151,1.4281172342575814,-0.027917492911430086,-0.010121629269218523
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3300000000000003,1.4138724215909062,1.4363666129981882,-0.022494191407281816,-0.0056726633586655735
LXRX,2020-10-23,1.37,1.375,1.35,1.365,37852,1.3650000000000002,1.4291219527892527,1.444875942038043,-0.015753989248790345,-0.0014672813465114577
LXRX,2020-10-22,1.4,1.4,1.36,1.36,39825,1.3600000000000003,1.4407804896600258,1.4512660174010863,-0.010485527741060485,0.0021043956290582645
LXRX,2020-10-21,1.39,1.41,1.39,1.4,33549,1.4000000000000006,1.4554678514163943,1.4585672987931733,-0.0030994473767789192,0.005251876471587952
LXRX,2020-10-20,1.42,1.4343,1.405,1.41,77355,1.4100000000000006,1.4655529153102842,1.4632526826966272,0.0023002326136569717,0.007339707433679669
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4550000000000007,1.4756534453666994,1.4675128973123577,0.008140548054341945,0.008599576138685342
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.510000000000001,1.479408617251554,1.468513929097346,0.0108946881542078,0.008714333159771246
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4550000000000007,1.4738465476609277,1.4651950434251335,0.00865150423579375,0.008169244411162053
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4400000000000004,1.4772731926901872,1.4660106468991445,0.011262545791042687,0.008048679455004018
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4950000000000006,1.484050136815676,1.468091498651076,0.01595863816459997,0.007245212870994351
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5250000000000004,1.4820592526003444,1.4659388185431617,0.01612043405718233,0.005066856547592946
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5700000000000007,1.4742518439822252,1.461213924026615,0.0130379199556101,0.002303462170195488
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5250000000000006,1.4568430883426298,1.4525110379487445,0.0043320503938855115,-0.00038015227615816505
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4550000000000003,1.444450922586744,1.4467119209846435,-0.002260998397899616,-0.0015582029436690286
LXRX,2020-10-06,1.45,1.45,1.42,1.425,64192,1.4250000000000007,1.4425329085116068,1.4460488746634153,-0.003515966151808492,-0.0013825040801113816
LXRX,2020-10-05,1.46,1.48,1.43,1.4518,67974,1.4518000000000006,1.4457207100591716,1.4477327846364885,-0.0020120745773168913,-0.0008491385621871041
LXRX,2020-10-02,1.43,1.43,1.4027,1.415,60522,1.4150000000000005,1.4446153846153844,1.4474074074074077,-0.002792022792023064,-0.0005584045584046571
LXRX,2020-10-01,1.46,1.4633,1.4304,1.45,33632,1.4500000000000002,1.45,1.45,0.0,0.0
LXRX,2020-09-30,1.47,1.48,1.45,1.45,47964,1.4500000000000004,1.45,1.45,0.0,0.0
