Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-17,0.68,0.69,0.6787,0.6857,33783,0.6857,0.6947357399967073,0.7087909407197351,-0.014055200723027794,-0.016219525076650768
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000001,0.6963786018142906,0.7106382159773139,-0.014259614163023347,-0.016760606165056507
GSV,2020-11-13,0.68,0.6889,0.68,0.6889,16289,0.6888999999999998,0.6977201657805252,0.712369273255499,-0.01464910747497383,-0.017385854165564797
GSV,2020-11-12,0.71,0.71,0.6851,0.7089,137383,0.7088999999999998,0.6993238322860753,0.7142468151159389,-0.014922982829863598,-0.018070040838212537
GSV,2020-11-11,0.67,0.683199,0.67,0.6772,34690,0.6771999999999999,0.6975827108835436,0.7146745603252141,-0.017091849441670415,-0.018856805340299772
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6984999999999999,0.7012886583169151,0.7176725251512311,-0.01638386683431603,-0.019298044314957085
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.7017956871018087,0.7192063271633297,-0.017410640061520932,-0.020026588685117346
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7044858120294103,0.721782833336396,-0.017297021306985738,-0.02068057584101645
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6998650505802122,0.7211334600033077,-0.02126840942309549,-0.021526464474524127
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.6988586961402508,0.7223921368035723,-0.023533440663321525,-0.021590978237381285
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.7022875499839327,0.7257835077478578,-0.023495957763925324,-0.021105362630896223
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.7065487408901023,0.7295381083676866,-0.022989367477584288,-0.020507713847639
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7110121483246664,0.7333411570371016,-0.02232900871243515,-0.01988730044015268
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7112143571109694,0.7352164496000697,-0.024002092489100343,-0.01927687337208206
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7132351493129638,0.7380257655680753,-0.024790616255111475,-0.018095568592827488
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7180233582789572,0.7421158268135214,-0.02409246853456415,-0.01642180667725649
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7269366961478586,0.747965092958603,-0.021028396810744417,-0.014504141212929575
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7335070045383784,0.7525383003952913,-0.019031295856912992,-0.012873077313475862
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7378355508180835,0.7559653644269146,-0.018129813608831147,-0.01133352267761658
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7428965600577351,0.7596425935810678,-0.016746033523332704,-0.009634449944812936
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7496050255227777,0.7639340010675532,-0.014328975544775413,-0.007856554050182993
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7565150301632827,0.7681207211529574,-0.011605690989674677,-0.006238448676534888
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.762445035647516,0.7716583788451942,-0.00921334319767797,-0.0048966380982499395
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7681439512197916,0.7749029691528095,-0.006759017933017919,-0.003817461823392876
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7721792150779355,0.7772192066850343,-0.0050399916070987824,-0.003082072795986615
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7728377996375602,0.7779121832198371,-0.0050743835822769645,-0.0025925930932085735
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7769537632080257,0.7801291578774241,-0.0031753946693984236,-0.0019721454709414757
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7782180837913031,0.7809394905076179,-0.0027214067163149336,-0.0016713331713272385
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7786940990260854,0.7813666497482274,-0.002672550722142009,-0.0014088147850803423
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7802748443035554,0.7822759817280857,-0.0020011374245302305,-0.0010928808008149255
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7812520887223837,0.7828660602663325,-0.0016139715439488225,-0.0008658166448860991
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7802435593991808,0.7825514250876392,-0.002307865688458421,-0.0006787779201204183
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7828514792899409,0.7838835390946504,-0.0010320598047094398,-0.0002715059780359175
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7841153846153847,0.7845222222222223,-0.0004068376068376845,-8.13675213675369e-05
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7849,0.7849,0.0,0.0
